"","logFC","logCPM","F","PValue","FDR"
"ENSG00000267698",-2.5539723899142,3.58594190338854,31.5540000672284,1.59342185838957e-05,0.201631601960617
"ENSG00000153982",-1.78758410849355,4.62921759284305,29.1543176879308,4.14374673975926e-05,0.262174856224568
"ENSG00000083635",1.20570233113876,4.11048733874362,20.1178210231652,0.000299757505428452,0.637888037440467
"ENSG00000112874",-1.93594421652574,3.85619439392887,18.2879146458195,0.000408684034356823,0.637888037440467
"ENSG00000173482",0.973220398067995,7.46694407537137,17.8000187371859,0.000530172188938623,0.637888037440467
"ENSG00000175426",-2.51238249783906,3.42545246492323,16.4913908001782,0.000562391809180537,0.637888037440467
"ENSG00000001084",1.09931837686347,5.86961468911344,17.2119110768805,0.000621577232203667,0.637888037440467
"ENSG00000117151",0.991003599439506,5.11745986344384,17.0716960610259,0.000650287837012855,0.637888037440467
"ENSG00000014641",-1.27998021624738,5.33345376945507,16.6954810744598,0.000718396437378785,0.637888037440467
"ENSG00000197355",-2.18934981556578,3.33362625339213,15.6712462478231,0.00072330753812094,0.637888037440467
"ENSG00000230612",-2.60885580546623,3.57097920394102,15.6361314057968,0.000739136808290342,0.637888037440467
"ENSG00000122783",-1.33716118312886,6.06184184663073,16.4343721070627,0.000766548113377566,0.637888037440467
"ENSG00000136243",0.85329913438179,6.13851379895657,16.3916974622402,0.000773921941914859,0.637888037440467
"ENSG00000131495",-1.68848599431363,5.24029082751541,16.1007343857975,0.000844817573424521,0.637888037440467
"ENSG00000138085",1.51022566960085,3.37667549951293,15.5076071833606,0.000921300488229819,0.637888037440467
"ENSG00000066136",0.747792063036116,6.54442910213348,15.6742802900636,0.000942438307949106,0.637888037440467
"ENSG00000144824",2.42598994550767,3.2415278215827,14.7900336003093,0.000944905638074053,0.637888037440467
"ENSG00000177989",-3.55508900094692,3.32661374088507,14.3025059491004,0.000996489947986734,0.637888037440467
"ENSG00000060749",0.68055170186294,7.47090341195009,14.7591923015403,0.0012208654781111,0.637888037440467
"ENSG00000259736",-2.6437588524034,3.36301223712333,13.832610286452,0.00125844558815715,0.637888037440467
"ENSG00000286067",-6.80886340374498,3.03827828850911,14.3062444823722,0.00128401465757458,0.637888037440467
"ENSG00000101104",1.0781252570165,4.53803550229296,14.4744458831147,0.00134498172408059,0.637888037440467
"ENSG00000263293",-2.47359000129205,3.4112069986099,13.6427115236829,0.00137378965108421,0.637888037440467
"ENSG00000164292",-1.40283080714026,6.52853286183934,14.3234544556605,0.0013884326583376,0.637888037440467
"ENSG00000269743",0.868893793484678,5.21539808697611,14.1910449096544,0.00145137932998339,0.637888037440467
"ENSG00000163959",-3.4783937630581,3.8648687479892,13.4023910643403,0.00148059707993056,0.637888037440467
"ENSG00000204161",1.01915385131218,5.74442557703804,13.9741495388469,0.00154112583413216,0.637888037440467
"ENSG00000105499",1.41419058615342,4.70820899017263,13.9769135379677,0.00155289985291203,0.637888037440467
"ENSG00000125449",1.39772775109378,3.42453414078734,13.6611624310961,0.0015959993226697,0.637888037440467
"ENSG00000248019",0.774960803401453,5.58468782015887,13.7180576046859,0.00166415200491974,0.637888037440467
"ENSG00000271869",1.50245507371043,3.14728452874736,12.9160008732586,0.00183546989321924,0.637888037440467
"ENSG00000172667",0.879367824851113,7.8429916365574,13.2979659734221,0.00188038869458637,0.637888037440467
"ENSG00000156869",1.86206894519461,4.74678028985036,13.2233610325666,0.00192904763237423,0.637888037440467
"ENSG00000001460",1.65206677352348,3.54451614053187,13.0065458992546,0.00197674201144532,0.637888037440467
"ENSG00000261427",1.90438278185623,3.51231269145745,12.6493183781681,0.00218251880000379,0.637888037440467
"ENSG00000152953",0.782712286964414,7.64638532432577,12.6283729861579,0.00230981240004007,0.637888037440467
"ENSG00000197756",-1.60896082998199,7.28883624432729,12.1124559111219,0.00271693940982266,0.637888037440467
"ENSG00000229425",-3.03751891192133,4.03764482048723,11.5987097438638,0.0027570977002896,0.637888037440467
"ENSG00000031081",0.721454812038409,7.94450652417086,11.9584715610039,0.00285211595856404,0.637888037440467
"ENSG00000233478",-1.86623222011493,4.27004245292212,11.7990021807661,0.0028787895602344,0.637888037440467
"ENSG00000139354",-1.08959972639667,4.66861149272607,11.933439129989,0.00289901990033489,0.637888037440467
"ENSG00000269289",-3.90513312109032,3.33870147814569,11.6527901366124,0.00291516454121638,0.637888037440467
"ENSG00000081026",0.712153229053347,7.00183179819498,11.841394305134,0.00296180557153393,0.637888037440467
"ENSG00000244694",0.962190997310162,7.27087625786611,11.8080130600475,0.00299341177708368,0.637888037440467
"ENSG00000177156",-1.01998320197505,4.73329019812094,11.7634981176241,0.00306411959484802,0.637888037440467
"ENSG00000138735",-1.80116637106546,6.66095199454309,11.661453150302,0.00314249447189577,0.637888037440467
"ENSG00000151422",0.590960224406852,9.18871046886411,11.616576861711,0.00318269058167621,0.637888037440467
"ENSG00000099219",-1.0845597975736,5.46400526707953,11.619438308859,0.00319728755173469,0.637888037440467
"ENSG00000147874",-1.18182859065037,4.99867029042238,11.5841928547605,0.00324293501214475,0.637888037440467
"ENSG00000122694",-1.9511073493674,3.8194602503449,11.3814512912335,0.00325911552001762,0.637888037440467
"ENSG00000251600",-1.33085438738668,5.18475809692774,11.5356600150282,0.00329144026357078,0.637888037440467
"ENSG00000259103",-2.79460369813617,3.98868926638937,11.0798180259009,0.0033512565244693,0.637888037440467
"ENSG00000122507",0.679020767539646,8.02022632957516,11.3866427683678,0.00342964893696609,0.637888037440467
