gene_ensembl,logFC,logCPM,F,PValue,FDR,gene_symbol
ENSG00000256259,6.19888363927004,0.504493237886532,33.9175252382477,8.11928979299961e-06,0.170699948608024,LINC02425
ENSG00000204434,3.64283299648347,2.03828308579711,27.8359090258528,3.90008236474937e-05,0.331081644332764,POTEKP
ENSG00000026508,-2.48456358878591,2.32607406197383,26.639715375287,4.72433853214561e-05,0.331081644332764,CD44
ENSG00000185668,1.80339922600042,0.61705361719832,21.692369399506,0.0001526178813334,0.676364697304988,POU3F1
ENSG00000271943,2.10764760837763,0.153322416180403,20.8581024096787,0.0001754071565712,0.676364697304988,TPM4P2
ENSG00000229967,5.79117598909814,1.32376675775589,18.8556279110492,0.0002371665340692,0.676364697304988,MAGEA4-AS1
ENSG00000168255,1.725023574811,0.176511741953867,19.7585761761476,0.0002393677460477,0.676364697304988,POLR2J3-UPK3BL2
ENSG00000228692,2.80582100491582,0.637941919893684,19.179336340312,0.0002911840244642,0.676364697304988,NONE
ENSG00000137860,-2.53152925777446,2.51499448493264,19.0131775470215,0.0003020769585541,0.676364697304988,SLC28A2
ENSG00000205632,1.88056033424082,2.73698424334513,19.5758002003299,0.0003217107578505,0.676364697304988,LINC01310
ENSG00000276791,-1.62771871993589,1.22094224323671,17.6366242337089,0.0003890865410035,0.702823245422692,NONE
ENSG00000152782,1.53985062972327,2.20730926915074,18.2380183468753,0.000429851785398,0.702823245422692,PANK1
ENSG00000264666,2.03379745050221,1.74691743606766,17.6573643866348,0.0004812339311568,0.702823245422692,NONE
ENSG00000091704,6.74647179807172,3.19543068762556,17.2178722044784,0.0005044613220058,0.702823245422692,CPA1
ENSG00000089101,1.6384620438051,3.29481604379145,17.5187070397858,0.0005598785266315,0.702823245422692,CFAP61
ENSG00000235421,2.16090529145972,0.442718360848983,16.6118497263154,0.0005671846341558,0.702823245422692,NONE
ENSG00000255829,4.23555887019428,0.0089153166572641,15.2177866726126,0.0006015452709338,0.702823245422692,NONE
ENSG00000179869,1.65326542495635,0.599618901274091,16.463223508369,0.0006136850615337,0.702823245422692,ABCA13
ENSG00000266014,-3.98402439218071,-0.0588972837978898,15.8912151810338,0.0006575912188993,0.702823245422692,LOC105372209
ENSG00000259819,7.86346985569503,0.371329462406472,16.9506155210464,0.0006685913674112,0.702823245422692,NONE
ENSG00000167701,1.43910829037915,0.0965765850519203,15.4944698795832,0.0007622928784848,0.76316407034596,GPT
ENSG00000258732,2.75198755094196,-0.491484136211298,14.1547242175955,0.0009112527760753,0.836358976039949,NONE
ENSG00000182240,1.65435574802261,4.85933063276178,15.7384419390729,0.0009149665358123,0.836358976039949,BACE2
ENSG00000249241,1.36795440426115,0.464037084348663,14.8817039032586,0.0009926375463342,0.851997143895778,LINC02265
ENSG00000246090,1.65009531871827,3.72490326429716,15.350605420887,0.0010131244576386,0.851997143895778,LOC100507053
ENSG00000144959,-1.45392942551111,3.52872221024809,14.316862992459,0.0013727571432989,0.999967413636651,NCEH1
ENSG00000276266,1.9755318368559,1.29035270295494,13.267448996908,0.0016633576929183,0.999967413636651,NONE
ENSG00000102287,3.47670169871784,-0.281320267055579,12.0815607156544,0.0017244360987126,0.999967413636651,GABRE
ENSG00000279269,2.15635742476661,-0.510916255905144,12.2847736145339,0.0018285315829104,0.999967413636651,NONE
ENSG00000175267,2.56778265843189,3.76034472798373,12.9378260290758,0.0020250907743089,0.999967413636651,VWA3A
ENSG00000228522,2.1186700932795,0.875063786041922,12.1141988474818,0.0024163051972362,0.999967413636651,NONE
ENSG00000237238,1.75803409178726,2.83279126339718,12.2464505240541,0.0025300618526655,0.999967413636651,BMS1P10
ENSG00000115687,0.978648387051844,2.01784564625592,12.1309394185691,0.0025817516057822,0.999967413636651,PASK
ENSG00000176716,1.18424964327692,0.493479477798267,11.7543832283538,0.0025873845493386,0.999967413636651,OR10AB1P
ENSG00000235446,-4.76691143263774,4.28911933220367,11.8463093047048,0.0026558382076864,0.999967413636651,LINC02791
ENSG00000286585,1.42821646783017,0.970922674024382,11.6394490212011,0.0027784923294419,0.999967413636651,LOC105374174
ENSG00000114200,-1.41822525715397,4.46988049292962,12.0007941227739,0.0027995953353925,0.999967413636651,BCHE
ENSG00000248527,2.59008397166195,5.20259769014579,11.9518783851025,0.0028376192616083,0.999967413636651,MTATP6P1
ENSG00000198840,2.32934344563275,7.80796117095319,11.9199743086447,0.0028625044065261,0.999967413636651,MT-ND3
ENSG00000259098,3.39232016557856,-0.584926125761212,10.7846867205888,0.0030103042588285,0.999967413636651,NONE
ENSG00000004468,1.29483800104162,2.40482825645962,11.5213020421651,0.0030992025784585,0.999967413636651,CD38
ENSG00000065457,0.917819493950846,2.38935081832464,11.5399364600361,0.0031146191554229,0.999967413636651,ADAT1
ENSG00000198899,1.87743876502561,7.09161012227189,11.4857569790251,0.003293680266756,0.999967413636651,MT-ATP6
ENSG00000288043,1.194122672257,0.855063215914004,11.1336973910607,0.003300464958121,0.999967413636651,NONE
ENSG00000261520,-2.50350834453991,1.24939792063314,10.7781394461263,0.0034459234876887,0.999967413636651,DLGAP1-AS5
ENSG00000286251,-3.81703579123105,2.5788526245665,10.6431616179901,0.0035860400739235,0.999967413636651,LOC105377411
ENSG00000278416,1.37886168963284,0.0970844353153694,10.5035154560084,0.003618412875986,0.999967413636651,PMS2P2
