gene_ensembl,logFC,logCPM,F,PValue,FDR,gene_symbol
ENSG00000287092,-3.02983441629907,7.25648082929856,26.8475314155047,1.4369765777082e-05,0.05535233777332,NONE
ENSG00000137959,-2.17987804428925,8.29313422943034,17.7467773796608,0.0002365256976968,0.455548493764127,IFI44L
ENSG00000135111,-1.35284397741177,7.46100970856838,12.3342252321916,0.0015068691105599,0.917382084721745,TBX3
ENSG00000133106,-1.45427307166223,8.70585790855601,12.2733356785725,0.0016125567862038,0.917382084721745,EPSTI1
ENSG00000239920,1.81534106200267,7.06312237107411,12.0915794780245,0.0016473444764007,0.917382084721745,NONE
ENSG00000019582,-1.90560283363899,6.18099969945419,11.4282881446954,0.0020253802777474,0.917382084721745,CD74
ENSG00000162692,-2.62791049561556,6.83909099626788,11.3467390310952,0.0021058889561008,0.917382084721745,VCAM1
ENSG00000134146,-1.56922954604302,6.79993038762233,11.3352149777419,0.002128969704179,0.917382084721745,DPH6
ENSG00000004799,1.34657064181776,7.51887047343052,11.5043766050918,0.0021434160857984,0.917382084721745,PDK4
ENSG00000114315,-1.51218247465514,7.84169207826053,10.8845007879671,0.0026805588118879,0.999885357694115,HES1
ENSG00000173193,-1.00070851175912,8.93951063046166,10.1119641033377,0.0036873753851354,0.999885357694115,PARP14
ENSG00000134321,-1.65177952764752,6.25542765292324,9.83240267620914,0.003800084390809,0.999885357694115,RSAD2
ENSG00000197375,-1.51998861368841,6.88723778294403,9.83181840253503,0.0038847364172949,0.999885357694115,SLC22A5
ENSG00000146592,1.77497162126604,6.76433696588977,9.5054656572115,0.0043410052734292,0.999885357694115,CREB5
ENSG00000006210,-1.61016612322362,6.46847245686892,9.02263193704979,0.0053258555205599,0.999885357694115,CX3CL1
ENSG00000083799,-0.938809225871774,8.32229587196337,8.65849021516481,0.0066053918861722,0.999885357694115,CYLD
ENSG00000120693,0.913764632986457,8.53104407963779,8.08947780927121,0.0084189215521949,0.999885357694115,SMAD9
ENSG00000189229,-2.54908712747253,6.58588798446603,7.77234150705765,0.0091546911889464,0.999885357694115,LOC105376944
ENSG00000133835,1.01080056217968,8.14700652944862,7.77274040555872,0.0096231210023531,0.999885357694115,HSD17B4
ENSG00000157601,-1.24353978201383,7.75698495299885,7.73448607434673,0.0096443346016362,0.999885357694115,MX1
ENSG00000145990,1.00851864288841,8.67608480522344,7.68930829987659,0.0099812238576793,0.999885357694115,GFOD1
ENSG00000137628,-1.11168511566488,6.92584033776722,7.43268595019581,0.0107470308876787,0.999885357694115,DDX60
ENSG00000159388,-0.951800943287781,7.41466385861071,7.43491110264842,0.0109712778012911,0.999885357694115,BTG2
ENSG00000198840,1.35857413044964,7.73013605644172,7.25695260840033,0.0119724229569191,0.999885357694115,MT-ND3
ENSG00000132256,1.97574330642015,8.95995943942883,7.05175817121962,0.0131689446799931,0.999885357694115,TRIM5
ENSG00000233797,-1.28811814488914,6.51991012181753,6.48146148450149,0.0159894520548095,0.999885357694115,UFL1-AS1
ENSG00000167004,0.910301472640912,7.0306980794312,6.53125238914969,0.0163558327514285,0.999885357694115,PDIA3
ENSG00000144218,1.26682243111406,9.62403405827122,6.38586329214048,0.0177028294879723,0.999885357694115,AFF3
ENSG00000151789,1.1788221872842,8.48314308441831,6.3371747882517,0.0181088366012202,0.999885357694115,ZNF385D
ENSG00000002549,-1.07384400132789,7.31673918155599,5.99582957169052,0.0208714597958655,0.999885357694115,LAP3
ENSG00000236283,-1.0903317238364,8.85787576771588,5.98205263774267,0.0212638149173099,0.999885357694115,NONE
ENSG00000120549,-0.912700642547605,7.86379476173318,5.88181180861137,0.022203154072654,0.999885357694115,KIAA1217
ENSG00000148925,0.828709873319654,7.37439606493691,5.71326879730642,0.0240202240201319,0.999885357694115,BTBD10
ENSG00000150048,-1.09141798736039,7.34934115556089,5.68840161055328,0.0241169646109291,0.999885357694115,CLEC1A
ENSG00000177409,-1.21992515828258,6.8114653467785,5.59702636618652,0.0247300916152315,0.999885357694115,SAMD9L
ENSG00000286619,-2.06969752909297,5.99749252951734,5.53524390681564,0.0253206617394496,0.999885357694115,PM20D1-AS1
ENSG00000171714,1.22471791430001,6.61711412238298,5.51504379546911,0.0258360803401522,0.999885357694115,ANO5
ENSG00000168264,0.9691481043858,6.78199245188151,5.488804628323,0.0263602371528494,0.999885357694115,IRF2BP2
ENSG00000102753,0.721067746133449,7.4626038603757,5.48163370358438,0.0268073846124671,0.999885357694115,KPNA3
ENSG00000163956,-0.847548960314793,7.1406287380546,5.40843884041151,0.0274988584423597,0.999885357694115,LRPAP1
ENSG00000257150,1.16981058256367,6.911622360798,5.33939598447963,0.0283419462534492,0.999885357694115,PGAM1P5
ENSG00000076321,-0.882258827656779,7.41654806524252,5.27864515597126,0.0293577026210222,0.999885357694115,KLHL20
ENSG00000119844,0.691080544416708,7.05969770807135,5.12496477334818,0.0316074755205885,0.999885357694115,AFTPH
ENSG00000143322,0.763086486845847,8.10062584215186,5.11971383700391,0.0319600547689621,0.999885357694115,ABL2
ENSG00000048052,1.35210817900132,6.62570166949257,5.06316441832499,0.0321434603358051,0.999885357694115,HDAC9
ENSG00000198899,1.04847349995532,7.85197566359209,5.06937092282177,0.0327093496209771,0.999885357694115,MT-ATP6
ENSG00000099715,1.74385424425129,7.86545683146421,5.05741162080318,0.0328743875779163,0.999885357694115,PCDH11Y
ENSG00000123358,-1.5079160160878,7.48311268783009,5.02468867088756,0.0331119695085546,0.999885357694115,NR4A1
ENSG00000182809,0.785053247746549,7.22512032354044,5.03489466301491,0.0331269483319544,0.999885357694115,CRIP2
ENSG00000054793,-0.646700203576446,8.12552697747356,5.00330136528777,0.0337330909277724,0.999885357694115,ATP9A
ENSG00000100376,-1.05865191838708,6.6296701597675,4.89509299683229,0.034898347410296,0.999885357694115,FAM118A
ENSG00000198763,1.00107958651233,6.81232541683208,4.89456271141822,0.0351335296578799,0.999885357694115,MT-ND2
ENSG00000205045,-1.5548306936862,6.18503683965918,4.83232837631376,0.0357841998858104,0.999885357694115,SLFN12L
ENSG00000068383,0.74176907567001,7.30181372627452,4.87186332105295,0.0358854952372328,0.999885357694115,INPP5A
ENSG00000164418,1.04134769863373,7.27433214001359,4.86953233949825,0.0358888620208712,0.999885357694115,GRIK2
ENSG00000130066,-1.01204211919355,9.932475991469,4.81249742086238,0.0370823752108418,0.999885357694115,SAT1
ENSG00000103888,-1.45494232510438,7.33877422242404,4.68036587039557,0.0389588160785577,0.999885357694115,CEMIP
ENSG00000132530,-0.730308976789077,8.74917402495747,4.70286788536915,0.0391042961378111,0.999885357694115,XAF1
ENSG00000162591,-1.3752279439279,6.00415938384225,4.54725205084342,0.0411674582485071,0.999885357694115,MEGF6
ENSG00000107518,0.777734710537139,7.21817827190893,4.54554375086354,0.0420873805651524,0.999885357694115,ATRNL1
ENSG00000259564,-0.980688732528366,6.86859199763382,4.52711510985239,0.0421066487489263,0.999885357694115,NONE
ENSG00000059378,-0.790601883378013,7.2706481875066,4.52233763120229,0.042452482955853,0.999885357694115,PARP12
ENSG00000169967,-0.603712576373322,7.94114112311037,4.52511374222527,0.0426381569094966,0.999885357694115,MAP3K2
ENSG00000038295,-1.41621391784782,7.0875299016225,4.49696420265969,0.0426749965011525,0.999885357694115,TLL1
ENSG00000164465,-0.730769924976355,6.58101317385716,4.47732203990111,0.0429870774692379,0.999885357694115,DCBLD1
ENSG00000253882,1.07550262561456,6.91685292480494,4.45585073965944,0.0437727138492637,0.999885357694115,NONE
ENSG00000240590,0.934281563874107,6.8222973460174,4.43954556613581,0.0441431373037581,0.999885357694115,RPSAP48
ENSG00000259481,-1.93577833554015,5.52916775282652,4.34694878459766,0.0453818808888933,0.999885357694115,NONE
ENSG00000153814,0.811219720957536,7.86137498627975,4.39087034062284,0.0456483892606726,0.999885357694115,JAZF1
ENSG00000186352,-1.34198499672501,7.98856296289819,4.36347292537511,0.046169694228782,0.999885357694115,ANKRD37
ENSG00000066629,-0.865944808288349,8.05005678890099,4.32771281858421,0.0470397643854867,0.999885357694115,EML1
ENSG00000147100,-0.738255332806461,7.02946497095332,4.28126096105652,0.0478040568623376,0.999885357694115,SLC16A2
ENSG00000261645,-1.09942996928503,8.21747331049874,4.28418700388365,0.0481374439295017,0.999885357694115,DISC1FP1
ENSG00000008405,0.803527227155431,7.34753946744113,4.20832157642173,0.0499554343376927,0.999885357694115,CRY1
ENSG00000140416,-0.581437529908708,8.55951734698184,4.20155310868729,0.0502514153532089,0.999885357694115,TPM1
ENSG00000225521,-0.957983100183146,7.21510954735675,4.16102672635994,0.0507743258625163,0.999885357694115,SNED1-AS1
ENSG00000129084,-1.00212410435037,6.5359153489459,4.13871620759349,0.0509937846969618,0.999885357694115,PSMA1
ENSG00000154265,-0.804003245952218,6.68381903395352,4.11985830575343,0.0516489934205696,0.999885357694115,ABCA5
ENSG00000198521,-0.787348449160064,6.49745903453886,4.1052393883433,0.0518248913453268,0.999885357694115,ZNF43
ENSG00000127083,-1.21440614115357,6.60724756602287,4.08644752092699,0.0524258553761874,0.999885357694115,OMD
ENSG00000124782,-0.737102241812985,8.09185929773809,4.1035082669708,0.0527630795278327,0.999885357694115,RREB1
ENSG00000115233,0.894931458465762,7.11735013624037,4.089649294116,0.0528657959866356,0.999885357694115,PSMD14
ENSG00000181381,-0.697923736795989,7.87394478609538,4.09389867404262,0.0529451268005583,0.999885357694115,DDX60L
ENSG00000162981,-0.901342571343,6.60146406598366,4.06366425265262,0.0531138462775936,0.999885357694115,LRATD1
ENSG00000072422,-0.932609442807079,7.97178552220426,4.08283258953743,0.0532150321452621,0.999885357694115,RHOBTB1
ENSG00000134152,0.655958708344694,7.55226350639767,4.04195766968113,0.0544509943146331,0.999885357694115,KATNBL1
ENSG00000228065,-0.840522942629556,9.95863551593661,4.03696671082615,0.0546525629180907,0.999885357694115,LINC01515
ENSG00000165102,-0.686586046627157,7.05029170978019,4.01247720705821,0.0548734581312417,0.999885357694115,HGSNAT
ENSG00000164604,-0.985832075465073,8.65594714257768,4.01254173137241,0.0552964163360499,0.999885357694115,GPR85
ENSG00000232104,-0.912862132585312,6.53332133533298,3.97355111383667,0.0555403241897727,0.999885357694115,RFX3-DT
ENSG00000203867,1.17550252893659,6.99488893751744,3.98001477568826,0.0558292785567295,0.999885357694115,RBM20
ENSG00000131389,-1.26601333629705,7.29609187962206,3.92461295326486,0.0574307656615801,0.999885357694115,SLC6A6
ENSG00000115267,-0.910996271686733,7.03633010225685,3.91992839152852,0.0574499910054898,0.999885357694115,IFIH1
ENSG00000111817,1.04202390826905,6.20493363256436,3.85899974746004,0.0583425592000515,0.999885357694115,DSE
ENSG00000146373,0.562714676548169,8.16753467257845,3.89445985240147,0.0588146443203472,0.999885357694115,RNF217
ENSG00000198805,1.19224062525817,6.041244798231,3.81056901989971,0.05914271544559,0.999885357694115,PNP
ENSG00000205581,-0.586483698259442,6.99911308071128,3.83500563109669,0.0601981809439828,0.999885357694115,HMGN1
ENSG00000168310,-0.668226517308478,7.39361460116858,3.79758486109051,0.0615527546192136,0.999885357694115,IRF2
ENSG00000139910,0.791549805457525,8.92761758876918,3.79985802619403,0.0617829464144665,0.999885357694115,NOVA1
ENSG00000224533,-0.915990520412336,6.69837668632282,3.77432115878175,0.0618314775578278,0.999885357694115,TMLHE-AS1
