gene_ensembl,logFC,logCPM,F,PValue,FDR,gene_symbol
ENSG00000230989,-0.877574093145185,4.56919869570707,27.3066635345199,5.04852326802147e-05,0.28167793217387,HSBP1
ENSG00000111481,-1.27361930416728,3.5312100864753,24.8364910049217,7.96626325418394e-05,0.28167793217387,COPZ1
ENSG00000183054,-5.9576021566202,2.66490349030457,21.8249984946991,8.26818096634582e-05,0.28167793217387,RGPD6
ENSG00000173812,-1.17441941403427,5.52026455861417,24.2544553159398,9.91934985276224e-05,0.28167793217387,EIF1
ENSG00000118363,-0.721661589010396,5.70502698235681,23.3181659221466,0.0001226022122242,0.28167793217387,SPCS2
ENSG00000197061,-1.79173457571632,3.87003956096494,22.713845985669,0.000127438002711,0.28167793217387,H4C3
ENSG00000232112,-1.0077539293517,4.45354811287032,22.9206480100145,0.0001317571349961,0.28167793217387,TMA7
ENSG00000169297,-1.49265141205084,3.40718925125307,21.7958592302367,0.000156783912511,0.29328390634092,NR0B1
ENSG00000253853,-2.30707949155579,3.71462650913286,20.9979102770995,0.0001776404112431,0.295376528250483,NONE
ENSG00000099204,0.97236710319606,6.63635746908669,20.8800259342171,0.0002181024673939,0.326390342454975,ABLIM1
ENSG00000237268,3.52772219832639,4.96641856996668,19.217362572704,0.0003275642470334,0.445636268805062,NONE
ENSG00000270170,-1.55186811628208,2.73901750583182,17.09865501781,0.0004881326150352,0.59094444945923,NCBP2AS2
ENSG00000167216,0.813013416161295,5.88115425346505,17.2931614273228,0.0005517029703169,0.59094444945923,KATNAL2
ENSG00000132475,-0.877716368277545,6.32650761879864,17.2855427123783,0.0005528381084149,0.59094444945923,H3-3B
ENSG00000237499,-2.92998686877397,2.28817800078256,15.345822623851,0.0007276420050559,0.725944173710799,WAKMAR2
ENSG00000137460,1.42671813872858,3.78568472328821,15.9346717029615,0.000793877576428,0.741508042490059,FHDC1
ENSG00000140988,-1.0092794454331,4.96245656227802,15.4724332899338,0.0009179456480388,0.741508042490059,RPS2
