gene_ensembl,logFC,logCPM,F,PValue,FDR,gene_symbol
ENSG00000026508,-2.40790370975767,2.55429940188584,41.789798549502,1.5103798546332e-06,0.0226028345245858,CD44
ENSG00000137860,-1.61912278588098,2.93286033068899,26.8104589465139,3.7967419869662e-05,0.284091219174746,SLC28A2
ENSG00000244757,-1.76350993707794,2.70732039090505,25.041324057545,5.88740218221787e-05,0.285939998565274,NONE
ENSG00000224445,-3.15716226766312,2.8022037253052,22.8995156055038,7.64290006188503e-05,0.285939998565274,LINC01708
ENSG00000286637,-3.10703874875748,3.86761087722631,21.2918036423866,0.000117523928521,0.351749118063644,NONE
ENSG00000286251,-3.23643140342522,3.11437869311433,20.1025873956862,0.000153428653514,0.382676633306204,LOC105377411
ENSG00000188641,0.87867092827271,6.52094235535041,20.8970639694994,0.0002171627876201,0.464263016676541,DPYD
ENSG00000232112,-0.733906301309874,4.45354811287032,20.0330496651628,0.0002654947605496,0.468525639697961,TMA7
ENSG00000137857,-1.00091339998348,5.11278774953148,19.8668201059965,0.000281772853811,0.468525639697961,DUOX1
ENSG00000063245,-1.99255976156691,4.68929115714329,18.3799270056175,0.0003970914670598,0.468841064492248,EPN1
ENSG00000197301,5.553505572997,3.61411073426326,16.2804005399785,0.0004166484923977,0.468841064492248,HMGA2-AS1
ENSG00000231663,-1.03562581643724,3.17285185175306,17.778232322819,0.0004341932702134,0.468841064492248,COA6-AS1
ENSG00000164587,-0.799535151972119,4.98856004551399,18.1582642496015,0.0004382566040507,0.468841064492248,RPS14
ENSG00000240661,-1.758722458759,3.74080465419228,17.2687915531684,0.0004386084131567,0.468841064492248,BTNL12P
ENSG00000270149,-2.16378585342256,2.72464916249031,16.218415646219,0.000566062406188,0.520035415571521,NONE
ENSG00000286891,-1.53007401091525,2.70791597303066,16.1954196985957,0.0006117018999843,0.520035415571521,LOC124900848
ENSG00000226383,2.0821303221839,5.6212966060758,16.6002253954348,0.0006674607129618,0.520035415571521,LINC01876
ENSG00000139517,0.885602427700611,3.34310831304787,16.4442983862042,0.0006941234986915,0.520035415571521,LNX2
ENSG00000149089,-0.908001056095614,5.1998862240368,16.4604541985971,0.0006958386058433,0.520035415571521,APIP
ENSG00000110435,-0.715764915456415,6.20562105891516,16.406879332045,0.000704416461274,0.520035415571521,PDHX
ENSG00000183458,-1.66520562009772,2.39992129818484,15.5056040669472,0.0007297523372537,0.520035415571521,PKD1P3
ENSG00000142937,-0.828460853387554,4.64247477140122,15.9742819528249,0.0007899813484265,0.533001371231418,RPS8
ENSG00000181690,-0.939198227128419,6.49480131819279,15.8691974865189,0.000819180189664,0.533001371231418,PLAG1
ENSG00000197956,-0.960201345704638,3.24663172041133,15.4230503355222,0.0008597699435823,0.536102383571216,S100A6
ENSG00000131951,-0.959791657187654,4.00971712508731,15.4926660321281,0.0008984751686601,0.537178202831456,LRRC9
ENSG00000253773,-1.3537699825856,6.82516207736805,15.4150998302482,0.0009332865535327,0.537178202831456,CFAP418-AS1
ENSG00000166710,-1.03441389151508,6.80467451859207,14.8497535674518,0.0011000519870614,0.600964871664372,B2M
ENSG00000270170,-1.11513066952729,2.73901750583182,14.2039088484373,0.0011608931284535,0.600964871664372,NCBP2AS2
ENSG00000111339,-1.24168724383205,2.59199943912652,14.0507928705335,0.0012015853269019,0.600964871664372,ART4
ENSG00000285666,-1.59990296738921,2.6074905154063,13.606377350416,0.0012047408052075,0.600964871664372,NONE
ENSG00000236130,-2.43807657773452,2.89199786370319,13.5516116347115,0.0013045713644913,0.611513361823879,PTCSC2
ENSG00000196104,0.491968084765504,8.56138766992448,14.2610164881773,0.0013090300733676,0.611513361823879,SPOCK3
ENSG00000257139,-1.40297185341775,3.11636855080088,13.8428234478918,0.0013484758396383,0.611513361823879,LINC02821
ENSG00000071082,-0.537964838245614,5.33862996003848,13.982481029285,0.0014282007771146,0.620906938673132,RPL31
ENSG00000183798,1.09271782312465,4.12632725488613,13.535162697727,0.001632186185035,0.620906938673132,EMILIN3
ENSG00000182177,-1.89357559668453,2.93136846936357,13.0711793032608,0.0016539573492679,0.620906938673132,ASB18
ENSG00000256469,-1.95232995375084,2.13649550132887,12.529529171635,0.0017511404561462,0.620906938673132,NONE
ENSG00000186364,-1.68369928616821,2.16537674724221,12.561030215749,0.0018151604626978,0.620906938673132,NUDT17
ENSG00000259520,-1.43976698347821,3.36466500197434,12.6191612229151,0.0018334898277656,0.620906938673132,SLC28A2-AS1
ENSG00000124164,1.09762575326595,5.81406590265408,13.1602135883714,0.0018339827559929,0.620906938673132,VAPB
ENSG00000231901,-1.02375255265741,2.91025939366165,12.7264196884843,0.0018456086945641,0.620906938673132,NONE
ENSG00000287151,0.451064351053663,6.98650224432536,13.074350658634,0.0018827069248477,0.620906938673132,LINC03124
ENSG00000156103,0.385566595874657,10.8845345376215,13.060358766478,0.0018905542991368,0.620906938673132,MMP16
ENSG00000286546,-1.31809766599489,3.17700601121597,12.7360340647106,0.001903625805971,0.620906938673132,LOC613266
ENSG00000184226,0.453348919670344,12.7398528011702,13.0298006211392,0.0019087128583631,0.620906938673132,PCDH9
ENSG00000245149,-0.691461254114277,2.99417363591292,12.7690289051492,0.0019227207324855,0.620906938673132,RNF139-DT
