gene_ensembl,logFC,logCPM,F,PValue,FDR,gene_symbol
ENSG00000204434,3.12448961963266,1.36018096270879,29.6894207881328,1.86936547806772e-05,0.243289242674255,POTEKP
ENSG00000246090,2.12017439953187,2.0878638311368,28.9602674858221,2.23016997593047e-05,0.243289242674255,LOC100507053
ENSG00000152527,1.53016446450723,3.74952334523035,27.7900590231978,3.7856018097161e-05,0.275314200947953,PLEKHH2
ENSG00000091704,7.77136336687811,2.6298432362264,22.5446060329095,6.32893139284871e-05,0.345211562822933,CPA1
ENSG00000026508,-2.29405407982721,1.81757435542507,21.226393664394,0.0001137976264417,0.496567322741306,CD44
ENSG00000256259,5.09151667969282,-0.386856001067058,19.7253471202342,0.0001656666916338,0.536561341786035,LINC02425
ENSG00000157168,1.43929571952062,8.85702730276488,21.6605983901351,0.0001721481983913,0.536561341786035,NRG1
ENSG00000259520,-2.91520350414406,2.87437606215119,18.0602882161305,0.0003108840532355,0.847858534186568,SLC28A2-AS1
ENSG00000070601,0.909539327626496,4.91699189622305,18.7486591990736,0.0003603099781807,0.873471455994239,FRMPD1
ENSG00000151952,0.984100264581739,9.30074723438889,18.0045607644669,0.0004381490280319,0.901630851774763,TMEM132D
ENSG00000004468,2.00832483244622,0.661932606534939,16.8646046189136,0.0004545760092365,0.901630851774763,CD38
ENSG00000223875,3.03680577984077,-0.929593880685086,16.4112047625551,0.0005003552871111,0.909729304515946,NBEAP3
ENSG00000250842,1.39393939082825,6.06840945434181,17.1638354575596,0.0005521687569357,0.909972369726258,NONE
ENSG00000241743,1.16387785616593,4.65500607354061,16.832074194238,0.000598943663859,0.909972369726258,XACT
ENSG00000259819,7.99134270057983,-0.646595984681621,20.6109010178046,0.0007401893982894,0.909972369726258,NONE
ENSG00000187961,1.19960300411077,1.96100186948396,15.1130396821682,0.0008244484537909,0.909972369726258,KLHL17
ENSG00000224318,1.79499375686035,2.98760576920816,15.3308698772391,0.0008559436135068,0.909972369726258,CHL1-AS2
ENSG00000146592,1.04586477104547,5.18455966058118,15.0566806747279,0.0010074095001346,0.909972369726258,CREB5
ENSG00000273521,-6.19163832045351,-0.204041321890636,15.2854031638194,0.0010320980577027,0.909972369726258,NONE
ENSG00000144057,1.12594101674065,5.71394937489761,14.7865596320219,0.0010903496887496,0.909972369726258,ST6GAL2
ENSG00000159216,1.33964415123275,4.16830561076625,14.7623112540688,0.0010929332476902,0.909972369726258,RUNX1
ENSG00000106536,1.17445938892744,5.91223027226469,14.4931431604248,0.0011891362746495,0.909972369726258,POU6F2
ENSG00000166268,2.1159306726694,5.60954126480131,14.438163790655,0.0012090605000394,0.909972369726258,MYRFL
ENSG00000273639,2.07959152833709,1.11358467480511,13.6963174183759,0.0012346009669927,0.909972369726258,NONE
ENSG00000214866,1.63110104604603,0.761592964730146,13.6462075840652,0.0012522715093417,0.909972369726258,DCDC2C
ENSG00000104327,-1.66089670988015,3.87645712873023,14.1896446461105,0.0012826039780028,0.909972369726258,CALB1
ENSG00000244625,0.7110513555685,3.97264828951097,14.0563322526381,0.0013402874237756,0.909972369726258,MIATNB
ENSG00000164946,0.84208624715118,6.41835886631481,13.8484447253152,0.0014445806944897,0.909972369726258,FREM1
ENSG00000170522,0.712384214490346,6.49163320843837,13.7860382340418,0.0014723998119016,0.909972369726258,ELOVL6
ENSG00000259417,1.22793934354502,5.82770289297709,13.5750292579687,0.0015746941669984,0.909972369726258,CTXND1
ENSG00000261600,2.09569243965735,0.821969527861829,12.808416741274,0.0016169180257705,0.909972369726258,LOC124906033
ENSG00000006468,1.57050680627624,4.47703974118609,13.4274691452703,0.0016255479643518,0.909972369726258,ETV1
ENSG00000231738,2.02893515905908,-0.282846824607009,12.8889447423306,0.0016579829602746,0.909972369726258,TSPAN19
ENSG00000166848,-0.69730123739934,6.75415627847507,13.3880536383252,0.0016652176929298,0.909972369726258,TERF2IP
ENSG00000111907,1.13002533752276,5.16537864019072,13.3126700361624,0.0017090489847459,0.909972369726258,TPD52L1
ENSG00000162722,-2.18527032139719,0.784416054956496,12.3653000876142,0.0017173916196375,0.909972369726258,TRIM58
ENSG00000260657,1.42444733659077,0.393115562925816,12.5309988712593,0.0017744366148177,0.909972369726258,NONE
ENSG00000179097,1.34833335059012,7.01875400240823,13.1796650671936,0.0017769791869506,0.909972369726258,HTR1F
ENSG00000140945,0.811276740865658,9.64126840403811,13.166657676153,0.0017836909443778,0.909972369726258,CDH13
ENSG00000154127,0.740965622782347,7.82766216951194,13.1635769172323,0.001785567645681,0.909972369726258,UBASH3B
ENSG00000127054,0.594477337478702,4.5059621188435,13.0912470425293,0.0018277269154701,0.909972369726258,INTS11
ENSG00000182348,1.02131175854962,7.78494567484138,12.8789926581434,0.0019533166173837,0.909972369726258,ZNF804B
ENSG00000060709,0.555125149500534,8.22748739047581,12.8390585012433,0.0019781853748445,0.909972369726258,RIMBP2
ENSG00000184903,0.645329506455941,8.93817127893946,12.7851885528318,0.0020122893585013,0.909972369726258,IMMP2L
ENSG00000170153,0.730493416091545,7.5817927782955,12.7755911553055,0.0020186615071451,0.909972369726258,RNF150
ENSG00000197301,5.20713297370092,3.14518100864614,12.6984085683622,0.0020250338460496,0.909972369726258,HMGA2-AS1
ENSG00000115661,-2.16280607282309,0.559104386425612,11.9054272786501,0.0020573097421545,0.909972369726258,STK16
ENSG00000044524,1.1667903892314,6.68397951132132,12.6310141365946,0.0021144855242519,0.909972369726258,EPHA3
ENSG00000139263,1.14587036447643,2.22012897343948,12.3073053141534,0.0021192108273487,0.909972369726258,LRIG3
ENSG00000267748,1.26359755387721,1.77172011553213,12.1188000920151,0.0021565508639868,0.909972369726258,NONE
ENSG00000171094,0.80239389917882,8.35705221299605,12.5287346849294,0.0021842714432447,0.909972369726258,ALK
ENSG00000168243,0.831937054986027,5.68859889073173,12.5246278629506,0.0021916264162753,0.909972369726258,GNG4
ENSG00000063245,-2.14075478581777,4.29416238619392,12.3819157099388,0.0022190032767695,0.909972369726258,EPN1
ENSG00000088926,1.74002217950342,0.506896479445303,11.8936587029299,0.002273904352669,0.909972369726258,F11
ENSG00000174948,0.994625513945364,6.10685827735792,12.3798365076216,0.0022939077979165,0.909972369726258,GPR149
ENSG00000082781,1.00752866830246,4.66222479214474,12.2424803345089,0.0023947800602348,0.933023417039335,ITGB5
ENSG00000158966,-1.08797243603085,3.47144070416537,11.9495360378196,0.0025548800277834,0.941654135818707,CACHD1
ENSG00000183580,1.31837781662223,8.23965759931822,12.0088907064697,0.0025852621765119,0.941654135818707,FBXL7
ENSG00000241956,-1.37404024919514,6.04334989501948,11.9760170365779,0.0026164335240163,0.941654135818707,LOC102546299
ENSG00000122012,1.02372847720768,5.9444155232905,11.945682182789,0.0026435435912825,0.941654135818707,SV2C
ENSG00000186314,1.19380903452703,8.88853338242425,11.8999764623893,0.0026792245576292,0.941654135818707,PRELID2
ENSG00000243629,1.84546173711405,0.103264706527742,11.2988224514649,0.0028226028350529,0.941654135818707,LINC00880
ENSG00000269755,0.769121748035094,3.4214698060014,11.6496019962392,0.0028573658774516,0.941654135818707,NONE
ENSG00000237499,2.20255378158518,0.532130574366129,11.3086539765659,0.0029307512025687,0.941654135818707,WAKMAR2
ENSG00000274333,2.16100054952117,3.34759752627886,11.577251260678,0.0029498366978508,0.941654135818707,LINC03104
ENSG00000198763,1.73138136999097,6.26631538922389,11.5641480915176,0.0029957431394552,0.941654135818707,MT-ND2
ENSG00000248489,0.656164900217256,6.09665288359793,11.5069969995198,0.0030542215408945,0.941654135818707,LOC100289230
ENSG00000145685,0.994071214032832,5.19448201984241,11.2962038646425,0.0032821366010895,0.941654135818707,LHFPL2
ENSG00000251279,0.63970184795894,3.46547110999431,11.2117771042991,0.0032895074058096,0.941654135818707,SMIM15-AS1
ENSG00000214425,0.769092986710156,5.05866864511229,11.1553576401999,0.0034414863932143,0.941654135818707,LRRC37A4P
ENSG00000166707,-2.30301323701321,0.71910274536635,10.457414193235,0.0035046345571842,0.941654135818707,ZCCHC18
ENSG00000168411,0.649373070664564,3.44588769108272,11.0135162953224,0.0035260773058185,0.941654135818707,RFWD3
ENSG00000123600,0.558090863723564,5.27299461710487,10.951837609885,0.0036874305621724,0.941654135818707,METTL8
ENSG00000198840,2.47582815693912,7.96384324727708,10.8797075111062,0.0037713032539432,0.941654135818707,MT-ND3
ENSG00000131771,-1.33591470668135,1.46802756299536,10.3583826002142,0.0038133877825075,0.941654135818707,PPP1R1B
ENSG00000137860,-2.63974172815071,1.59902944670716,10.1505796601784,0.0038885240157281,0.941654135818707,SLC28A2
ENSG00000259685,1.55171514245788,0.479750491494088,10.3623399833733,0.0039173108715126,0.941654135818707,IDH2-DT
ENSG00000147614,1.758741900973,0.884500993222594,10.2596010317236,0.0039839654541674,0.941654135818707,ATP6V0D2
ENSG00000144847,0.845233788229079,7.55005939978786,10.6600075547323,0.0040668333446717,0.941654135818707,IGSF11
ENSG00000242808,0.888102442983722,9.19213432783305,10.6509951392569,0.0040791729697021,0.941654135818707,SOX2-OT
ENSG00000241593,1.91693466665451,-0.172750568902839,10.16242395796,0.0041448365591819,0.941654135818707,NONE
ENSG00000186160,0.882989312840098,2.99276277326198,10.349703866049,0.0043346203304896,0.941654135818707,CYP4Z1
ENSG00000107731,0.743717679593603,4.92739663794588,10.4617796307144,0.00436287697648,0.941654135818707,UNC5B
ENSG00000112139,1.00070970808455,3.37391592625706,10.3641982019683,0.0043712570632644,0.941654135818707,MDGA1
ENSG00000120162,0.592298257122797,6.43391639363708,10.4469653429409,0.0043797859847969,0.941654135818707,MOB3B
ENSG00000185418,-0.485662518071483,6.6986521039956,10.4126688137978,0.0044318184783794,0.941654135818707,TARS3
ENSG00000196782,0.794988740258998,6.88598866882313,10.3168484528099,0.0045816949199055,0.941654135818707,MAML3
ENSG00000240661,-2.30219260267656,3.78037882279013,10.0753304202128,0.0045860196781316,0.941654135818707,BTNL12P
ENSG00000232000,0.647020861244532,4.41121080960862,10.2202314270939,0.0047304838752423,0.941654135818707,CLCN3P1
ENSG00000130234,1.77468167106943,0.0229237422085218,9.70738254149006,0.0047955204900419,0.941654135818707,ACE2
ENSG00000224245,2.52979634927646,-0.407383772729259,9.71281500577832,0.0048560120111241,0.941654135818707,LOC100421692
ENSG00000251031,1.20630130137637,8.26414016253579,10.1381375194553,0.0048771561796889,0.941654135818707,NONE
ENSG00000070159,1.02069395010223,2.82309771260696,9.95859772484859,0.0049386908084123,0.941654135818707,PTPN3
ENSG00000119328,-0.552001030919314,3.90028288246532,9.97046964585927,0.0051289987085002,0.941654135818707,ABITRAM
ENSG00000186675,-2.96133693999541,-0.243588255157394,9.9334706974618,0.0051501295001142,0.941654135818707,MAGEE2
ENSG00000044115,-0.622991220267864,6.18728662671013,9.97852691302006,0.0051632743476783,0.941654135818707,CTNNA1
ENSG00000176769,0.890755419398851,5.01526520025279,9.92494739139689,0.0052657692117575,0.941654135818707,TCERG1L
