gene_ensembl,logFC,logCPM,F,PValue,FDR,gene_symbol
ENSG00000099204,-1.22955584293091,6.63631305032695,26.7443791968856,4.93003149590912e-05,0.54838975920036,ABLIM1
ENSG00000259819,7.16255096756332,1.79606899567598,23.5328318623275,0.0001300541918526,0.54838975920036,NONE
ENSG00000116132,0.636785796058923,8.17326708855851,21.251303464087,0.0001773582104489,0.54838975920036,PRRX1
ENSG00000269834,-1.07732919843109,6.57435143476095,21.092499478706,0.0001846842535415,0.54838975920036,ZNF528-AS1
ENSG00000167216,-0.885574767936977,5.8812007715791,21.0854581316188,0.00018525626303,0.54838975920036,KATNAL2
ENSG00000111481,1.10900398915155,3.53135862674444,20.1832073459407,0.0002208171974403,0.54838975920036,COPZ1
ENSG00000248527,2.84411639048121,4.95257448514694,19.2748618783663,0.0002963290830457,0.54838975920036,MTATP6P1
ENSG00000101463,0.934686390418833,5.23515419922002,19.2305023491077,0.0002989880507754,0.54838975920036,SYNDIG1
ENSG00000146535,-0.740760855536918,7.82346169734153,18.8451254005057,0.0003298033967793,0.54838975920036,GNA12
ENSG00000110218,1.28998329239444,3.25268975656168,18.0377906235793,0.0003950247492329,0.566200610836107,PANX1
ENSG00000156103,0.573493021977534,10.8845373274718,17.9784610124199,0.000416591998326,0.566200610836107,MMP16
ENSG00000253696,-4.07278540695087,2.31757980290429,16.7708878915085,0.0004540198683617,0.566200610836107,KBTBD11-OT1
ENSG00000160336,1.28430435865289,2.64983767206302,16.9541517971883,0.0005157081203397,0.568980810304404,ZNF761
ENSG00000198727,1.73626997717396,6.15701688415587,17.0966734424456,0.0005322907680762,0.568980810304404,MT-CYB
ENSG00000078070,-0.573195250687975,6.30702090438433,16.436462740466,0.00064139151148,0.601582799117853,MCCC1
ENSG00000104490,0.944383628988069,8.56544174310854,16.4240510631238,0.0006431890936108,0.601582799117853,NCALD
ENSG00000246090,1.77753401585128,3.37120018278583,15.7126592367055,0.0007497942329746,0.613504287426222,LOC100507053
ENSG00000223727,-1.70727578289967,4.1576514030762,15.575135728877,0.0008217063999891,0.613504287426222,NONE
