"","logFC","logCPM","F","PValue","FDR"
"ENSG00000267698",2.08199871692278,3.58594190338854,20.3349742650037,0.000206328751166718,0.924891638434741
"ENSG00000169925",-1.02225936841838,4.85451014408073,20.9931798776693,0.000243160159050384,0.924891638434741
"ENSG00000175426",2.46342974179865,3.42545246492323,16.4677474947418,0.000566318985291113,0.924891638434741
"ENSG00000153982",1.33014471955316,4.62921759284305,16.4018533532468,0.0007711232418903,0.924891638434741
"ENSG00000224445",-3.52887730846759,3.20168690278418,14.4356066289727,0.000854054569492318,0.924891638434741
"ENSG00000249853",1.73305588825849,4.42143906424695,15.7331858347512,0.000912860582237458,0.924891638434741
"ENSG00000164292",1.40032910648006,6.52853286183934,15.1405427586433,0.00109701544880788,0.924891638434741
"ENSG00000135828",-1.23525027340936,3.96068084253102,14.0432663537479,0.00149880296283072,0.924891638434741
"ENSG00000014641",1.1092350123452,5.33345376945507,13.2092881276138,0.00194671458366117,0.924891638434741
"ENSG00000234492",-1.34756288078572,4.08758182866016,12.9120062866717,0.0021130883034366,0.924891638434741
"ENSG00000197355",1.93517931970565,3.33362625339213,12.2193879740958,0.00216787716026788,0.924891638434741
"ENSG00000144824",-2.04596663584082,3.2415278215827,12.049592405885,0.00229311950031259,0.924891638434741
"ENSG00000231185",1.8442876388693,3.60130068329847,12.2047226804496,0.0023706771791714,0.924891638434741
"ENSG00000253161",-1.43751438718793,4.86701374382776,12.4974079192405,0.00240991687813765,0.924891638434741
"ENSG00000103089",2.34827669104615,3.47832564578126,11.6823190471664,0.00263203798734478,0.924891638434741
"ENSG00000204227",-0.884071050948013,4.53787662146915,12.0422470944114,0.00280516265340476,0.924891638434741
"ENSG00000269289",3.85869373480724,3.33870147814569,11.7230462865613,0.00284816513095759,0.924891638434741
"ENSG00000227191",-3.39802444692313,2.97008469046123,11.0637879042939,0.00298526826619797,0.924891638434741
"ENSG00000165507",2.26810834779328,3.34411243239719,11.2437403529626,0.00305360380742708,0.924891638434741
"ENSG00000236120",-1.47339586667445,5.1086387553893,11.757080305863,0.00306385169638765,0.924891638434741
"ENSG00000139354",1.04881870079142,4.66861149272607,11.6538733592046,0.00317038177072233,0.924891638434741
"ENSG00000135503",1.27650464178094,5.26169693380011,11.6405819801611,0.00317873680884053,0.924891638434741
"ENSG00000258162",-2.07212841723944,4.61055760519275,11.5349369601607,0.0032845262087552,0.924891638434741
"ENSG00000182871",-0.951377595967403,5.41197148944843,11.4459618043729,0.00337996032452447,0.924891638434741
"ENSG00000233478",1.77974286556429,4.27004245292212,11.2171814484027,0.00348655957835807,0.924891638434741
"ENSG00000163156",-0.798444751173475,4.82713329387262,11.3260356800268,0.00352612034877072,0.924891638434741
"ENSG00000230155",-0.694209514893837,5.6503242170421,11.254495355683,0.00359259811405803,0.924891638434741
"ENSG00000143740",-0.901234728767933,3.79995648517695,11.0380963833773,0.00383358487931167,0.924891638434741
"ENSG00000161638",-0.906842850154707,5.43346279216559,10.9727624581492,0.0039460467488202,0.924891638434741
"ENSG00000227036",1.36116072191995,3.67032067334028,10.5354277066717,0.00428097926966398,0.924891638434741
"ENSG00000259736",2.28281583835242,3.36301223712333,10.1194954984121,0.00447213643373328,0.924891638434741
"ENSG00000204161",-0.842669377064378,5.74442557703804,10.5058053105576,0.00460650096834815,0.924891638434741
"ENSG00000235823",0.758526363881229,5.12719651612618,10.5040123118949,0.00462865255013397,0.924891638434741
"ENSG00000144118",-0.736964282813388,5.30477058108936,10.4836185358116,0.00465050920980993,0.924891638434741
"ENSG00000225096",1.33467689851214,4.08356139399864,10.397837147946,0.00467369484313955,0.924891638434741
"ENSG00000227110",-1.24705071945229,5.96746481522414,10.3922244882085,0.00478845540310482,0.924891638434741
"ENSG00000050030",-0.927167520419771,5.7615310084466,9.95947951849112,0.00555127843929092,0.924891638434741
"ENSG00000100345",-0.529928700075496,7.00477609841403,9.76241078589503,0.00593204750454812,0.924891638434741
"ENSG00000189108",1.5887136615375,5.1156083867617,9.75125568123833,0.00595834533533365,0.924891638434741
"ENSG00000229425",2.73558750433869,4.03764482048723,9.41128236107751,0.00599538040388456,0.924891638434741
"ENSG00000264513",2.59155373753984,3.47850626785246,9.28980555335911,0.00612174814204759,0.924891638434741
"ENSG00000204351",1.24932291476681,3.57066126607103,9.51429203538444,0.00623318425090899,0.924891638434741
"ENSG00000112874",1.40489609523361,3.85619439392887,9.39573238278966,0.00637590837076096,0.924891638434741
"ENSG00000244694",-0.818227144105917,7.27087625786611,9.46093417612447,0.0065936021059827,0.924891638434741
"ENSG00000142794",-1.28970718014583,3.34087888867069,9.17959934300805,0.00695474614301775,0.924891638434741
"ENSG00000225546",6.0626617196804,4.93762546433184,9.02615976037536,0.00729550661649529,0.924891638434741
"ENSG00000122783",0.965590422006721,6.06184184663073,9.17460661856965,0.00731401649765376,0.924891638434741
