gene_ensembl,logFC,logCPM,F,PValue,FDR,gene_symbol
ENSG00000224445,-3.33292341867941,3.20168690278418,20.1869781967271,0.0001456244221014,0.989969362435107,LINC01708
ENSG00000286251,-2.84135209774428,2.6086567134429,18.1310251890091,0.0002430557039253,0.989969362435107,LOC105377411
ENSG00000126838,-3.25183717029316,3.12077813310036,17.9894133458933,0.0002655521554395,0.989969362435107,PZP
ENSG00000257252,-1.59399571074322,3.46249645912515,17.4640601116772,0.000465740550355,0.989969362435107,NONE
ENSG00000259543,-1.15822223316198,3.82090692315353,17.9944160472808,0.0004721311095172,0.989969362435107,NONE
ENSG00000253184,4.86282600073536,4.86436870590496,16.4525306999223,0.0005243205055646,0.989969362435107,NONE
ENSG00000275302,-3.10410163757052,3.91584923581043,15.0752084364615,0.0006795592155469,0.989969362435107,CCL4
ENSG00000116678,1.12465832679901,6.09225151476344,16.464191328152,0.0007602358033146,0.989969362435107,LEPR
ENSG00000100321,0.848309498069009,4.55202910545899,15.5380808698126,0.0009946366181644,0.989969362435107,SYNGR1
ENSG00000169895,-0.902181943370621,5.42889739427357,15.1531427322575,0.0010990994961463,0.989969362435107,SYAP1
ENSG00000124164,0.785261667529506,6.63053577462367,14.2063860288424,0.001435102618507,0.989969362435107,VAPB
ENSG00000227110,-1.1667466237069,5.96746481522414,14.1246370459872,0.0014748538304391,0.989969362435107,LOC101927394
ENSG00000131791,1.02508533062074,3.970028850663,13.907835368026,0.0015670411707724,0.989969362435107,PRKAB2
ENSG00000115523,-2.77480538465031,5.38223138455667,13.3512424091708,0.0016073692036394,0.989969362435107,GNLY
ENSG00000104714,-0.810266995170886,7.6178250863961,13.769731266587,0.0016317945188147,0.989969362435107,ERICH1
ENSG00000021762,-1.03996429743225,4.04444292724285,13.5416570183226,0.0017076477369089,0.989969362435107,OSBPL5
ENSG00000170340,0.87657574233307,4.39006039667661,13.493623210861,0.0017975331661369,0.989969362435107,B3GNT2
ENSG00000007541,1.063138838888,3.40540596304951,13.1581303324445,0.0018577302767612,0.989969362435107,PIGQ
ENSG00000253496,5.71516482983556,8.678185543036,13.3371851568988,0.0018648703609723,0.989969362435107,NONE
ENSG00000230666,-1.75063473272082,3.97432009406647,12.9845467353219,0.0019784507324707,0.989969362435107,CEACAM22P
ENSG00000182871,-0.792870358941558,5.41197148944843,13.0471119236574,0.0020411054088671,0.989969362435107,COL18A1
ENSG00000119508,-1.87431031965802,3.50604308036577,12.1589622029571,0.0020808155181832,0.989969362435107,NR4A3
ENSG00000026950,-1.06280972897603,4.93291922985906,12.9849639017818,0.0020892560958722,0.989969362435107,BTN3A1
ENSG00000117151,0.659172799807766,5.11745986344384,12.9276189885698,0.0021233634890687,0.989969362435107,CTBS
ENSG00000080573,1.1428582163885,3.84397400231578,12.490033734198,0.0024031445884701,0.989969362435107,COL5A3
ENSG00000013573,-1.07582256302145,3.69904942117963,12.3231673619498,0.0024335707698024,0.989969362435107,DDX11
ENSG00000072401,0.965706001634833,4.75310894408806,12.4594018210515,0.0024624715735034,0.989969362435107,UBE2D1
ENSG00000229105,-1.05008884860395,3.12698939797315,11.7861684158479,0.002619711587356,0.989969362435107,ASTN2-AS1
ENSG00000135549,-1.23475873818033,3.43518051947143,11.9456334520726,0.0026366571381753,0.989969362435107,PKIB
ENSG00000181218,-1.55309168422556,3.49516372090548,11.859040965386,0.0026593558264665,0.989969362435107,H2AC25
ENSG00000163116,0.816331179561072,6.81236666508646,11.908354474328,0.0028996214376327,0.989969362435107,STPG2
ENSG00000104804,2.265044890453,2.6482032548803,10.5674944571798,0.0029196330639471,0.989969362435107,TULP2
ENSG00000183486,-1.09472408893365,6.07954440231429,11.8472914861182,0.002964870138966,0.989969362435107,MX2
ENSG00000256069,-1.53619157049273,3.57065955990991,11.4692231754728,0.0030803231514495,0.989969362435107,A2MP1
ENSG00000196924,-1.57392790188827,3.40209848685418,11.3238057771973,0.0030835060499527,0.989969362435107,FLNA
ENSG00000224063,-2.21834258844829,5.7292719812823,11.6764639595184,0.0031407491335337,0.989969362435107,CALCRL-AS1
ENSG00000179833,0.62592358233582,6.53342421086335,11.526267444775,0.0032799868699611,0.989969362435107,SERTAD2
ENSG00000229358,0.599684018383079,6.23174600539225,11.3284484697324,0.0034997376312407,0.989969362435107,DPY19L1P1
ENSG00000197301,3.52135261504372,3.443023569995,10.5568917745496,0.0035333599235252,0.989969362435107,HMGA2-AS1
ENSG00000286067,-1.72540829547055,3.03827828850911,11.0607650549693,0.0036020853818895,0.989969362435107,NONE
ENSG00000234745,-0.652380667929704,6.4556301905218,11.2260923703822,0.0036186967660175,0.989969362435107,HLA-B
ENSG00000076554,-0.92504136332996,5.26019031881679,11.0891914254291,0.0038065620192412,0.989969362435107,TPD52
ENSG00000179455,1.03205696916204,3.68260379790077,10.7969023658828,0.0040349572979255,0.989969362435107,MKRN3
ENSG00000136936,-0.484850824056912,6.12091534110241,10.8398432277847,0.0041135669847166,0.989969362435107,XPA
