"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000239650",0.294117647058824,0.0980392156862745,3.17029119353406,0.00259812283552516,0.360783800492761,-4.55322384421818
"ENSG00000287027",0.294117647058824,0.0980392156862745,3.17029119353406,0.00259812283552515,0.360783800492761,-4.55322384421818
"ENSG00000225579",1.35294117647059,0.627450980392157,3.15095256011402,0.00274563110758486,0.360783800492761,-4.55370627463262
"ENSG00000174384",0.529411764705882,0.215686274509804,3.1234757213398,0.00296881211861301,0.360783800492761,-4.55438998215094
"ENSG00000286422",0.529411764705882,0.176470588235294,3.09856035540478,0.00318582270426755,0.360783800492761,-4.55500813223455
"ENSG00000101825",0.764705882352942,0.372549019607843,3.04033114527717,0.00375240889361504,0.360783800492761,-4.556445747341
"ENSG00000234120",0.470588235294118,0.196078431372549,3.03861053456618,0.00377050589330529,0.360783800492761,-4.5564880721495
"ENSG00000267546",0.882352941176471,0.431372549019608,3.03405222973015,0.00381884479304593,0.360783800492761,-4.55660015647529
"ENSG00000265485",0.588235294117647,0.235294117647059,3.02166450522357,0.00395315691530015,0.360783800492761,-4.55690443296592
"ENSG00000104413",0.529411764705882,0.196078431372549,2.98549006792103,0.00437108850909597,0.360783800492761,-4.55779019720829
"ENSG00000234215",0.352941176470588,0.117647058823529,2.96565227931543,0.00461744639514221,0.360783800492761,-4.55827414211089
"ENSG00000007968",0.411764705882353,0.137254901960784,2.95278586718241,0.00478408897809086,0.360783800492761,-4.55858732062477
"ENSG00000288637",0.823529411764706,0.450980392156863,2.94231934682087,0.00492376558616326,0.360783800492761,-4.55884167214473
"ENSG00000178199",0.588235294117647,0.274509803921569,2.90327118864652,0.0054790775126197,0.360783800492761,-4.55978726860272
"ENSG00000224195",0.588235294117647,0.274509803921569,2.90327118864652,0.00547907751261973,0.360783800492761,-4.55978726860272
"ENSG00000253608",2.35294117647059,1.27450980392157,2.88140968616361,0.00581486493113358,0.360783800492761,-4.56031432134785
"ENSG00000249547",0.764705882352942,0.450980392156863,2.87796683472972,0.00586945611513162,0.360783800492761,-4.56039716710966
"ENSG00000260955",0.705882352941177,0.352941176470588,2.86539917877676,0.00607279755736953,0.360783800492761,-4.56069921716208
"ENSG00000138678",0.823529411764706,0.431372549019608,2.85995317729561,0.00616292615295254,0.360783800492761,-4.56082992575354
"ENSG00000237268",31.4705882352941,16.6470588235294,2.85164817245733,0.00630276086600168,0.360783800492761,-4.56102904129525
"ENSG00000110324",0.647058823529412,0.254901960784314,2.85150151246141,0.0063052564633499,0.360783800492761,-4.56103255521654
"ENSG00000258964",0.705882352941177,0.411764705882353,2.83937900752429,0.00651473116498525,0.360783800492761,-4.56132272760881
"ENSG00000181240",1.82352941176471,1.11764705882353,2.83509862264884,0.00659022276211695,0.360783800492761,-4.56142505360497
"ENSG00000256100",1.41176470588235,0.803921568627451,2.83473834288428,0.00659661371323526,0.360783800492761,-4.56143366321478
"ENSG00000172037",0.941176470588236,0.490196078431373,2.83280224572335,0.00663105627596657,0.360783800492761,-4.56147992172113
"ENSG00000230873",0.529411764705882,0.235294117647059,2.82441582127076,0.00678217968082682,0.360783800492761,-4.56168013098839
"ENSG00000188641",67.764705882353,45.8823529411765,2.81130384252455,0.00702485779719673,0.360783800492761,-4.56199261328095
"ENSG00000069122",0.882352941176471,0.450980392156863,2.79561745654792,0.00732572686642016,0.360783800492761,-4.56236557264445
"ENSG00000260971",2.23529411764706,1.37254901960784,2.7927134313431,0.00738271664935142,0.360783800492761,-4.56243451304247
"ENSG00000234620",1.47058823529412,0.745098039215686,2.78721104783551,0.00749182248556687,0.360783800492761,-4.56256504622028
"ENSG00000272076",1,0.450980392156863,2.76750137948005,0.00789497818900698,0.360783800492761,-4.56303163095924
"ENSG00000144655",1.58823529411765,0.980392156862745,2.76442303442121,0.00795972266068197,0.360783800492761,-4.56310436358144
"ENSG00000228679",1.41176470588235,0.862745098039216,2.7560678406005,0.0081379274432829,0.360783800492761,-4.56330157989957
"ENSG00000227495",0.352941176470588,0.137254901960784,2.75545130724729,0.00815122189898744,0.360783800492761,-4.56331612133979
"ENSG00000238247",0.352941176470588,0.137254901960784,2.75545130724728,0.00815122189898745,0.360783800492761,-4.56331612133979
"ENSG00000267149",0.352941176470588,0.137254901960784,2.75545130724728,0.00815122189898745,0.360783800492761,-4.56331612133979
"ENSG00000286229",1.94117647058824,1.23529411764706,2.74265943722587,0.00843161264362896,0.360783800492761,-4.56361747731161
"ENSG00000043355",0.823529411764706,0.372549019607843,2.7398923839081,0.00849342211760109,0.360783800492761,-4.56368257621474
"ENSG00000260368",0.352941176470588,0.196078431372549,2.72298700976366,0.00888019914597235,0.360783800492761,-4.56407960972929
"ENSG00000177989",0.235294117647059,0.0784313725490196,2.72164284088783,0.0089116375194175,0.360783800492761,-4.56411112721179
"ENSG00000240915",0.235294117647059,0.0784313725490196,2.72164284088783,0.00891163751941749,0.360783800492761,-4.56411112721179
"ENSG00000258647",0.235294117647059,0.0784313725490196,2.72164284088783,0.0089116375194175,0.360783800492761,-4.56411112721179
"ENSG00000259535",0.235294117647059,0.0784313725490196,2.72164284088783,0.0089116375194175,0.360783800492761,-4.56411112721179
"ENSG00000288555",0.235294117647059,0.0784313725490196,2.72164284088783,0.00891163751941749,0.360783800492761,-4.56411112721179
"ENSG00000118523",1.52941176470588,1,2.71882658001271,0.00897783847630138,0.360783800492761,-4.56417713706616
"ENSG00000126246",0.529411764705883,0.235294117647059,2.7096375316808,0.00919700080870882,0.360783800492761,-4.56439228512346
"ENSG00000225206",11.0588235294118,6.29411764705882,2.70777505814578,0.00924201664851967,0.360783800492761,-4.5644358486568
"ENSG00000109743",0.941176470588236,0.470588235294118,2.70544249136421,0.00929868023584399,0.360783800492761,-4.56449038696017
"ENSG00000158022",0.470588235294118,0.215686274509804,2.69961673082589,0.00944159907702652,0.360783800492761,-4.56462649923952
