"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000279727",0.0160495783333333,0.00358189603103448,6.58052119736421,4.56030006731649e-07,0.0104069265839805,5.44701672507507
"ENSG00000285018",0.011492468,0.00187904751724138,6.46891481197466,6.09019580055037e-07,0.0104069265839805,5.15418452416676
"ENSG00000283347",0.0141732850444444,0.00262901994137931,6.16289029534907,1.35486290205843e-06,0.0125517105205388,4.34578492071498
"ENSG00000248551",0.0109258912666667,0.00209453152413793,6.13210403023741,1.46906724257243e-06,0.0125517105205388,4.2640543045513
"ENSG00000283228",0.0198792113333333,0.00339645794827586,5.84795763356589,3.11225425995147e-06,0.0174647295816504,3.5067221862533
"ENSG00000168778",0.0527586693666667,0.0252854368517241,5.79609478188892,3.57174486147134e-06,0.0174647295816504,3.36797651979137
"ENSG00000261542",0.0157379717777778,0.00409399927586207,5.78404923226263,3.68793094750233e-06,0.0174647295816504,3.33573188249324
"ENSG00000205858",0.0133509106666667,0.00184032562758621,5.74530399131983,4.08818576349495e-06,0.0174647295816504,3.2319665765411
"ENSG00000157131",0.00981035977777778,0.00114329220689655,5.58410427601506,6.28300481707025e-06,0.0238586636253548,2.79953947241925
"ENSG00000288552",0.010120726,0.00134451318965517,5.49918058725954,7.88433965057769e-06,0.0263449071149038,2.57134140273069
"ENSG00000139899",0.0176329701111111,0.0037782881,5.47159008333435,8.48857827786088e-06,0.0263449071149038,2.4971571345588
"ENSG00000128692",0.00978504288888889,0.0012510992,5.43949925226484,9.25031850944657e-06,0.0263449071149038,2.41084808257778
"ENSG00000261615",0.00953464982222222,0.00122885736551724,5.37096460150266,1.1115636778045e-05,0.0292221540404974,2.22644711468905
"ENSG00000285686",0.0101136678888889,0.00163191768965517,5.33950481806853,1.20944340463756e-05,0.0295242412834953,2.14177241412542
"ENSG00000239445",0.0287013912555556,0.011166617362069,5.277370332767,1.42897469720944e-05,0.0325577595012198,1.97449817683407
"ENSG00000260526",0.0151863876666667,0.00521252276206897,5.22125443764991,1.6614972857906e-05,0.0354895820244873,1.82339912971873
"ENSG00000259112",0.0158229271444444,0.0078509630137931,5.15740445507563,1.97265709974015e-05,0.0396573700239526,1.65146576492578
"ENSG00000256825",0.0133563666,0.00380213649655172,5.11367544464018,2.21890094172819e-05,0.0421295325469459,1.53372072658152
"ENSG00000261613",0.0293152038111111,0.0144999030551724,5.05474323585398,2.6002484552215e-05,0.0447661840255791,1.37506606362806
"ENSG00000224141",0.0114378994444444,0.00319863367241379,5.05196823942889,2.61974391535458e-05,0.0447661840255791,1.36759641476838
"ENSG00000170209",0.010605365,0.00263541503448276,5.00809569050918,2.9481759987885e-05,0.0455949178026148,1.24951837983941
"ENSG00000132746",0.010120726,0.00146530155172414,4.98987716110112,3.09640313631141e-05,0.0455949178026148,1.20049584848779
"ENSG00000256259",0.0279042866666667,0.00473038017931034,4.98018679356093,3.17826255184974e-05,0.0455949178026148,1.17442384087416
"ENSG00000169006",0.0175968344444444,0.00494659236551724,4.93801976820571,3.56045990385567e-05,0.0455949178026148,1.06099942181449
"ENSG00000163687",0.0104045346666667,0.00189421216551724,4.92979188124435,3.64023745386336e-05,0.0455949178026148,1.03887281708119
"ENSG00000246090",0.0887406495888889,0.02491493,4.92863587291388,3.65158853517369e-05,0.0455949178026148,1.03576420901416
