"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000223883",-0.222486781041667,0.0639965134375,-6.00634001031616,3.2568475037298e-05,0.734551945671021,2.60715835233119
"ENSG00000169006",-0.224107150791667,0.0509740278125,-5.71187918300037,5.42915279218583e-05,0.734551945671021,2.14042562035253
"ENSG00000259882",-0.215167176166667,0.0509797291875,-5.61415500866058,6.44966147748723e-05,0.734551945671021,1.98242421654598
"ENSG00000279013",-0.185779289125,0.0517947023125,-5.20291587438347,0.000135058050619493,0.972784341420278,1.30099447129869
"ENSG00000197619",-0.435039237041667,0.2183064048125,-4.93044416368595,0.000223128279255668,0.972784341420278,0.83537461394476
"ENSG00000165175",-0.17621214825,0.057258288375,-4.62980787481923,0.000392469463906677,0.972784341420278,0.309564958513445
"ENSG00000139263",-0.4239840085,0.2000055643125,-4.51941357970556,0.000484194836507561,0.972784341420278,0.113567052910776
"ENSG00000235370",-0.167548126166667,0.0470084838125,-4.44274811249224,0.000560673716586844,0.972784341420278,-0.023398922983815
"ENSG00000255046",-0.199624847166667,0.0628520558125,-4.38389184614454,0.000627754491814886,0.972784341420278,-0.128998552763253
"ENSG00000259660",-0.201884927458333,0.04563254875,-4.23607024236476,0.000835082869972073,0.972784341420278,-0.395832691969404
"ENSG00000267651",-0.192349715166667,0.0792486954375,-4.15846719065647,0.000970864771177286,0.972784341420278,-0.536767996248161
"ENSG00000166557",-0.746567729375,0.3393449834375,-4.13627385858152,0.00101371054226935,0.972784341420278,-0.577173099238505
"ENSG00000287578",-1.21937374291667,0.67905807375,-4.10998780154691,0.00106696963664252,0.972784341420278,-0.62508414482945
"ENSG00000280832",-0.197089954083333,0.0481652191875,-4.09581634996361,0.00109686164724908,0.972784341420278,-0.65093817953327
"ENSG00000200885",-0.247189155916667,0.057546581,-4.08912140769957,0.00111127979372899,0.972784341420278,-0.66315800345055
"ENSG00000226764",-0.197255297833333,0.048354963375,-4.06691253409216,0.00116051069434881,0.972784341420278,-0.703720260009914
"ENSG00000246089",-0.162929899291667,0.057231558375,-3.97391049247348,0.0013921026187549,0.972784341420278,-0.873988167345993
"ENSG00000116729",-1.82158938708333,0.939843235625,-3.97019159923317,0.0014022878386041,0.972784341420278,-0.880809655983494
"ENSG00000185634",-0.925258862291667,0.5122375659375,-3.9511089516968,0.00145575857054877,0.972784341420278,-0.915827269238519
"ENSG00000172380",-0.0875992107916667,0.0231466460625,-3.93945478824346,0.0014894317084151,0.972784341420278,-0.93722511167561
"ENSG00000110011",-0.190562862125,0.0883871214375,-3.91454625987239,0.00156408687811352,0.972784341420278,-0.982988053337536
"ENSG00000235927",-0.188523999041667,0.0755509844375,-3.91341641735157,0.00156756217347633,0.972784341420278,-0.985064765457766
"ENSG00000260456",-1.150303335,0.479698148125,-3.84865590741542,0.00178047868427618,0.972784341420278,-1.10422370030429
"ENSG00000100429",-0.231899982666667,0.120615003875,-3.822885882686,0.00187318183987727,0.972784341420278,-1.15170457432673
