"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000287574",0.294117647058824,0.0980392156862745,3.17507428763379,0.00255573534747604,0.41192404656358,-4.5281313460452
"ENSG00000197361",0.470588235294118,0.176470588235294,3.15698807686884,0.002691457452535,0.41192404656358,-4.52885238944706
"ENSG00000203952",0.705882352941177,0.274509803921569,2.97032067454619,0.00454819364409758,0.41192404656358,-4.53620552003412
"ENSG00000259523",0.352941176470588,0.137254901960784,2.7513546451579,0.00822577220799894,0.41192404656358,-4.54459046672328
"ENSG00000260641",0.352941176470588,0.137254901960784,2.7513546451579,0.0082257722079989,0.41192404656358,-4.54459046672328
"ENSG00000279993",1,0.392156862745098,2.74232450105109,0.00842458562898264,0.41192404656358,-4.54492989312747
"ENSG00000060558",0.235294117647059,0.0784313725490196,2.73239513657028,0.00864829912567743,0.41192404656358,-4.54530249483196
"ENSG00000244716",0.235294117647059,0.0784313725490196,2.73239513657028,0.00864829912567743,0.41192404656358,-4.54530249483196
"ENSG00000267677",0.235294117647059,0.0784313725490196,2.73239513657028,0.00864829912567743,0.41192404656358,-4.54530249483196
"ENSG00000286551",0.235294117647059,0.0784313725490196,2.73239513657028,0.00864829912567743,0.41192404656358,-4.54530249483196
"ENSG00000287485",0.235294117647059,0.0784313725490196,2.73239513657028,0.00864829912567743,0.41192404656358,-4.54530249483196
"ENSG00000230257",0.529411764705883,0.215686274509804,2.6966497430647,0.00949969157777182,0.41192404656358,-4.54663834552948
"ENSG00000137434",0.764705882352941,0.274509803921569,2.67905508627334,0.0099464479633567,0.41192404656358,-4.54729265965688
"ENSG00000227232",0.647058823529412,0.235294117647059,2.65495327348924,0.0105897390240584,0.41192404656358,-4.54818543995193
"ENSG00000141655",0.411764705882353,0.137254901960784,2.64978182353335,0.0107326412999947,0.41192404656358,-4.54837646339852
"ENSG00000163874",0.470588235294118,0.176470588235294,2.64893180649876,0.0107562980094882,0.41192404656358,-4.54840784307272
"ENSG00000236990",0.588235294117647,0.215686274509804,2.62136501732386,0.0115498664664883,0.41192404656358,-4.54942268297003
"ENSG00000184274",0.529411764705882,0.196078431372549,2.61209368469396,0.0118285581517998,0.41192404656358,-4.54976275012599
