"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000249175",-0.00120641500625,0.000561832185294118,-5.22133006786711,9.40345645079546e-05,1,0.174548482990495
"ENSG00000275963",-0.00128554949916667,0.000686554855294118,-5.01095220044073,0.00014201887992218,1,-0.249890695524351
"ENSG00000241357",-0.000936979749166667,0.000486515928823529,-4.91741455291046,0.000170881256226525,1,-0.440015429606621
"ENSG00000251000",-0.00283067199583333,0.00146653619823529,-4.72984674868574,0.000248376074950738,1,-0.823647662283056
"ENSG00000231858",-0.00203032863125,0.00134908452058824,-4.67307327132886,0.000278353256020589,1,-0.940344085426766
"ENSG00000259683",-0.001171368625,0.00063501305117647,-4.64142506562515,0.000296650852790127,1,-1.00550389934946
"ENSG00000204007",-0.00165242000833333,0.000956261294117647,-4.45802780579061,0.000429851552461097,1,-1.38447932386646
"ENSG00000234548",-0.00217761871041667,0.00146918302647059,-4.39287337229712,0.000490762475005115,1,-1.5196214342937
"ENSG00000238020",0.00719592802499999,0.0079182823,4.27148763634658,0.00062880621306194,1,-1.77197975958955
"ENSG00000225670",-0.00347678527083333,0.00261092392352941,-4.14217332319024,0.000819868331393145,1,-2.04148527425006
"ENSG00000258552",-0.000945445295416667,0.000445762594705882,-4.13745817607829,0.000827857220615046,1,-2.05132224866308
"ENSG00000166736",0.00188173594083333,0.000995850945882353,4.11077014570789,0.000874589124146541,1,-2.10701098389908
"ENSG00000236091",-0.00300143078333333,0.00210076621176471,-4.0935141408273,0.000906222872436125,1,-2.14302741709185
"ENSG00000178645",-0.00071919823,0.000335128865882353,-3.98029985289619,0.00114464759599432,1,-2.37945672326717
"ENSG00000224765",-0.000831974132916667,0.000434028359411765,-3.83297254728967,0.00155278282853684,1,-2.68723681499441
"ENSG00000288587",0.00346959929583333,0.00404124245882353,3.73855965592435,0.00188878861958983,1,-2.88435443630171
"ENSG00000026508",-0.0248273619166667,0.0272231988235294,-3.71642893708578,0.0019776161020741,1,-2.93052927206453
"ENSG00000168899",-0.00538878727916667,0.00655103752941176,-3.70510300349698,0.00202468955581969,1,-2.95415467162871
"ENSG00000178878",0.458557215833333,0.589738987058824,3.70499789642614,0.0020251316441749,1,-2.9543739012313
"ENSG00000183773",-0.00170155869166667,0.00102219461176471,-3.65507446977327,0.00224647360914237,1,-3.05845901337768
"ENSG00000225832",-0.00215613683958333,0.00127686358941176,-3.63874833087564,0.00232400834496069,1,-3.09247634569068
"ENSG00000137860",-0.0365485056666667,0.0287862955,-3.63663508609966,0.00233423883193726,1,-3.0968786985589
"ENSG00000210077",-0.00242303790833333,0.00194382273529412,-3.62659344944917,0.00238347276129331,1,-3.11779494038883
"ENSG00000277491",-0.00088423848125,0.000483208429411765,-3.61268791119349,0.00245337652703774,1,-3.1467519124322
"ENSG00000243137",-0.0154414868395833,0.00972303837941177,-3.54147277655053,0.00284492834107744,1,-3.29489602794744
"ENSG00000196832",-0.00118666547875,0.000500093404705882,-3.50241243861495,0.00308565477005432,1,-3.37602504858099
"ENSG00000271543",-0.00178560382291667,0.00132634044411765,-3.49499867700167,0.00313359446546936,1,-3.39141230008296
"ENSG00000258167",-0.000836207404166667,0.000380658302941177,-3.4754580429064,0.00326354633811443,1,-3.43195057076656
