"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000104936",0.59156463,0.2230463555,6.5867560612615,5.33388899178012e-07,0.0168798028073562,6.24842040260953
"ENSG00000169851",4.51355602222222,1.91517430178571,6.34430902881968,9.88076378222038e-07,0.0168798028073562,5.64516224804344
"ENSG00000163689",0.498717837222222,0.161116502321429,5.5034763059437,8.74755994480614e-06,0.0915228025569696,3.51186798952961
"ENSG00000100319",0.479094758111111,0.140729363642857,5.42629039962661,1.0714760155351e-05,0.0915228025569696,3.31365164108514
"ENSG00000228486",0.592625845555556,0.254986263214286,5.2937125157486,1.51923670608197e-05,0.103815521073405,2.97260769110222
"ENSG00000070159",0.563030005555556,0.190389078928571,5.21670245811341,1.86155147520208e-05,0.106006048755382,2.77423812749483
"ENSG00000118046",0.552989601111111,0.239356068714286,5.02764137292303,3.0685415267047e-05,0.141790656335203,2.28671451286516
"ENSG00000156689",1.63649928333333,0.768910626428571,4.99788889482216,3.3199439537613e-05,0.141790656335203,2.20995759673808
"ENSG00000255442",0.105715959555556,0.0226076262035714,4.83382590713848,5.12662685047827e-05,0.194623844000324,1.78674385162087
"ENSG00000256597",0.055555556,0.00607553370714286,4.72980631401953,6.75336883524352e-05,0.197151811176067,1.51861451306327
"ENSG00000243981",0.055555556,0.00624754035714286,4.71432591105897,7.03610335212216e-05,0.197151811176067,1.47873456865906
"ENSG00000204434",0.446383427333333,0.0595539371071429,4.69324589546223,7.44022050989787e-05,0.197151811176067,1.42444123379479
"ENSG00000233673",0.0724510218888889,0.0160047132357143,4.69015902789692,7.50131280267177e-05,0.197151811176067,1.41649198248948
"ENSG00000196353",0.863072876666667,0.456554012142857,4.61273127109963,9.20880463532763e-05,0.220579605765271,1.21721799565081
"ENSG00000229308",0.055555556,0.00703259778571429,4.5884954112394,9.8191507330106e-05,0.220579605765271,1.15489453366731
"ENSG00000157368",0.56666314,0.22847928375,4.56935754026241,0.00010329480762854,0.220579605765271,1.10570043824391
"ENSG00000183010",0.0646849026666667,0.0163413638214286,4.52760427145558,0.000115364833362984,0.22128716136666,0.998438467207293
"ENSG00000189166",0.0542635663333333,0.00774721535714286,4.47589513447182,0.000132276911559639,0.22128716136666,0.865737035122413
"ENSG00000229649",0.0534415159444445,0.007487828375,4.42119810969916,0.000152857178269346,0.22128716136666,0.72555278609593
"ENSG00000183032",0.513201162222222,0.228944398785714,4.41808902632178,0.000154118279689755,0.22128716136666,0.717590634893598
"ENSG00000259080",0.420249879333333,0.0614508968857143,4.40539578572282,0.000159375114598323,0.22128716136666,0.685091363499359
"ENSG00000269758",0.0544217692222222,0.00900093008214286,4.39642317526325,0.000163198231517853,0.22128716136666,0.662125397273382
"ENSG00000282904",0.0530303034444444,0.00712374047857143,4.38169580953196,0.000169671929426052,0.22128716136666,0.624442925413256
"ENSG00000165509",0.432332382222222,0.141741256785714,4.37517162787022,0.000172620714752656,0.22128716136666,0.607755027197205
"ENSG00000259877",0.412662677777778,0.0721008412857143,4.35896136482815,0.000180169646281617,0.22128716136666,0.566306073823028
"ENSG00000246090",0.244732031111111,0.06839677775,4.35455800652005,0.000182276275428044,0.22128716136666,0.555050512074305
"ENSG00000197140",0.965559026666667,0.672426786071428,4.34125958262012,0.000188788065127658,0.22128716136666,0.52106763420256
"ENSG00000224081",1.75736909888889,0.873464409642857,4.33903217114645,0.000189901116025628,0.22128716136666,0.515377126265035
"ENSG00000286623",0.0628822243333334,0.0145515870821429,4.30304480419439,0.000208814034645778,0.22128716136666,0.423496778473924
"ENSG00000104998",0.451138877,0.149541460107143,4.29307997155662,0.000214373694038153,0.22128716136666,0.398075450668321
"ENSG00000254532",0.890290168111111,0.210641376285714,4.28632213169789,0.000218227390840345,0.22128716136666,0.380840628067814
"ENSG00000064102",0.435071360555556,0.164416032285714,4.27622351468132,0.000224114595467133,0.22128716136666,0.35509352204875
"ENSG00000100908",0.414345613111111,0.100241703285714,4.27104013383297,0.000227197251884296,0.22128716136666,0.341881841901686
"ENSG00000240521",0.0530303034444445,0.00855612380714286,4.26118121937509,0.00023317702650515,0.22128716136666,0.316759934847767
"ENSG00000077782",0.572735537,0.2252547995,4.25677650274673,0.000235898819456498,0.22128716136666,0.305539103130954
"ENSG00000188626",0.402008757222222,0.0884606632142857,4.21497417089113,0.000263348683312514,0.22128716136666,0.199144811588899
"ENSG00000083093",0.438283422222222,0.208302218785714,4.21407555939551,0.000263972249100744,0.22128716136666,0.196859631276746
"ENSG00000175544",0.0623460925555556,0.0136851350214286,4.21313797713066,0.000264624416436864,0.22128716136666,0.194475437075314
"ENSG00000205018",0.061744143,0.0144589327607143,4.19843919505337,0.000275059738852269,0.22128716136666,0.157109670470254
"ENSG00000234571",0.0519959926666667,0.00908749702142857,4.18993517197925,0.000281282119694043,0.22128716136666,0.135502048838807
"ENSG00000286470",0.408504639666667,0.0652580037,4.18162136059997,0.000287499976781589,0.22128716136666,0.11438525773034
"ENSG00000213965",0.436135062222222,0.143102038035714,4.17651158588424,0.000291388853034584,0.22128716136666,0.10141034232212
