"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000280319",-0.647058823529412,0.215686274509804,-3.05411437074725,0.0036220292914944,1,-4.59342890555091
"ENSG00000256582",-0.352941176470588,0.117647058823529,-2.76847603314239,0.00789310229505252,1,-4.59372740301711
"ENSG00000216621",0.941176470588236,0.372549019607843,2.7596909589932,0.00807896788929706,1,-4.59373637958586
"ENSG00000214727",0.647058823529412,0.254901960784314,2.62895392047547,0.0113657611429158,1,-4.59386832643866
"ENSG00000121361",0.588235294117648,0.294117647058824,2.61352489977411,0.0118254949409363,1,-4.59388368625305
"ENSG00000267943",0.647058823529412,0.235294117647059,2.61208050683807,0.0118693914445997,1,-4.59388512178084
"ENSG00000240489",0.470588235294118,0.176470588235294,2.56524213975822,0.0133760611089163,1,-4.59393144739407
"ENSG00000276693",-0.764705882352941,0.352941176470588,-2.55976779137474,0.0135630842949064,1,-4.59393683287399
"ENSG00000258962",-0.823529411764706,0.392156862745098,-2.55907730252523,0.013586842128353,1,-4.59393751171751
"ENSG00000210841",0.529411764705883,0.215686274509804,2.55490746180488,0.0137311217106936,1,-4.59394160915012
"ENSG00000236231",0.764705882352942,0.294117647058824,2.53065341901099,0.0145983123705468,1,-4.59396537065584
"ENSG00000221725",0.588235294117647,0.196078431372549,2.51138834960098,0.01532225189619,1,-4.59398415662892
"ENSG00000253798",0.470588235294118,0.215686274509804,2.48103187342068,0.0165292380049892,1,-4.59401359730835
"ENSG00000272861",0.529411764705883,0.176470588235294,2.47848401547077,0.0166343565356396,1,-4.59401605923111
"ENSG00000236572",0.470588235294118,0.156862745098039,2.47634718038103,0.0167229831407969,1,-4.59401812290154
"ENSG00000204652",-0.647058823529412,0.215686274509804,-2.47130248049759,0.016933912037758,1,-4.59402299090849
"ENSG00000104164",-0.352941176470588,0.117647058823529,-2.43632743375756,0.0184636472633662,1,-4.59405658620513
"ENSG00000162881",0.823529411764706,0.411764705882353,2.42515933030474,0.018977739752399,1,-4.59406725605027
"ENSG00000256810",-0.411764705882353,0.176470588235294,-2.42132616885528,0.0191571391930428,1,-4.59407091168349
"ENSG00000207784",-0.235294117647059,0.0784313725490196,-2.41624464352001,0.0193973184530929,1,-4.59407575270781
"ENSG00000268038",0.235294117647059,0.0784313725490196,2.41624464352001,0.0193973184530929,1,-4.59407575270781
"ENSG00000272384",0.235294117647059,0.0784313725490196,2.41624464352001,0.0193973184530928,1,-4.59407575270781
"ENSG00000279136",-0.235294117647059,0.0784313725490196,-2.41624464352001,0.0193973184530929,1,-4.59407575270781
"ENSG00000169953",-1.64705882352941,0.686274509803922,-2.40850659018446,0.0197682678253267,1,-4.59408311319453
"ENSG00000135480",0.294117647058824,0.0980392156862745,2.37212175854151,0.0215994297581832,1,-4.5941175370837
"ENSG00000200714",-0.294117647058824,0.0980392156862745,-2.37212175854151,0.0215994297581832,1,-4.5941175370837
"ENSG00000230747",0.294117647058824,0.0980392156862745,2.37212175854151,0.0215994297581832,1,-4.5941175370837
"ENSG00000233460",0.294117647058824,0.0980392156862745,2.37212175854151,0.0215994297581832,1,-4.5941175370837
"ENSG00000259144",-0.294117647058824,0.0980392156862745,-2.37212175854151,0.0215994297581832,1,-4.59411753708371
"ENSG00000278995",-0.294117647058824,0.0980392156862745,-2.37212175854151,0.0215994297581832,1,-4.59411753708371
"ENSG00000234009",0.705882352941177,0.254901960784314,2.36638450684722,0.0219016679642162,1,-4.59412293686383
"ENSG00000260725",-0.647058823529412,0.294117647058824,-2.35149325376979,0.0227039021033712,1,-4.59413691579351
"ENSG00000134545",-3.05882352941176,1.43137254901961,-2.34253040413403,0.0231993443603337,1,-4.59414530401937
"ENSG00000225595",-0.705882352941177,0.372549019607843,-2.34032948231966,0.0233224750329959,1,-4.59414736088743
"ENSG00000240721",1.29411764705883,0.666666666666667,2.32022859950469,0.0244743433082037,1,-4.59416609195457
"ENSG00000239435",-0.352941176470588,0.137254901960784,-2.31425564266552,0.0248262744408623,1,-4.59417163892947
"ENSG00000254580",0.352941176470588,0.137254901960784,2.31425564266552,0.0248262744408623,1,-4.59417163892947
"ENSG00000187048",-1.17647058823529,0.568627450980392,-2.28869827429714,0.0263836492301077,1,-4.59419527444251
"ENSG00000110195",-0.352941176470588,0.156862745098039,-2.28484977088413,0.0266255506074972,1,-4.59419881951519
"ENSG00000205502",-0.352941176470588,0.156862745098039,-2.28484977088413,0.0266255506074972,1,-4.59419881951519
"ENSG00000287718",0.352941176470588,0.156862745098039,2.28484977088413,0.0266255506074972,1,-4.59419881951519
"ENSG00000258887",-0.705882352941176,0.333333333333333,-2.28304735633973,0.026739520229676,1,-4.59420047854894
"ENSG00000259520",-52.5882352941176,25.7647058823529,-2.27592382565123,0.0271942115485435,1,-4.5942070274479
"ENSG00000276538",-0.529411764705882,0.235294117647059,-2.26398573536152,0.0279716420573197,1,-4.59421797391542
"ENSG00000100365",0.411764705882353,0.235294117647059,2.25845334145259,0.0283385689631281,1,-4.5942230345488
"ENSG00000139719",-0.411764705882353,0.156862745098039,-2.25550272819347,0.0285360053362595,1,-4.59422573037797
"ENSG00000225473",-0.411764705882353,0.176470588235294,-2.24458687228844,0.0292770769571756,1,-4.59423568435553
"ENSG00000261403",0.411764705882353,0.176470588235294,2.24458687228844,0.0292770769571757,1,-4.59423568435553
"ENSG00000277863",-0.294117647058824,0.117647058823529,-2.21417666644276,0.0314323214596273,1,-4.59426325314316
"ENSG00000236889",-0.352941176470588,0.117647058823529,-2.20074132173272,0.0324283772841643,1,-4.5942753564469
"ENSG00000235258",-1.11764705882353,0.647058823529412,-2.19516066991346,0.0328502329485402,1,-4.59428036984953
"ENSG00000238201",-0.529411764705882,0.254901960784314,-2.18642376652124,0.0335204017234803,1,-4.59428820213717
"ENSG00000280455",-0.352941176470588,0.196078431372549,-2.18120644372971,0.0339263202328614,1,-4.59429286959118
"ENSG00000227578",-0.411764705882353,0.215686274509804,-2.17935300317603,0.0340715605921521,1,-4.59429452594614
"ENSG00000180251",1,0.588235294117647,2.17783142265383,0.0341912045567697,1,-4.59429588504398
"ENSG00000254213",-0.411764705882353,0.137254901960784,-2.17659227799835,0.0342889133563796,1,-4.59429699140896
"ENSG00000168970",0.235294117647059,0.0980392156862745,2.17033361159475,0.034786186114704,1,-4.59430257315177
