"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",3.1777979404211,-0.0185805976450128,0.65879993462636,-0.0282037029277345,0.977499683891157,1
"ENSG00000000005",0.232821991780837,0.25785856908908,1.90698290962349,0.135218080764023,0.892439451998451,1
"ENSG00000000419",9.09904747932835,0.190252830874116,0.286952203246442,0.663012267275471,0.507322697466831,1
"ENSG00000000457",6.34749066437819,-0.308543628148031,0.397347652635478,-0.776507992689931,0.437449103415358,1
"ENSG00000000460",4.64498935562341,-0.131209816723498,0.477375806268608,-0.274856444337,0.783426531117218,1
"ENSG00000000938",0.180708161876407,-1.36555343921626,3.33937115025276,-0.40892532688764,NA,NA
"ENSG00000000971",105.994117636954,-0.414766801022307,0.374885730779122,-1.10638193713135,0.268561240294802,1
"ENSG00000001036",3.79830975381971,0.348791891165138,0.503861256283084,0.69223796593953,0.488787899917003,1
"ENSG00000001084",12.6787891043958,0.0156050079121634,0.335408129991112,0.0465254313083494,0.962891464777103,1
"ENSG00000001167",5.97247237603428,-0.176907097742283,0.401664840610697,-0.44043461078971,0.659622361971781,1
"ENSG00000001460",1.83006713040338,0.550278105400659,0.656465181105429,0.838244161669077,0.401893589193863,1
"ENSG00000001461",4.68281111316404,-0.757127970213093,0.535944942914058,-1.41269729330108,0.157744747775917,1
"ENSG00000001497",9.54454721304599,-0.43882109336593,0.498521609405314,-0.880244878229851,0.378726666467192,1
"ENSG00000001561",2.19393510835727,-0.750962622841261,0.741849236408259,-1.01228468802789,0.311401953884948,1
"ENSG00000001617",0.0922279324216126,-0.155266412288757,2.75382681185914,-0.0563820541001761,0.955037452964974,1
"ENSG00000001626",3.44833234267083,0.00210898100529298,0.828010359327871,0.00254704664203106,0.997967753006028,1
"ENSG00000001629",48.9123288403223,0.145032740890976,0.231432971931308,0.626672766981638,0.530873758645477,1
"ENSG00000001631",0,NA,NA,NA,NA,NA
"ENSG00000002016",10.3585963736856,0.0262608201569734,0.325236630016791,0.0807437346636437,0.935645755109118,1
"ENSG00000002330",3.3555619843763,0.256872602648102,0.584653818754791,0.43935846206426,0.660401819404767,1
"ENSG00000002549",3.11092408835045,-0.253185761132487,0.530632834880752,-0.477139265589143,0.633262955783122,1
"ENSG00000002586",14.9906269059545,0.0468158787776405,0.363641464553278,0.12874186070929,0.897561910957378,1
"ENSG00000002587",3.32070787864635,-0.823072737142227,0.816189130594839,-1.0084338375621,0.313246235373189,1
"ENSG00000002726",0.00802099479361582,0.667481726962646,3.37016490624508,0.198056102752055,0.84300116936511,1
"ENSG00000002745",0.79654310971869,-0.74362878771229,1.12709818405426,-0.659772855845976,0.50939960494266,1
"ENSG00000002746",16.7427081495566,0.0348554409194492,0.374092103949829,0.0931734205331525,0.92576578985659,1
"ENSG00000002834",10.3630010137764,0.0996478023581627,0.341592294442337,0.291715603599436,0.770504077940686,1
"ENSG00000002919",1.57375636934505,-0.199782936189308,0.72221661169616,-0.276624675968209,0.782068315125961,1
"ENSG00000002933",0.451514595063922,-0.378748694102062,1.4154367606721,-0.267584327767649,0.789019295812637,1
"ENSG00000003056",7.27623583346626,0.276935029779565,0.380904224818174,0.727046358994208,0.467197557066843,1
"ENSG00000003096",19.3592494462629,-0.892145395866701,0.376545882067475,-2.36928735209706,0.0178224005374804,1
"ENSG00000003137",4.85439243981873,-0.484491078469674,1.09680092831528,-0.44173109810717,0.65868380329918,1
"ENSG00000003147",2.27473989198211,-0.0547155162006856,0.810824989494962,-0.0674812899325738,0.946198556540188,1
"ENSG00000003249",0.0993228570975997,-0.0452317304968937,2.74601503680342,-0.0164717708718547,0.986858022613495,1
"ENSG00000003393",17.8395516316064,0.121973649894371,0.289873892440637,0.420781771229534,0.673914443806252,1
"ENSG00000003400",0.790453742993322,0.18441704564146,1.31210174904937,0.140550872502892,0.888224760910842,1
"ENSG00000003402",47.8095669073553,0.0336393772218729,0.285749125529679,0.117723465153278,0.906286773559289,1
"ENSG00000003436",74.1659202678457,0.250824130195353,0.289032736900723,0.867805262770308,0.385500948502247,1
"ENSG00000003509",7.9073735945213,0.12360671376701,0.371865465303959,0.332396324208206,0.739590013773293,1
"ENSG00000003756",28.0169385625088,0.134162865379532,0.242024009606021,0.55433700812547,0.579348227352275,1
"ENSG00000003987",4.36880515470772,-0.631069790602352,0.620099640892732,-1.01769094672241,0.308824851015021,1
"ENSG00000003989",13.5123734591577,-0.46693741128687,0.761113965678501,-0.613492108071641,0.539550999448152,1
"ENSG00000004059",1.20158169091402,0.657215239338526,1.06095016684943,0.619459103616689,0.535613955466495,1
"ENSG00000004139",2.75810582271347,0.243577645015268,0.630679089452263,0.386214873917593,0.69933753894555,1
"ENSG00000004142",3.01485233540507,-0.153023300830614,0.53455350079718,-0.286263770796393,0.774676104232014,1
"ENSG00000004399",11.4247665538286,-0.326346646524197,0.38004453185542,-0.858706333520802,0.390502555316323,1
"ENSG00000004455",7.26177255948809,0.321357646292862,0.446156491167175,0.720280109457039,0.471352548851927,1
"ENSG00000004468",10.0094204920144,0.352467799353327,0.532792362765848,0.661548145179083,0.50826084962525,1
"ENSG00000004478",3.89699350768392,0.00152849523363924,0.553076202963032,0.00276362502210461,0.997794949069906,1
"ENSG00000004487",12.9695752963375,-0.116616680431704,0.251558344429881,-0.463577070742765,0.642950785283865,1
"ENSG00000004534",83.366801000624,0.107213647072925,0.161118165349276,0.665434880297354,0.505772381512798,1
"ENSG00000004660",2.03615910278568,-0.244655393969787,0.68998950017919,-0.354578430405462,0.722905437570472,1
"ENSG00000004700",6.84191018638981,-0.41581708110488,0.399321079723522,-1.04131011914718,0.297731641806253,1
"ENSG00000004766",22.2095789215302,0.194884164020886,0.286921505668235,0.679224666575633,0.496995520422956,1
"ENSG00000004776",0.151293040353253,1.16871293857663,2.55103590195688,0.458132689422409,0.646857114801658,1
"ENSG00000004777",2.12603763332222,-0.073574935017741,0.62911290772642,-0.116950286846978,0.906899448391149,1
"ENSG00000004779",5.21326284006364,-0.298721675146077,0.545664520427186,-0.547445662972949,0.584072591291589,1
"ENSG00000004799",31.5584873031733,0.748607102867992,0.521512499443508,1.43545380727559,0.15115782244127,1
"ENSG00000004809",0.01359154857048,0.495934242673513,3.36948394256458,0.147184035041297,0.88298676154697,1
"ENSG00000004838",1.09962951533125,0.596083896105566,1.24716385690828,0.477951548069441,0.632684690934029,1
"ENSG00000004846",0.420084492180528,0.892219714346689,1.39390239648721,0.640087653622793,0.522115615214009,1
"ENSG00000004848",0.542301286892008,1.13302513559197,1.33152447196397,0.850923253344929,0.394811986724067,1
"ENSG00000004864",34.8777867989753,-0.292390539738161,0.220638843159793,-1.32519974973946,0.185104908360569,1
"ENSG00000004866",10.2336427026104,-0.35610400726573,0.358818073114209,-0.992436094913159,0.320984838707654,1
"ENSG00000004897",32.35783433356,-0.256695750049804,0.225765818402985,-1.13700006433928,0.255538258766304,1
"ENSG00000004939",0.0906342993962056,0.29591924998632,2.7844752167825,0.106274693415393,0.915364409593008,1
"ENSG00000004948",0.126030548821319,1.66132026338088,3.10527489682074,0.5349994182743,0.592650259543356,1
"ENSG00000004961",0.966505785219151,0.654710888190412,0.963174743823344,0.679742582941411,0.496667468001745,1
"ENSG00000004975",2.09110207819995,0.601689051442035,0.635075541999525,0.94742910354826,0.343420166773668,1
"ENSG00000005007",6.28901895243093,-0.00122223908125803,0.379911841099852,-0.00321716500785977,0.997433078138679,1
"ENSG00000005020",4.27025951336149,-0.350720763083012,0.547311211882652,-0.64080683068157,0.521648194432033,1
"ENSG00000005022",3.15160935467519,-0.138749143815422,0.600898752590716,-0.230902699027447,0.817390393871666,1
"ENSG00000005059",6.55934900093471,0.519853270213201,0.439683620314717,1.18233485668877,0.23707286006327,1
"ENSG00000005075",2.00586887270023,-0.851737806902693,0.626906101231861,-1.35863697167573,0.174261653531289,1
"ENSG00000005100",1.172872538691,-0.54651338957244,0.717814030952572,-0.761357908882322,0.446443320824226,1
"ENSG00000005102",0.0923018028565208,1.04196633688808,3.35940561404891,0.310163897009225,0.756436323597977,1
"ENSG00000005108",6.6274835547861,-0.372024006253148,0.549273095654667,-0.67730243697762,0.498214085015628,1
"ENSG00000005156",3.19606967227993,0.173205304196711,0.528368657638968,0.327811465900881,0.743054217418015,1
