"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000163012",0.0097220608,0.00201125341176471,9.03553171495894,1.70735550583919e-07,0.00583352155680075,7.5037551743954
"ENSG00000154198",0.00935169041666667,0.00214197237058824,8.21613763435637,5.73083987469357e-07,0.00834249083847679,6.26229354648872
"ENSG00000229132",0.0107522664333333,0.00290221684705882,8.05638202383555,7.32504244312652e-07,0.00834249083847679,6.01038734323483
"ENSG00000116748",0.0498592620333333,0.0159741194941176,7.43136201142692,1.97355520285085e-06,0.0168576151539512,4.99258296221578
"ENSG00000037897",0.0139205205833333,0.00670677158235294,5.67726254928407,4.2092536022307e-05,0.265074596749063,1.8523057364744
"ENSG00000253542",0.0122006324,0.00295574778823529,5.55859710640885,5.25641231452191e-05,0.265074596749063,1.62496058405616
"ENSG00000227455",0.04585493555,0.0238849113941176,5.47418371492978,6.16338035415761e-05,0.265074596749063,1.46216604032721
"ENSG00000119547",0.0314161562166667,0.0196583740058824,5.40918878349212,6.97145282101661e-05,0.265074596749063,1.33622604943748
"ENSG00000286652",0.03703188055,0.0187977886882353,5.3147136104649,8.34682660513558e-05,0.265074596749063,1.1522589374406
"ENSG00000286774",0.022036274,0.0113312127294118,5.2966983163835,8.63951844802284e-05,0.265074596749063,1.1170590764795
"ENSG00000231165",0.02074184845,0.00774821340588235,5.27401276036931,9.02326344608448e-05,0.265074596749063,1.07268034015388
"ENSG00000198618",0.0126857750666667,0.00274576557647059,5.1891202194843,0.00010622940614527,0.265074596749063,0.906084935767486
"ENSG00000130827",0.103678706,0.127215556705882,5.1565932039608,0.000113111682019473,0.265074596749063,0.842037493961213
"ENSG00000106992",0.0244386218333333,0.0177400581764706,5.14573178938436,0.000115511112098222,0.265074596749063,0.820624607632357
"ENSG00000277224",0.0121296802,0.00333514832941176,5.05281794849049,0.000138314333453868,0.265074596749063,0.636922420295577
"ENSG00000233871",0.0097220608,0.00260844658823529,5.04001138265653,0.000141803709713016,0.265074596749063,0.611529616715876
"ENSG00000285492",0.00980004778333333,0.00293969742941176,5.02289689304389,0.000146609207159974,0.265074596749063,0.577568108509867
"ENSG00000287672",0.0291579823333333,0.00954681885882353,5.00986476270375,0.000150380918554333,0.265074596749063,0.551686964359863
"ENSG00000105668",0.0086932542,0.00273172117647059,4.99658185716354,0.000154328309576439,0.265074596749063,0.525289633573172
"ENSG00000287959",0.00771615723333333,0.0029848254,4.99381439896479,0.000155164103813073,0.265074596749063,0.519787522814067
"ENSG00000252980",0.0165949131333333,0.00319111914117647,4.96555095175868,0.000163971976004735,0.266782404959705,0.463550649455726
"ENSG00000253515",-0.0102581331,0.00483911305882353,-4.77187690425507,0.00023997511905919,0.357014057743877,0.0760719315503593
"ENSG00000185313",0.0081654508,0.0028262512,4.77113155949591,0.000240329069807392,0.357014057743877,0.0745739110318109
"ENSG00000275263",0.0112570798666667,0.00355137138823529,4.69105377527135,0.00028166294858821,0.386064739443409,-0.086655749646221
"ENSG00000100249",0.0254741582333333,0.00597100730588235,4.68804248722356,0.000283352752752871,0.386064739443409,-0.0927295576003964
"ENSG00000258454",0.03743138705,0.0159407797470588,4.65294697455064,0.000303832195352952,0.386064739443409,-0.163573809865709
