"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000105711",-0.108044530222222,0.0614738893333333,-4.09059615148173,0.000392862640378813,0.950586950465496,-1.28380904687929
"ENSG00000155463",-0.0873700014,0.0593960593703704,-3.51503498467035,0.00170124618874554,0.950586950465496,-2.7212066445384
"ENSG00000050820",-0.128599748022222,0.107604910333333,-3.51495979755685,0.00170156725163425,0.950586950465496,-2.72139021092333
"ENSG00000172725",-0.0687032637111111,0.0314432337407407,-3.37077836106503,0.00243917932174733,0.950586950465496,-3.07085804346988
"ENSG00000183578",-0.114267421777778,0.0664594825185185,-3.34216677069392,0.00261870414674133,0.950586950465496,-3.13956968004928
"ENSG00000108823",-0.0693760668022222,0.0383719673074074,-3.32791583922351,0.00271283460181877,0.950586950465496,-3.17371061206006
"ENSG00000180801",-0.253448934888889,0.190624120740741,-3.29312579810486,0.0029565950369403,0.950586950465496,-3.25681966939762
"ENSG00000112769",-2.51599921333333,4.21580332962963,-3.27422095993504,0.00309780218386363,0.950586950465496,-3.30183700161889
"ENSG00000236230",-0.0776154960888889,0.0402622828148148,-3.25922559606617,0.00321442150437686,0.950586950465496,-3.33747137490153
"ENSG00000100629",-0.285908665111111,0.358111517037037,-3.25392371020627,0.00325666023089333,0.950586950465496,-3.35005483565524
"ENSG00000115053",-0.280902170888889,0.350713794444444,-3.14246635749556,0.00427907999340993,0.950586950465496,-3.61261571613471
"ENSG00000117614",-0.136230177555555,0.114141515703704,-3.07144432080299,0.00508471900218758,0.950586950465496,-3.77785922328976
"ENSG00000164609",-0.1118447374,0.104792022925926,-3.05515609305269,0.00528900119910984,0.950586950465496,-3.8155179411376
"ENSG00000287121",-0.0300138685355556,0.0111086154555556,-3.04754020300396,0.00538719174886793,0.950586950465496,-3.83309479227417
"ENSG00000269699",-0.100945004844444,0.0521026148888889,-3.02292555842476,0.00571661388597522,0.950586950465496,-3.88976556881373
"ENSG00000257452",-0.0840990112222222,0.0685605631481482,-3.01835001619735,0.00577993543900996,0.950586950465496,-3.90027651609749
"ENSG00000075975",-0.138715399666667,0.123393786185185,-3.01560503016064,0.00581824479894245,0.950586950465496,-3.90657875466441
"ENSG00000225383",-0.126816052515556,0.0733916934666667,-3.01484657680959,0.00582887257560759,0.950586950465496,-3.9083196242465
"ENSG00000122176",-0.201452361088889,0.200156078777778,-2.99438832531964,0.00612263985106493,0.950586950465496,-3.95519992779794
"ENSG00000205903",-0.105640643088889,0.0737110829259259,-2.97375349498214,0.00643322880140565,0.950586950465496,-4.00233231552771
"ENSG00000165832",-0.0816310024888889,0.109742800222222,-2.97335049683979,0.00643944170031602,0.950586950465496,-4.00325127018519
"ENSG00000104312",-0.110270986666667,0.104551941333333,-2.95735257755106,0.00669074992518811,0.950586950465496,-4.03968313873477
"ENSG00000165935",-0.0736771814444444,0.044969779962963,-2.95191184113572,0.0067783272154998,0.950586950465496,-4.05205176356608
"ENSG00000274383",-0.0294508309777778,0.0111658818518519,-2.94891594406682,0.00682701604043988,0.950586950465496,-4.05885775997563
"ENSG00000187498",-1.00116901866667,1.26819818777778,-2.92863588758651,0.0071654680983987,0.950586950465496,-4.10484132077039
"ENSG00000175556",-0.375731667777778,0.44928129962963,-2.92801408663004,0.00717609346038106,0.950586950465496,-4.10624876961686
"ENSG00000124098",-0.0627858332222222,0.0531542781111111,-2.92763994199409,0.00718249408238865,0.950586950465496,-4.10709557712875
"ENSG00000271727",-0.145022491733333,0.0756781961481481,-2.91982272210656,0.0073174747283261,0.950586950465496,-4.12477630883185
"ENSG00000123096",-0.154624895377778,0.168886814296296,-2.91196559551292,0.00745557329303894,0.950586950465496,-4.14252392764539
"ENSG00000109066",-0.0734243902666667,0.0672892102222222,-2.90475974592825,0.00758439996282192,0.950586950465496,-4.1587797366842
"ENSG00000254087",-0.201146400266667,0.181192930222222,-2.90311890595188,0.00761402930372245,0.950586950465496,-4.1624785573013
"ENSG00000108309",-0.0682056395111111,0.0412017396296296,-2.90304126145356,0.00761543408520731,0.950586950465496,-4.16265355976938
"ENSG00000233569",-0.0892111385777778,0.0529844642222222,-2.90275167045069,0.0076206756769694,0.950586950465496,-4.16330624676692
"ENSG00000068697",-0.236321023333333,0.332421366296296,-2.89749040070072,0.00771650350399206,0.950586950465496,-4.17515860412076
