"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000012223",0.470588235294118,0.156862745098039,3.34742344264337,0.00155202907117721,0.868504268715648,-4.54587664308046
"ENSG00000249383",0.588235294117648,0.196078431372549,3.20610029182645,0.00234189334400084,0.868504268715648,-4.549666017129
"ENSG00000287583",0.294117647058824,0.0980392156862745,3.1708588709666,0.00259114224316635,0.868504268715648,-4.55060298151035
"ENSG00000189166",0.294117647058824,0.0980392156862745,3.1708588709666,0.00259114224316636,0.868504268715648,-4.55060298151035
"ENSG00000201168",0.294117647058824,0.0980392156862745,3.1708588709666,0.00259114224316635,0.868504268715648,-4.55060298151035
"ENSG00000254840",0.411764705882353,0.156862745098039,3.1575038249628,0.00269196544209942,0.868504268715648,-4.55095714855648
"ENSG00000278561",0.647058823529412,0.215686274509804,2.97710941070963,0.00446973997210895,0.868504268715648,-4.55568767882265
"ENSG00000286432",1.17647058823529,0.529411764705882,2.97604737291709,0.00448288656585896,0.868504268715648,-4.55571521189579
"ENSG00000004776",0.352941176470588,0.117647058823529,2.96630895668971,0.00460512841058501,0.868504268715648,-4.55596749274994
"ENSG00000226107",0.352941176470588,0.117647058823529,2.96630895668971,0.00460512841058501,0.868504268715648,-4.55596749274994
"ENSG00000238169",0.352941176470589,0.117647058823529,2.96630895668972,0.00460512841058497,0.868504268715648,-4.55596749274994
"ENSG00000243694",0.352941176470588,0.117647058823529,2.96630895668971,0.00460512841058499,0.868504268715648,-4.55596749274994
"ENSG00000146215",0.882352941176471,0.470588235294118,2.92572051104465,0.00514885596423285,0.868504268715648,-4.5570153044258
"ENSG00000249868",0.470588235294118,0.176470588235294,2.8794140346104,0.00584189003075177,0.868504268715648,-4.55820327636717
"ENSG00000273084",0.588235294117647,0.294117647058824,2.81313991312066,0.0069853421872481,0.868504268715648,-4.55988897691927
"ENSG00000158483",1.58823529411765,0.764705882352941,2.8029106009663,0.00717925527901322,0.868504268715648,-4.56014757777577
