"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000179091",-0.34332386375,0.06484375,-7.04359338699202,6.16859671131062e-06,0.110483526010473,2.70373176256042
"ENSG00000137288",-0.3688447,0.090449533125,-6.8577123287772,8.26915958402244e-06,0.110483526010473,2.39541901521742
"ENSG00000274767",-0.6353344455,0.139496335375,-6.7576435220743,9.70089788484264e-06,0.110483526010473,2.22753434703025
"ENSG00000125868",-0.48192535425,0.15014974475,-6.34349720976794,1.90595639659675e-05,0.162521918960953,1.51845392984051
"ENSG00000246985",-0.330208335,0.0446496214375,-6.2107721259455,2.37834634239109e-05,0.162521918960953,1.28633540942333
"ENSG00000005189",-0.330208335,0.046780303375,-6.10089936261753,2.86207880458754e-05,0.162981077527237,1.09239736589926
"ENSG00000166926",-0.67704096875,0.16766267125,-5.85548688958143,4.35417204571377e-05,0.212527137551289,0.653415252834488
"ENSG00000197360",-0.327083335,0.0535650626875,-5.62256573525384,6.53444200402893e-05,0.267033802674145,0.229466015144057
"ENSG00000148153",-0.343989234125,0.1111836016875,-5.48125861888978,8.38975232303569e-05,0.267033802674145,-0.0311274886785444
"ENSG00000163239",-0.9667862975,0.35867824125,-5.45346129548574,8.81536745045501e-05,0.267033802674145,-0.082686290548228
"ENSG00000162300",-0.3189418875,0.05834601375,-5.42099889495601,9.34106280613742e-05,0.267033802674145,-0.143019672911931
"ENSG00000140538",-0.41009270375,0.127301448125,-5.41875087400228,9.37865669239247e-05,0.267033802674145,-0.147202596130136
"ENSG00000167037",-1.7833383125,0.4112636654375,-5.30711994212033,0.000114586608573936,0.271453214183972,-0.355696065837463
"ENSG00000235706",-0.3126918875,0.070769849375,-5.30588877973166,0.000114841106655104,0.271453214183972,-0.358003970376053
"ENSG00000143977",-0.343660289625,0.1142029120625,-5.28535582459382,0.000119173419169362,0.271453214183972,-0.396521434689616
"ENSG00000261716",-0.32401315875,0.07876046625,-5.17894044091663,0.000144516892446037,0.308606791512733,-0.596949851928215
"ENSG00000183111",-0.657914670375,0.1648520091875,-5.05011415906487,0.000182877878499595,0.336143822404885,-0.841352692046266
"ENSG00000163629",-0.35654156375,0.164546171875,-5.03981530629264,0.000186369718116726,0.336143822404885,-0.860972509463322
"ENSG00000189308",-1.20454794125,0.318058455,-5.03819039917687,0.00018692693609895,0.336143822404885,-0.864069119402743
"ENSG00000126790",-0.334806119625,0.1109883558125,-4.97541351762905,0.000209833800163261,0.358469572508907,-0.983927809610512
"ENSG00000114054",-0.32609649175,0.096915826,-4.87383573122218,0.00025326174504631,0.409232015115043,-1.17877283760536
"ENSG00000100368",-0.310992325,0.095819846875,-4.85251843476337,0.000263502921899229,0.409232015115043,-1.21980163305361
"ENSG00000228222",-0.329597786625,0.0924945948125,-4.77679998428618,0.000303481733121455,0.450828711980902,-1.36591071192212
