Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021__myofibril assembly (GO:0030239),0.8212308366458247,1.9591533775288323,0.0,0.06726130143928644,0.07,3/12,5.29%,LMOD1;CSRP2;OBSCN
prerank,GO_Biological_Process_2021__regulation of ventricular cardiac muscle cell action potential (GO:0098911),0.9124782876328801,1.8920290358304366,0.0,0.12010946685586862,0.22,4/8,4.52%,CTNNA3;RYR2;CACNA1C;BIN1
prerank,GO_Biological_Process_2021__positive regulation of calcium ion transmembrane transporter activity (GO:1901021),0.9011952668777743,1.8684053770054656,0.0,0.1377255219947294,0.32,2/11,1.09%,JPH2;RYR2
prerank,PanglaoDB_Augmented_2021__Airway Smooth Muscle Cells,0.6919900641055525,1.8489211099828933,0.0,0.12010946685586862,0.34,13/57,5.39%,JPH2;TAGLN;ACTA2;TWIST2;LMOD1;ADGRA2;SERPINH1;TPM2;ITGA8;COL5A2;MYL9;IGFBP7;MSRB3
prerank,PanglaoDB_Augmented_2021__Smooth Muscle Cells,0.5828685565812164,1.8456522561288222,0.0,0.10185282789377662,0.37,26/95,8.18%,JPH2;TAGLN;MYH11;NOX4;ACTA2;SLIT3;LMOD1;PRKG1;NOTCH3;COL14A1;TPM2;SYNPO2;ITGA8;COL5A2;SLC38A11;MYL9;RASL12;OBSCN;MSRB3;IRAG1;TNS2;MYLK;PRRX1;GJC1;RBPMS2;GJA4
prerank,GO_Biological_Process_2021__muscle contraction (GO:0006936),0.6918185053114596,1.8189674187982303,0.0,0.14413136022704237,0.57,10/44,7.46%,MYH11;ACTA2;LMOD1;MYOM1;TPM2;DTNA;MYL9;MYLK;GJC1;ITGB5
prerank,GO_Biological_Process_2021__regulation of fibroblast growth factor receptor signaling pathway (GO:0040036),0.8596565485578131,1.8173132316544436,0.0,0.12765920477252324,0.58,3/9,7.17%,SPRY3;DSTYK;SMOC2
prerank,GO_Biological_Process_2021__protein localization to cell-cell junction (GO:0150105),0.8323090837902518,1.8129442858582057,0.037037037037037035,0.11770727751875126,0.61,2/8,5.36%,MPP7;ACTB
prerank,PanglaoDB_Augmented_2021__Myoepithelial Cells,0.6329136544845625,1.7851944334875747,0.0,0.15053719845935537,0.7,9/41,4.68%,JPH2;MYH11;CAV2;ACTA2;FKBP9;ITGA3;TINAGL1;NTN4;MYL9
prerank,GO_Biological_Process_2021__positive regulation of release of sequestered calcium ion into cytosol (GO:0051281),0.8297590991847101,1.7592646090933688,0.0,0.20754915872694102,0.8,1/10,0.02%,JPH2
