Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,PanglaoDB_Augmented_2021__Airway Smooth Muscle Cells,-0.7322893824093273,-2.0026995979154845,0.0,0.028059299191374662,0.03,16/57,5.76%,TAGLN;TWIST2;TPM2;ITGA8;DKK3;JPH2;ACTA2;LMOD1;MYL9;SERPINH1;FOXL1;MSRB3;COL5A2;IGFBP7;ADGRA2;COL13A1
prerank,PanglaoDB_Augmented_2021__Peritubular Myoid Cells,-0.631300653977798,-1.901063683065312,0.0,0.09820754716981134,0.15,19/76,8.12%,TAGLN;TPM2;KCNMB1;PRRX1;ACTA2;MYH11;SYNPO2;LMOD1;MYL9;COL14A1;COL5A2;LAMB2;FBLN2;PTPN21;FKBP9;PAMR1;COL15A1;MYLK;EDNRA
prerank,PanglaoDB_Augmented_2021__Juxtaglomerular Cells,-0.6582964672848046,-1.8916654487869344,0.0,0.07170709793351301,0.17,16/55,10.86%,TAGLN;ACTA2;MYH11;SYNPO2;LMOD1;MYL9;COL14A1;SLIT3;LAMB2;PAMR1;COL15A1;MYLK;EDNRA;COL1A2;TNS2;CXCL12
prerank,PanglaoDB_Augmented_2021__Pulmonary Vascular Smooth Muscle Cells,-0.649484990499479,-1.8508759309697944,0.0,0.10522237196765499,0.32,18/64,9.11%,TAGLN;PRRX1;ACTA2;LMOD1;MYL9;COL14A1;CPED1;MSRB3;COL5A2;IGFBP7;ADGRA2;FBLN2;PAMR1;COL15A1;MYLK;PRKG1;SPARC;COL1A2
prerank,GO_Biological_Process_2021__nucleotide biosynthetic process (GO:0009165),-0.8583510273229571,-1.824887936915735,0.03571428571428571,0.13655525606469004,0.43,1/7,1.04%,PRPSAP1
prerank,GO_Biological_Process_2021__negative regulation of small GTPase mediated signal transduction (GO:0051058),-0.8772127160875146,-1.8226432828615229,0.0,0.11691374663072776,0.45,4/12,4.06%,SPRY3;SLIT2;SPRY1;MAPKAP1
prerank,GO_Biological_Process_2021__regulation of smooth muscle cell migration (GO:0014910),-0.8778522204766079,-1.7846698380686523,0.0,0.17370042356565266,0.68,2/9,0.80%,NRP1;SLIT2
prerank,GO_Biological_Process_2021__organic hydroxy compound biosynthetic process (GO:1901617),-0.7307057292280716,-1.7631205451448495,0.0,0.2151212938005391,0.78,5/14,9.91%,OSBPL6;CYP27A1;PER2;AKR1C3;FAXDC2
prerank,GO_Biological_Process_2021__positive regulation of response to endoplasmic reticulum stress (GO:1905898),-0.9432442686572768,-1.7090967042167393,0.0,0.40218328840970347,0.95,2/6,5.29%,BCL2L11;NCK1
prerank,GO_Biological_Process_2021__skeletal muscle tissue development (GO:0007519),-0.9107201835490834,-1.7074535803140027,0.0,0.37038274932614557,0.95,1/8,0.34%,CAV2
