Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,MSigDB_Hallmark_2020__Interferon Gamma Response,-0.8564419134430752,-1.9901268667491523,0.0,0.0,0.0,38/81,8.07%,IFI44L;VCAM1;CD74;EPSTI1;RSAD2;MX1;PARP14;DDX60;SAMD9L;LAP3;IFIH1;PARP12;XAF1;PSMB9;SOD2;ISG15;TDRD7;STAT1;IRF2;IFI27;HLA-B;IRF1;RNF213;HERC6;TNFSF10;TAP1;EIF2AK2;LY6E;NLRC5;OAS3;GBP4;SAMHD1;LCP2;NFKBIA;WARS1;B2M;NFKB1;TRIM25
prerank,MSigDB_Hallmark_2020__Interferon Alpha Response,-0.8238321025416679,-1.7510827596726097,0.0,0.21648093424003986,0.3,28/47,8.07%,IFI44L;CD74;EPSTI1;RSAD2;MX1;PARP14;DDX60;SAMD9L;LAP3;IFIH1;PARP12;PSMB9;ISG15;TDRD7;IRF2;IFI27;IRF1;HLA-C;HERC6;TAP1;NUB1;EIF2AK2;LY6E;GBP4;WARS1;B2M;LPAR6;TRIM25
prerank,GO_Biological_Process_2021__negative regulation of cell-substrate adhesion (GO:0010812),-0.848857650161472,-1.7342545561413143,0.0,0.20768089626280248,0.35,2/17,1.12%,CX3CL1;GBP1
prerank,GO_Biological_Process_2021__anterograde trans-synaptic signaling (GO:0098916),0.7293026646047662,1.7263358279987495,0.02564102564102564,0.5648530890403307,0.38,8/43,8.90%,GRIK2;NOVA1;SLC12A6;GRM5;GRIA2;SNAP25;NRXN1;HOMER1
prerank,GO_Biological_Process_2021__proteasomal ubiquitin-independent protein catabolic process (GO:0010499),-0.9487557485427037,-1.7211872396566703,0.0,0.19008082030832768,0.42,2/7,1.51%,PSMA1;PSMB9
prerank,GO_Biological_Process_2021__regulation of macromolecule metabolic process (GO:0060255),0.7370990735627456,1.7160747059675483,0.0,0.37186161695155107,0.48,6/49,8.87%,TRIM5;AFF3;NOVA1;UTY;NOVA2;REST
prerank,MSigDB_Hallmark_2020__KRAS Signaling Dn,-0.9068331765796638,-1.6954083206764576,0.0,0.3041293124933243,0.69,6/20,4.75%,IFI44L;RSAD2;MX1;BTG2;PRKN;SLC38A3
prerank,GO_Biological_Process_2021__translation (GO:0006412),-0.7257964706315925,-1.6905931151487343,0.0,0.286881238057939,0.71,26/67,14.87%,RPS12;RPL31;TNIP1;RPS18;RPL34;RPS8;RPL15;RPS6;RPL7A;RPL38;WARS1;RPL23;RPL30;LARS1;RPS28;RPS19;RPS7;RPS14;RPS15;RPL28;RPL10;RPL9;EEF1A1;RPL24;RPL37;PPA2
prerank,GO_Biological_Process_2021__positive regulation of immune response (GO:0050778),-0.9668377800120097,-1.6898278254847836,0.0,0.24740678198861699,0.72,2/11,0.21%,CD74;RSAD2
prerank,GO_Biological_Process_2021__response to interferon-gamma (GO:0034341),-0.8565989400926449,-1.6843399162437955,0.0,0.24288104817175205,0.74,8/16,6.29%,CD74;CX3CL1;GBP1;STAT1;SP100;NUB1;CALCOCO2;GBP4
