Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021__icosanoid metabolic process (GO:0006690),0.9083593852379027,1.9387848182546619,0.0,0.6393603049110247,0.33,2/35,1.31%,CPA1;PLA2G10
prerank,GO_Biological_Process_2021__extracellular matrix disassembly (GO:0022617),-0.8325716472866169,-1.9293133641649614,0.0,0.06668044062156785,0.07,2/41,1.18%,CD44;LCP1
prerank,GO_Biological_Process_2021__cellular component disassembly (GO:0022411),-0.824337775736846,-1.8954881819959117,0.0,0.08096910646904666,0.15,2/41,1.18%,CD44;LCP1
prerank,GO_Biological_Process_2021__hyaluronan catabolic process (GO:0030214),-0.9561090151084517,-1.8835317283908748,0.0,0.06668044062156785,0.18,1/15,0.01%,CD44
prerank,GO_Biological_Process_2021__connective tissue development (GO:0061448),-0.9071483260158346,-1.8803260004071753,0.0,0.05239177477408902,0.19,1/31,0.01%,CD44
prerank,GO_Biological_Process_2021__hyaluronan metabolic process (GO:0030212),-0.9503300561419457,-1.8793986801512967,0.0,0.04381857526560172,0.2,1/18,0.01%,CD44
prerank,GO_Biological_Process_2021__positive regulation of leukocyte cell-cell adhesion (GO:1903039),-0.9360334123438139,-1.8791379230984284,0.0,0.03651547938800143,0.2,2/19,0.52%,CD44;HLA-DPB1
prerank,GO_Biological_Process_2021__regulation of cell morphogenesis (GO:0022604),-0.8752014957496735,-1.867366695522925,0.0,0.03674228360780269,0.21,2/30,0.58%,CD44;CLDN4
prerank,GO_Biological_Process_2021__negative regulation of signal transduction by p53 class mediator (GO:1901797),-0.9225936106794831,-1.8383072028018368,0.02,0.06548971846761127,0.32,1/16,0.01%,CD44
prerank,GO_Biological_Process_2021__negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),-0.896853391401081,-1.8297035853648165,0.0,0.07514779816081456,0.38,1/40,0.01%,CD44
prerank,GO_Biological_Process_2021__positive regulation of peptidyl-serine phosphorylation (GO:0033138),-0.7842187554963632,-1.8230879084520768,0.0,0.07811137329955091,0.39,2/59,0.85%,CD44;TERF2IP
prerank,GO_Biological_Process_2021__negative regulation of response to DNA damage stimulus (GO:2001021),-0.8753340447399316,-1.8119312334959483,0.0,0.08919591407820114,0.44,2/26,1.74%,CD44;CLU
prerank,GO_Biological_Process_2021__negative regulation of cysteine-type endopeptidase activity (GO:2000117),-0.8564241349367212,-1.7992205413396698,0.0,0.1024021052402649,0.49,1/37,0.01%,CD44
prerank,"GO_Biological_Process_2021__wound healing, spreading of cells (GO:0044319)",-0.8667789363488448,-1.797656132360432,0.0,0.09965428488498052,0.5,2/20,1.18%,CD44;LCP1
prerank,GO_Biological_Process_2021__leukotriene metabolic process (GO:0006691),0.9920888140945641,1.7962252552855533,0.0,1.0,0.93,1/12,0.00%,CPA1
prerank,GO_Biological_Process_2021__positive regulation of cell-cell adhesion (GO:0022409),-0.8637493711927144,-1.792484415885876,0.0,0.10614437486698555,0.55,1/32,0.01%,CD44
prerank,PanglaoDB_Augmented_2021__Acinar Cells,0.9138780181817722,1.786361276360215,0.0,1.0,0.96,3/24,1.78%,CPA1;ACE2;CEL
prerank,GO_Biological_Process_2021__T cell activation (GO:0042110),-0.8117887093365841,-1.7804249154265877,0.0,0.12637531127325716,0.63,2/46,1.18%,CD44;LCP1
prerank,GO_Biological_Process_2021__cell-matrix adhesion (GO:0007160),-0.7515607392632426,-1.7780840631633994,0.0,0.12443046508846142,0.64,4/79,4.20%,CD44;SIGLEC1;RAC1;ADAMTS12
prerank,GO_Biological_Process_2021__inflammatory response (GO:0006954),-0.711612412052571,-1.7750434019453034,0.0,0.12047306498854693,0.65,6/110,3.19%,CD44;SIGLEC1;CRH;RAC1;ABCF1;NLRP3
prerank,GO_Biological_Process_2021__interferon-gamma-mediated signaling pathway (GO:0060333),-0.8627916716637322,-1.7629062550301655,0.0,0.1365361403203532,0.71,6/42,4.38%,CD44;HLA-DPB1;HCK;HLA-C;OAS3;B2M
prerank,GO_Biological_Process_2021__cartilage development (GO:0051216),-0.8467139729216261,-1.7525667606313087,0.0,0.1534151490992463,0.77,2/39,1.05%,CD44;CCN3
prerank,PanglaoDB_Augmented_2021__Monocytes,-0.7392784366564701,-1.7340441575992722,0.0,0.19099183349463358,0.84,4/78,2.38%,CD44;DYSF;AOAH;HCK
prerank,GO_Biological_Process_2021__cellular response to interferon-gamma (GO:0071346),-0.799854173799772,-1.7274527562432165,0.0,0.20684544845874106,0.9,7/63,4.38%,CD44;HLA-DPB1;HCK;HLA-C;GBP6;OAS3;B2M
prerank,GO_Biological_Process_2021__negative regulation of axon extension involved in axon guidance (GO:0048843),0.8672525252983576,1.726936240101949,0.0,1.0,1.0,3/19,3.03%,SEMA3C;SEMA5A;SEMA6D
prerank,"GO_Biological_Process_2021__regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)",-0.894752760223857,-1.7099270729749265,0.0,0.25936093462544896,0.95,4/23,4.78%,CD44;SPRED3;CD74;SPRED2
prerank,GO_Biological_Process_2021__negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230),-0.8788309316828318,-1.7060025091194282,0.0,0.26009513484686086,0.95,2/21,1.74%,CD44;CLU
prerank,GO_Biological_Process_2021__negative regulation of chemotaxis (GO:0050922),0.7966884416028118,1.6955943158307252,0.0,1.0,1.0,6/29,7.24%,SEMA3C;SEMA5A;SEMA6D;ROBO1;SLIT2;ROBO2
prerank,GO_Biological_Process_2021__regulation of heterotypic cell-cell adhesion (GO:0034114),-0.9379386087472865,-1.6934992349808247,0.0,0.3028403344896206,0.98,1/14,0.01%,CD44
prerank,"GO_Biological_Process_2021__negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)",-0.9289922689683996,-1.6782161088460843,0.020833333333333332,0.3604554104457325,0.99,1/12,0.01%,CD44
prerank,GO_Biological_Process_2021__epiboly involved in wound healing (GO:0090505),-0.8872327528455947,-1.6781379992422776,0.0,0.34695811686057554,0.99,2/14,1.18%,CD44;LCP1
prerank,GO_Biological_Process_2021__regulation of lamellipodium organization (GO:1902743),-0.9303504301330997,-1.6754793361525984,0.0,0.34822007880152095,0.99,1/13,0.01%,CD44
prerank,GO_Biological_Process_2021__neuron cell-cell adhesion (GO:0007158),0.8638799603655378,1.6686104438884615,0.02127659574468085,1.0,1.0,7/16,9.31%,CEL;NLGN1;NRXN1;CNTN4;NRXN3;NCAM2;NLGN4X
prerank,GO_Biological_Process_2021__negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254),-0.9263429559937322,-1.66731965700683,0.0,0.3803506766066982,1.0,1/14,0.01%,CD44
prerank,GO_Biological_Process_2021__regulation of axon extension involved in axon guidance (GO:0048841),0.8395312069445222,1.6636966179900328,0.0,1.0,1.0,5/23,5.96%,SEMA3C;SEMA5A;SEMA6D;DSCAM;NRP1
prerank,GO_Biological_Process_2021__regulation of integrin activation (GO:0033623),-0.8544651701757228,-1.6608045332403052,0.02,0.39581246772901113,1.0,1/13,0.22%,SELP
prerank,GO_Biological_Process_2021__regulation of peptidyl-serine phosphorylation (GO:0033135),-0.6920669502019867,-1.6570352339556431,0.0,0.4010352214525723,1.0,2/78,0.85%,CD44;TERF2IP
prerank,MSigDB_Hallmark_2020__Glycolysis,-0.6605360242528128,-1.6565604658105135,0.0,0.3911714327707644,1.0,30/174,13.83%,CD44;LDHC;DEPDC1;SLC25A10;HK2;AURKA;SPAG4;CASP6;SDHC;AGRN;GPC1;XYLT2;GPC3;STMN1;SDC2;RBCK1;IGFBP3;ANKZF1;RARS1;TXN;MPI;MET;GALK1;CYB5A;IL13RA1;AKR1A1;PGLS;ENO1;LDHA;PSMC4
prerank,PanglaoDB_Augmented_2021__Mast Cells,0.6650432009896885,1.6544761459875683,0.0,1.0,1.0,13/162,6.18%,CPA1;MXRA5;ALDH1A1;HPGDS;LSAMP;LDB2;PCDH7;ROR1;POSTN;ADAMTS9;TCF7L1;GPM6A;HS2ST1
prerank,PanglaoDB_Augmented_2021__T Regulatory Cells,-0.7431827280514861,-1.6537483442697838,0.0,0.39442671349811337,1.0,9/47,4.95%,P2RY10;HLA-DPB1;CD5;SP140;SLA;AOAH;KLRB1;TRAF3IP3;CD4
prerank,GO_Biological_Process_2021__plasma membrane organization (GO:0007009),-0.7280465050997825,-1.6536847361683757,0.0,0.38247438884665536,1.0,4/53,3.40%,TLCD2;DYSF;AHNAK2;STX4
prerank,GO_Biological_Process_2021__aflatoxin metabolic process (GO:0046222),-0.9385254541145621,-1.6495393453961997,0.0,0.3667424234186231,1.0,1/9,0.02%,CYP1A2
prerank,GO_Biological_Process_2021__mycotoxin metabolic process (GO:0043385),-0.9385254541145621,-1.6495393453961997,0.0,0.3667424234186231,1.0,1/9,0.02%,CYP1A2
prerank,GO_Biological_Process_2021__organic heteropentacyclic compound metabolic process (GO:1901376),-0.9385254541145621,-1.6495393453961997,0.0,0.3667424234186231,1.0,1/9,0.02%,CYP1A2
prerank,GO_Biological_Process_2021__regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281),-0.7674619803331989,-1.647687696608867,0.0,0.368673324208823,1.0,8/63,8.50%,CD44;NLRP3;NODAL;PDCD5;IFI6;TRIAP1;BEX3;CARD9
prerank,GO_Biological_Process_2021__natural killer cell mediated cytotoxicity (GO:0042267),0.9838244323498827,1.6420718920583477,0.0,1.0,1.0,1/10,0.01%,CLEC2A
prerank,GO_Biological_Process_2021__regulation of lamellipodium morphogenesis (GO:2000392),-0.9163168311349087,-1.6410915714673062,0.0,0.3847912644891227,1.0,1/10,0.01%,CD44
prerank,GO_Biological_Process_2021__primary alcohol metabolic process (GO:0034308),-0.8449587617404554,-1.6333608806215834,0.019230769230769232,0.41937844889095965,1.0,1/21,0.02%,CYP1A2
prerank,GO_Biological_Process_2021__steroid catabolic process (GO:0006706),-0.9453933771472293,-1.6320450918512763,0.0,0.4131805874229293,1.0,3/10,2.51%,CYP1A2;HSD11B1;CYP19A1
prerank,GO_Biological_Process_2021__long-chain fatty acid biosynthetic process (GO:0042759),-0.8084647783346995,-1.6291745516284468,0.038461538461538464,0.41866952613263153,1.0,3/25,3.80%,CYP1A2;CYP2E1;CYP2D6
prerank,GO_Biological_Process_2021__regulation of presynapse organization (GO:0099174),0.8865635030867688,1.6289575872155846,0.0,1.0,1.0,6/17,7.71%,IL1RAPL2;GPC6;IL1RAPL1;SNCA;PTPRD;LRFN5
