Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,PanglaoDB_Augmented_2021__Acinar Cells,0.7448793279712178,1.9206341471314827,0.0,1.0,0.38,6/46,4.76%,CPA1;PRSS3;PPP1R14D;MUC13;CEL;AKR1C3
prerank,GO_Biological_Process_2021__regulation of postsynaptic membrane potential (GO:0060078),0.7995110174270812,1.8884656489912834,0.0,0.9166712042835103,0.49,9/34,10.91%,GABRE;NPAS4;GRID2;GABRA5;GABRG3;ARRB2;DRD4;GRIN1;GABRG1
prerank,GO_Biological_Process_2021__regulation of trans-synaptic signaling (GO:0099177),0.7772393262747513,1.837567613841351,0.0,1.0,0.72,19/33,19.05%,ARC;NGF;GRID2;NLGN1;GRIK1;CEL;LRRC4C;CX3CR1;NRG3;GRIK2;NLGN4X;PXK;LRP8;NLGN3;BCR;NLGN4Y;GRIK3;CACNA1A;BTBD9
prerank,GO_Biological_Process_2021__connective tissue development (GO:0061448),-0.8258904175439873,-1.8210607747955425,0.0,0.13055602982186557,0.16,1/33,0.01%,CD44
prerank,GO_Biological_Process_2021__interferon-gamma-mediated signaling pathway (GO:0060333),-0.7402689842513858,-1.8152011910666108,0.0,0.07833361789311934,0.2,12/51,6.88%,CD44;IRF4;TRIM62;HCK;TRIM5;SP100;HLA-DRB1;IRF1;STAT1;TRIM25;HLA-A;CIITA
prerank,GO_Biological_Process_2021__cartilage development (GO:0051216),-0.7853689206794465,-1.787621839568343,0.0,0.1087966915182213,0.31,2/42,1.85%,CD44;TGFB1
prerank,GO_Biological_Process_2021__cellular response to interferon-gamma (GO:0071346),-0.7112511266135291,-1.7861995609105175,0.0,0.08812532012975925,0.33,22/74,15.02%,CD44;IRF4;WNT5A;TRIM62;HCK;TRIM5;SP100;HLA-DRB1;IRF1;STAT1;TRIM25;HLA-A;CIITA;OAS1;TLR2;AQP4;PTAFR;HLA-DPB1;RPL13A;OAS2;HLA-F;HLA-DPA1
prerank,GO_Biological_Process_2021__leukotriene metabolic process (GO:0006691),0.8149222478415522,1.7855076914454848,0.0,1.0,0.92,2/20,2.20%,CPA1;MAPKAPK2
prerank,GO_Biological_Process_2021__positive regulation of synaptic transmission (GO:0050806),0.6817734863297182,1.7846175081776317,0.0,1.0,0.93,19/67,15.28%,ADRA1A;ARC;TSHZ3;NLGN1;CACNG4;NMU;CRHR2;ZDHHC12;SLC8A3;GRIK2;SYT1;CACNG2;RIMS2;RGS14;CLSTN2;MPP2;EPHB2;NLGN3;NRXN1
prerank,"GO_Biological_Process_2021__regulation of synaptic transmission, GABAergic (GO:0032228)",0.9073523296145071,1.7761763424205903,0.0,1.0,0.94,4/13,4.03%,ADRA1A;NPAS4;NLGN1;ZDHHC12
prerank,PanglaoDB_Augmented_2021__His Bundle Cells,0.6084627528583317,1.7724849013684438,0.0,1.0,0.95,36/93,18.32%,PDLIM3;LAMA4;GPR161;AMOTL1;EDNRA;ADGRL2;PARVA;PDE10A;ALDH7A1;RASSF8;IL17RD;SLIT2;TENM3;PPFIBP1;MPDZ;GUCY1A2;FLRT2;ZNF462;RBMS3;WWTR1;FARP1;RNF150;MAGI1;DENND2A;ANK2;CSRP2;NAV1;CALD1;ANTXR1;DIXDC1;PYGO1;CDH11;TYRO3;AKAP12;PTPN14;DZIP1
prerank,GO_Biological_Process_2021__protein destabilization (GO:0031648),0.7823766642917235,1.7712199414039806,0.0,1.0,0.95,5/31,7.86%,IRGM;SIRT1;PYHIN1;SNCA;KDM8
prerank,GO_Biological_Process_2021__negative regulation of response to DNA damage stimulus (GO:2001021),-0.8364013704941442,-1.7698412572046633,0.0,0.10052814296283649,0.43,1/29,0.01%,CD44
prerank,GO_Biological_Process_2021__modulation of chemical synaptic transmission (GO:0050804),0.6665321543955256,1.7635881441764258,0.0,1.0,0.97,37/101,19.05%,NPAS4;ARC;NGF;GRID2;NLGN1;GRIK1;NMU;GRM3;SNCAIP;CEL;LRRC4C;DLGAP4;CX3CR1;SLC8A3;GRM8;NRG3;GRIK2;SYT1;GRM7;GRM4;AKAP9;NLGN4X;GRM2;RIMS2;PXK;CDH2;LRP8;CLSTN2;NLGN3;DGKZ;BCR;SYN1;NLGN4Y;GRIK3;CACNA1A;GRM5;BTBD9
prerank,GO_Biological_Process_2021__adrenergic receptor signaling pathway (GO:0071875),0.8505353318526144,1.761253492516479,0.0,1.0,0.97,4/17,7.69%,ADRA1A;ADRA1B;DRD5;DRD3
prerank,GO_Biological_Process_2021__glutamine family amino acid metabolic process (GO:0009064),0.7517918128665882,1.7581293468566137,0.0,0.9731686590929717,0.98,9/30,12.78%,GLYATL1;DDAH2;SLC39A8;KYAT1;GLUD1;RIMKLB;AADAT;ALDH18A1;DDAH1
prerank,GO_Biological_Process_2021__positive regulation of telomere capping (GO:1904355),-0.8445482125531989,-1.7478597439552923,0.0,0.13817179822814107,0.61,1/16,0.31%,NEK2
prerank,GO_Biological_Process_2021__fatty acid catabolic process (GO:0009062),0.6513430184017188,1.7397356516592828,0.0,1.0,0.99,26/66,21.30%,ACADS;GLYATL2;ACAD10;CEL;PEX13;ABHD3;BDH2;SLC27A2;ECHS1;ABCD3;AIG1;ABCD2;ACADM;MECR;PLA2G15;PCCA;ACOX1;NUDT19;SLC27A4;ECI1;ECHDC1;LPIN2;PECR;HADHB;ECHDC2;DECR1
prerank,"GO_Biological_Process_2021__chemical synaptic transmission, postsynaptic (GO:0099565)",0.7618823870287716,1.7363919681639957,0.0,1.0,0.99,9/24,17.54%,NPAS4;GRID2;ARRB2;DRD4;GRIN1;MPP2;NLGN3;INSYN2A;INSYN1
prerank,"GO_Biological_Process_2021__negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)",-0.9154664012187211,-1.732538519393865,0.0,0.15946486499670726,0.72,1/13,0.01%,CD44
prerank,GO_Biological_Process_2021__epiboly involved in wound healing (GO:0090505),-0.8326478352454217,-1.730434425394839,0.0,0.1485074839223721,0.76,1/16,0.01%,CD44
prerank,GO_Biological_Process_2021__heparan sulfate proteoglycan biosynthetic process (GO:0015012),0.7922625140607226,1.7301814482179076,0.029411764705882353,1.0,1.0,10/18,12.91%,HS6ST2;CSGALNACT1;HS3ST3B1;EXT1;NDST3;HS3ST5;HS2ST1;UGDH;B3GAT3;EXT2
prerank,GO_Biological_Process_2021__regulation of mitochondrial fusion (GO:0010635),0.8056189156781633,1.7201088014821186,0.022727272727272728,1.0,1.0,2/10,4.45%,PLD6;PID1
prerank,GO_Biological_Process_2021__positive regulation of heart contraction (GO:0045823),0.87317917378026,1.7190555638605571,0.02564102564102564,1.0,1.0,1/15,0.06%,ADRA1A
prerank,GO_Biological_Process_2021__positive regulation of heart rate (GO:0010460),0.8753579827288469,1.718072924610879,0.0,0.9614537456692452,1.0,2/14,0.89%,ADRA1A;ADRA1B
prerank,GO_Biological_Process_2021__natural killer cell mediated immunity (GO:0002228),0.8896694131301727,1.7174237865677369,0.0,0.9132185820451544,1.0,2/13,1.62%,CLEC2A;KLRD1
prerank,GO_Biological_Process_2021__regulation of type B pancreatic cell development (GO:2000074),0.9400868968111256,1.7166690002765157,0.0,0.871696256704926,1.0,1/8,0.54%,FOXO1
