Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Starch and sucrose metabolism,2/36,0.0594371074159994,0.9436080854198772,0,0,5.328116567728008,15.040402156405616,AGL;PYGL
MSigDB_Hallmark_2020,Complement and coagulation cascades,3/85,0.0673360439641355,0.9436080854198772,0,0,3.321007081038552,8.960275083710183,F8;C5;CLU
MSigDB_Hallmark_2020,Drug metabolism,3/108,0.1164691423540036,0.9436080854198772,0,0,2.590520078999342,5.569952123011941,DPYS;MGST1;FMO4
MSigDB_Hallmark_2020,Selenocompound metabolism,1/17,0.171477511005405,0.9436080854198772,0,0,5.640410958904109,9.945754423191614,TXNRD2
MSigDB_Hallmark_2020,Nitrogen metabolism,1/17,0.171477511005405,0.9436080854198772,0,0,5.640410958904109,9.945754423191614,CPS1
MSigDB_Hallmark_2020,Renal cell carcinoma,2/69,0.1759156387251629,0.9436080854198772,0,0,2.699301656853348,4.690713409253451,TGFB2;PAK5
MSigDB_Hallmark_2020,One carbon pool by folate,1/20,0.1985431540949234,0.9436080854198772,0,0,4.749098774333093,7.678099751613271,SHMT2
MSigDB_Hallmark_2020,Chronic myeloid leukemia,2/76,0.2037461853422615,0.9436080854198772,0,0,2.4430944706174063,3.886670740437732,STAT5A;TGFB2
MSigDB_Hallmark_2020,Gastric acid secretion,2/76,0.2037461853422615,0.9436080854198772,0,0,2.4430944706174063,3.886670740437732,CHRM3;KCNK10
MSigDB_Hallmark_2020,Pantothenate and CoA biosynthesis,1/21,0.2073679916261738,0.9436080854198772,0,0,4.511415525114155,7.097631062906968,DPYS
MSigDB_Hallmark_2020,Arrhythmogenic right ventricular cardiomyopathy,2/77,0.2077636761220905,0.9436080854198772,0,0,2.41039755351682,3.7875878799826417,ITGB4;PKP2
MSigDB_Hallmark_2020,Arginine biosynthesis,1/22,0.2160960957179483,0.9436080854198772,0,0,4.296368775820831,6.582174803444699,CPS1
MSigDB_Hallmark_2020,Regulation of actin cytoskeleton,4/218,0.2194499630238111,0.9436080854198772,0,0,1.6931464174454829,2.5678783973045927,CHRM3;ITGB4;BAIAP2;PAK5
MSigDB_Hallmark_2020,Peroxisome,2/82,0.2279628748722718,0.9436080854198772,0,0,2.2591743119266057,3.340352994040225,PEX11A;MPV17L2
MSigDB_Hallmark_2020,ErbB signaling pathway,2/85,0.2401490271403524,0.9436080854198772,0,0,2.1771858074499835,3.105745978910659,STAT5A;PAK5
MSigDB_Hallmark_2020,Taste transduction,2/86,0.2442185820507294,0.9436080854198772,0,0,2.1511577107907383,3.032469012455102,CHRM3;PDE1A
MSigDB_Hallmark_2020,Insulin secretion,2/86,0.2442185820507294,0.9436080854198772,0,0,2.1511577107907383,3.032469012455102,CHRM3;CCK
MSigDB_Hallmark_2020,Folate biosynthesis,1/26,0.2500621173593488,0.9436080854198772,0,0,3.608219178082192,5.0011574794327895,GGH
MSigDB_Hallmark_2020,ECM-receptor interaction,2/88,0.2523655505450766,0.9436080854198772,0,0,2.1009174311926606,2.892704144439025,ITGB4;CD44
MSigDB_Hallmark_2020,Hypertrophic cardiomyopathy,2/90,0.260519379866129,0.9436080854198772,0,0,2.052960800667223,2.761392460552311,TGFB2;ITGB4
MSigDB_Hallmark_2020,Morphine addiction,2/91,0.2645975539637164,0.9436080854198772,0,0,2.0297907432223483,2.698698685035891,PDE1A;PDE7A
MSigDB_Hallmark_2020,Rheumatoid arthritis,2/93,0.2727538922512126,0.9436080854198772,0,0,1.9849783244278656,2.578854826598308,TGFB2;ANGPT1
MSigDB_Hallmark_2020,Hepatocellular carcinoma,3/168,0.2818453316420038,0.9436080854198772,0,0,1.6434855467113532,2.081304882993873,TGFB2;TXNRD2;MGST1
MSigDB_Hallmark_2020,beta-Alanine metabolism,1/30,0.2825628131597208,0.9436080854198772,0,0,3.1099039521335223,3.9304658110309583,DPYS
MSigDB_Hallmark_2020,Glyoxylate and dicarboxylate metabolism,1/30,0.2825628131597208,0.9436080854198772,0,0,3.1099039521335223,3.9304658110309583,SHMT2
MSigDB_Hallmark_2020,Dilated cardiomyopathy,2/96,0.2849811137502021,0.9436080854198772,0,0,1.9213351551825104,2.411914210946173,TGFB2;ITGB4
MSigDB_Hallmark_2020,AGE-RAGE signaling pathway in diabetic complications,2/100,0.3012512383589752,0.9436080854198772,0,0,1.8425388504025464,2.2106977973856403,STAT5A;TGFB2
