"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",0.887617305568385,0.795167701396878,1.46057479085207,0.544421077494426,0.586151744724843,1
"ENSG00000000005",0,NA,NA,NA,NA,NA
"ENSG00000000419",34.0750040490905,0.0556482870702956,0.212703220640651,0.261624092492281,0.793611267681271,1
"ENSG00000000457",34.4370710775657,-0.0553634233392085,0.263955795423325,-0.209745056934318,0.833866657280776,1
"ENSG00000000460",52.7585992415575,-0.0445858987585927,0.242353281997623,-0.183970682761498,0.85403645411289,1
"ENSG00000000938",17.2313727437806,-0.184403609569423,0.557602651488113,-0.330707913739816,0.740865124058314,1
"ENSG00000000971",3.50426456736875,-0.445001774955456,0.6565817991229,-0.677755270630277,0.49792687583167,1
"ENSG00000001036",23.8772156035897,-0.098985717280716,0.227711988201803,-0.434696996246825,0.663782378973393,1
"ENSG00000001084",49.7535914211163,0.53343828858581,0.23403074947825,2.27935128086827,0.0226461919352947,1
"ENSG00000001167",26.0426875614144,0.0582213453135572,0.290846550058303,0.200178909813048,0.84134066087532,1
"ENSG00000001460",9.302531163464,0.848453272929669,0.407772719537984,2.08070141104826,0.0374612448514082,1
"ENSG00000001461",37.5873233580159,0.0957989997426368,0.279956022532118,0.342193030448724,0.732205629885869,1
"ENSG00000001497",22.4790702087373,-0.221613565847803,0.226971857101994,-0.976392265884387,0.328870112695099,1
"ENSG00000001561",17.4438870305294,-0.758500360473947,0.43055056860538,-1.76169866162492,0.0781202241089245,1
"ENSG00000001617",0.570159593763783,0.857501161790883,1.25569026107986,0.682892261228064,0.494674924373929,1
"ENSG00000001626",18.9688435562517,-0.440976786311708,0.390548382869283,-1.12912203879053,0.258846355488557,1
"ENSG00000001629",176.150691478865,0.0289043579911389,0.111212739369193,0.259901501888062,0.794939752736589,1
"ENSG00000001631",0,NA,NA,NA,NA,NA
"ENSG00000002016",35.3280983565345,-0.00636365988512327,0.195848140713427,-0.0324928276670997,0.974079035703743,1
"ENSG00000002330",5.78910618283076,-0.415206941411213,0.428566775399338,-0.968826715566843,0.332631654762295,1
"ENSG00000002549",108.109689692452,-0.340548139458148,0.482023032078089,-0.70649765010187,0.479878713556921,1
"ENSG00000002586",71.0515165289403,0.161573396766657,0.165547664983195,0.975993208862587,0.329067829718805,1
"ENSG00000002587",30.2495097958459,-0.673745341294185,0.43079610642148,-1.56395411019571,0.117828345691581,1
"ENSG00000002726",1.97893335646791,0.0525893070329902,0.779245773925994,0.0674874459286893,0.94619365593766,1
"ENSG00000002745",0.60182487643495,0.172968239147021,1.10029170379644,0.157202166071245,0.875085521249676,1
"ENSG00000002746",22.5478701145637,-0.43452081036358,0.419344974337394,-1.03618938333568,0.300113798741854,1
"ENSG00000002834",56.4257861642169,0.253507284636535,0.158547595668595,1.59893490385328,0.109835067507056,1
"ENSG00000002919",15.3174816032872,0.197669443812737,0.304097955531779,0.650018983084154,0.515679959664414,1
"ENSG00000002933",4.970005273001,-0.0629429370922681,0.614589379564097,-0.102414618906872,0.918427580475821,1
"ENSG00000003056",48.7013077534888,-0.143690008037577,0.158320121342831,-0.907591573445212,0.364094048006564,1
"ENSG00000003096",6.73703504070087,-0.707605367735742,0.512430269124649,-1.38088128350516,0.167315465627195,1
"ENSG00000003137",0.434599826128993,1.34349506122967,1.64544241151584,0.816494732253795,0.414217235147346,1
"ENSG00000003147",67.586743694868,-0.19581516873558,0.228913892466938,-0.85540972033343,0.392324364257132,1
"ENSG00000003249",1.17079108205008,0.660825162600901,0.972360652666303,0.679609114981008,0.496751996646591,1
"ENSG00000003393",35.26552014219,0.0642309169894696,0.205329124161434,0.312819319966368,0.75441793631278,1
"ENSG00000003400",51.3126982624567,-0.141800581800033,0.186145245390008,-0.761773858381045,0.446194985188174,1
"ENSG00000003402",219.388373699839,-0.265077872451723,0.152900263468068,-1.73366524320661,0.0829774968870506,1
"ENSG00000003436",1.39152933398758,-1.53435122397806,0.897968738859385,-1.70869113542529,0.0875081770037131,1
"ENSG00000003509",26.7415937036092,-0.075043473195326,0.205007829632987,-0.366051742168441,0.714326466229816,1
"ENSG00000003756",107.416034751048,0.102930638997154,0.147597496641538,0.697373880582383,0.485568843140038,1
"ENSG00000003987",11.8333393123618,0.0720405729373201,0.39182011721673,0.183861342927096,0.854122231625035,1
"ENSG00000003989",2.8728793008271,-0.225220363595113,0.605802700799986,-0.371771805073997,0.710062757718906,1
"ENSG00000004059",4.39822026914521,-0.284473508377502,0.573149319296001,-0.496334024660311,0.619658764489032,1
"ENSG00000004139",19.1147270464549,0.0796140233765598,0.281846520717185,0.282472968529022,0.777580870965867,1
"ENSG00000004142",7.53814257928987,-0.226375542492314,0.331790606839856,-0.68228436196079,0.495059159405595,1
"ENSG00000004399",75.5612295335803,-0.0802452628036569,0.248015157916205,-0.323549832509708,0.746278874263893,1
"ENSG00000004455",42.0529473523559,-0.137641819843841,0.183611099762586,-0.749637794348027,0.453472881741871,1
"ENSG00000004468",3.90280208412997,-0.494512972624546,0.826432578576799,-0.598370617813915,0.549592666460219,1
"ENSG00000004478",13.9440597198575,0.267208844963821,0.359122318235778,0.74406081548067,0.456839683768474,1
"ENSG00000004487",55.449779626773,0.00786884345691035,0.190687069950698,0.041265742134193,0.967084043611737,1
"ENSG00000004534",373.651805694824,0.106115517826127,0.103537681711564,1.02489756455765,0.305411523897703,1
"ENSG00000004660",29.3821577943228,0.0904234679672276,0.240606982669846,0.375813980807465,0.70705519328463,1
"ENSG00000004700",38.1378695807183,-0.160248873132879,0.226010664889108,-0.709032351245481,0.478304401159802,1
"ENSG00000004766",134.385810733703,0.0436144114067292,0.154953014347655,0.281468621893828,0.778350991729805,1
"ENSG00000004776",0.24857256172873,1.95110437856169,1.85499931783544,1.05180867712576,0.292887337183203,1
"ENSG00000004777",7.83088816588814,0.251938742388687,0.418629103516821,0.601818507772628,0.547294954044754,1
"ENSG00000004779",14.9563770828602,-0.236523053651934,0.30022053811781,-0.787831022936609,0.430795552192593,1
"ENSG00000004799",86.062629442513,1.12122319635905,0.784729034990658,1.42880299614808,0.153060864189484,1
"ENSG00000004809",0.941752741673819,2.00797122450231,1.26557610475205,1.58660646085421,0.11260180323829,1
"ENSG00000004838",2.17856657424514,-0.151934793144045,0.788437402666762,-0.19270368532765,0.847191037079219,1
"ENSG00000004846",1.77235543651229,0.124850683317555,0.780241135470045,0.16001551013116,0.872868856332399,1
"ENSG00000004848",2.07631685042616,-0.314000417903963,0.830860632757021,-0.377921886685164,0.705488622920577,1
"ENSG00000004864",196.639370452218,0.00581223199216292,0.126072937210188,0.0461021383397518,0.963228841673731,1
"ENSG00000004866",17.983677795093,0.0740879928147473,0.341926862066,0.216677895287579,0.828459375770531,1
"ENSG00000004897",127.725552071671,0.075926744888991,0.140970819901877,0.538599016036367,0.590163566656672,1
"ENSG00000004939",1.78718510878939,0.704972208664896,0.807347867777813,0.873195108083085,0.382556740788501,1
"ENSG00000004948",28.0052814194994,-2.09260144246462,0.657155840997547,-3.18433058327246,0.00145089212230181,1
"ENSG00000004961",3.63086272287571,-0.240868389426859,0.507367814447495,-0.474741169163747,0.634971470118756,1
"ENSG00000004975",9.31643463996543,0.130686695663175,0.331900693207731,0.393752403467807,0.693763847879778,1
