"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",0.887617305568385,-1.60318461936018,1.70737316400815,-0.938977285783628,0.347742406503782,1
"ENSG00000000005",0,NA,NA,NA,NA,NA
"ENSG00000000419",34.0750040490905,-0.110441487396221,0.288453200308398,-0.382874890201054,0.701812530044937,1
"ENSG00000000457",34.4370710775657,0.129924757577399,0.357393247710085,0.363534449545037,0.716205683576606,1
"ENSG00000000460",52.7585992415575,-0.0183279392247699,0.319205313535016,-0.05741740017357,0.954212702533224,1
"ENSG00000000938",17.2313727437806,0.880001586825655,0.757801642569987,1.16125584505365,0.245537870245935,1
"ENSG00000000971",3.50426456736875,0.756224942303891,1.03880360791443,0.727976815388751,0.466627778795095,1
"ENSG00000001036",23.8772156035897,0.106048160149991,0.328110138890053,0.323209031298868,0.746536941682294,1
"ENSG00000001084",49.7535914211163,-0.547492542320125,0.290769539882008,-1.88290885813656,0.0597127205687455,1
"ENSG00000001167",26.0426875614144,-0.10630817455484,0.384540869160052,-0.276454814249128,0.782198760717899,1
"ENSG00000001460",9.302531163464,-0.896006141505375,0.47301233152072,-1.89425535403008,0.0581911239438694,1
"ENSG00000001461",37.5873233580159,0.00598659885558552,0.367784026002849,0.0162774846984223,0.987013019770445,1
"ENSG00000001497",22.4790702087373,-0.191605398186373,0.318742742354845,-0.601128661850646,0.547754294500732,1
"ENSG00000001561",17.4438870305294,0.724749889366552,0.623240537358594,1.16287347488367,0.244880840799122,1
"ENSG00000001617",0.570159593763783,0.772418932552333,1.69616297572249,0.455391930851054,0.648827299371483,1
"ENSG00000001626",18.9688435562517,0.346825569407048,0.540602785123502,0.641553426935851,0.521163180699848,1
"ENSG00000001629",176.150691478865,-0.123490927213835,0.14735614358198,-0.838043967573918,0.402006010478211,1
"ENSG00000001631",0,NA,NA,NA,NA,NA
"ENSG00000002016",35.3280983565345,0.141319619630724,0.277996599156512,0.508350174280951,0.611207788776487,1
"ENSG00000002330",5.78910618283076,-0.675102049169738,0.579892960938193,-1.16418390055556,0.244349493171559,1
"ENSG00000002549",108.109689692452,-0.100760068222641,0.608625984696286,-0.165553345989527,0.868508465021477,1
"ENSG00000002586",71.0515165289403,0.128571506244621,0.224524190662179,0.572639882880461,0.56688854966711,1
"ENSG00000002587",30.2495097958459,-0.546005011061158,0.552704786950183,-0.987878201804629,0.323212302265971,1
"ENSG00000002726",1.97893335646791,1.41679288987186,1.31889472937203,1.07422742567668,0.282720763200441,1
