"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",7.61887441076415,0.390944039871777,0.516698512325024,0.756619248065219,0.449278006298867,1
"ENSG00000000005",1.27796076800996,-0.397130947542981,1.52878385847211,-0.259769191924802,0.795041816609193,1
"ENSG00000000419",210.721631136654,0.126508449244495,0.16145153688207,0.783569185450992,0.433292942807673,1
"ENSG00000000457",113.876739629989,0.2082328307022,0.177619495550184,1.17235346298665,0.241055175208668,1
"ENSG00000000460",96.3036407971146,-0.38857508519155,0.297647164756013,-1.30548895202839,0.1917264066924,1
"ENSG00000000938",1.62446956868139,0.351080202178715,1.16570686317796,0.301173659749757,0.763282074358872,1
"ENSG00000000971",8.37594416880072,0.214253936968925,0.585916117032496,0.365673397164874,0.714608799284619,1
"ENSG00000001036",66.2580550053911,-0.102532544897038,0.289560807563028,-0.354096763854065,0.723266367249743,1
"ENSG00000001084",206.209544597232,-0.0778035239174322,0.167463864382567,-0.464598880506495,0.642218734124813,1
"ENSG00000001167",41.7106892689469,-0.242241547007711,0.255053417645411,-0.949767892718411,0.342230203533549,1
"ENSG00000001460",52.2068682171339,0.0169240190139226,0.258357105156601,0.0655063037792757,0.947770887428146,1
"ENSG00000001461",213.484704600425,-0.379582969045396,0.218455749116025,-1.73757372182406,0.0822859534871748,1
"ENSG00000001497",254.807758117089,-0.291672490497791,0.284198431789529,-1.02629873311123,0.304750794271454,1
"ENSG00000001561",97.3681725625951,-0.113657544192205,0.207537862867354,-0.547647270825217,0.583934124632971,1
"ENSG00000001617",11.062771196614,-0.634091092498183,0.579211990732024,-1.09474786890513,0.273627110830065,1
"ENSG00000001626",71.3917202687259,-0.371748664991371,0.502527293904049,-0.73975815741931,0.459446752354599,1
"ENSG00000001629",1287.61645589136,-0.109993284575355,0.150165520219367,-0.732480295174771,0.463875465475563,1
"ENSG00000001631",0.14962691174913,0.851957236426325,3.43147271166283,0.248277433048122,0.803919758289007,1
"ENSG00000002016",230.010378269866,-0.0730062355222528,0.199145175620449,-0.366598062417518,0.713918853712721,1
"ENSG00000002330",47.624499591901,-0.106326978812141,0.376378888081031,-0.282499848368885,0.77756026283047,1
