"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",11.5657106358788,0.440592815245908,0.495965738640765,0.88835332951302,0.374350721523593,1
"ENSG00000000005",0.740286153132755,-0.749203681287165,1.8762593381441,-0.399307103264434,0.689666933824551,1
"ENSG00000000419",46.3396932585048,-0.109894170350168,0.219879230509877,-0.499793318792935,0.617220615544208,1
"ENSG00000000457",40.7981638813782,0.00143263419533099,0.255340934853238,0.0056106718499892,0.995523355042369,1
"ENSG00000000460",30.2113348248868,0.180121229582377,0.277665345733812,0.648698990889027,0.516532956775878,1
"ENSG00000000938",0.699258080772196,0.985211096811469,1.50093084984265,0.656400057947207,0.511566753171919,1
"ENSG00000000971",3.31398142807298,1.1555229201977,1.08229630034962,1.06765856986153,0.285674553295301,1
"ENSG00000001036",12.0952551732031,-0.266319912761752,0.365852848007707,-0.727942707599591,0.46664865837659,1
"ENSG00000001084",70.0784118080047,-0.347312891551406,0.222732194489459,-1.55932954527525,0.118918402296091,1
"ENSG00000001167",19.6851168867211,0.422610251924824,0.337335593247462,1.25278879662961,0.21028257994749,1
"ENSG00000001460",14.1039690635426,0.521656688433598,0.387359079930143,1.34670055630986,0.178076693047078,1
"ENSG00000001461",84.060610442604,0.236029349855146,0.272724357165717,0.865450201471101,0.386791737339591,1
"ENSG00000001497",76.4272933829346,-0.583785454904263,0.304418311692027,-1.91770807629623,0.0551480371006698,1
"ENSG00000001561",44.9244988895447,-0.66805029636646,0.250425063980365,-2.66766547145153,0.00763802669801734,1
"ENSG00000001617",0.779109432024912,0.0115629311137525,1.65345252126964,0.0069932041984935,0.994420275818831,1
"ENSG00000001626",105.459129628446,-0.27380169332485,0.440119656957446,-0.622107395106244,0.533871252638319,1
"ENSG00000001629",332.851558109037,-0.0881157837175323,0.144816868603766,-0.608463534442431,0.542880084174285,1
"ENSG00000001631",0,NA,NA,NA,NA,NA
"ENSG00000002016",57.039813416746,0.0963239522214836,0.197098444817454,0.488709854157883,0.625047126326621,1
"ENSG00000002330",8.63980393134593,1.14385204776221,0.506446454018706,2.25858437488429,0.0239092506674201,1
"ENSG00000002549",23.9291839626779,0.0975710101124635,0.275829750314719,0.353736353678804,0.72353647553522,1
"ENSG00000002586",4.49884123938795,1.06733534640182,0.570997803771097,1.86924597494547,0.0615886006179442,1
"ENSG00000002587",39.5088448958235,0.402544005412088,0.46865326545098,0.858937801328929,0.390374832581391,1
"ENSG00000002726",1.23321619528406,-0.29589821803483,1.58746190096569,-0.186397051705511,0.852133404314695,1
"ENSG00000002745",0.295289042935067,-1.38328682497888,2.8106829388306,-0.492153279143754,0.622610989972572,1
"ENSG00000002746",547.227400569757,0.0572020504146847,0.117542468797781,0.486650067841392,0.626506335881002,1
"ENSG00000002834",27.2360775829246,-0.231472381515744,0.291732379170466,-0.793440831538583,0.427521029313461,1
"ENSG00000002919",8.85298394549041,0.568566958352192,0.421611574152883,1.3485563329104,0.177479514530096,1
"ENSG00000002933",2.6828570467712,1.5561179300778,0.900890714385066,1.72731043314169,0.0841119264548932,1
"ENSG00000003056",30.9166788267226,-0.221710389630202,0.280214521389227,-0.791216631211766,0.428817588023802,1
"ENSG00000003096",133.591764629742,0.393094880514379,0.167599508824012,2.34544172159329,0.0190045493672427,1
"ENSG00000003137",4.76024994925479,0.233471047524826,0.707810116813999,0.329849831160549,0.741513432708078,1
"ENSG00000003147",111.152972466005,-0.00855058651676816,0.192444564458983,-0.0444314264775745,0.964560511670003,1
"ENSG00000003249",5.98859984735263,-0.0118257929076135,0.649385493913714,-0.018210743877788,0.985470731683379,1
"ENSG00000003393",58.089956732169,-0.0433889643618559,0.21480761292299,-0.20198988188287,0.839924634239972,1
"ENSG00000003400",1.0281623915413,-0.0840958450235373,1.52405388072577,-0.0551790498269588,0.955995819319011,1
"ENSG00000003402",73.0902021213999,-0.0204125988047963,0.203613100427041,-0.100251893232727,0.920144348645861,1
"ENSG00000003436",2.91264953534628,1.29824055028052,0.990730284443614,1.31038746939042,0.190064790470157,1
"ENSG00000003509",43.2379065061145,-0.279517326666689,0.24057121757097,-1.16189014417001,0.245280091052817,1
"ENSG00000003756",149.342144967201,0.0439494824462939,0.192233827247464,0.228625123244919,0.819160296157344,1
"ENSG00000003987",183.526922505968,-0.126629758706642,0.169403583065464,-0.747503425932302,0.454759735592025,1
"ENSG00000003989",23.9743613886007,0.399766953055256,0.350974348981497,1.1390204276049,0.254694634134799,1
"ENSG00000004059",6.19792864247301,0.57362181977703,0.581891168359913,0.985788839850947,0.32423674334768,1
"ENSG00000004139",30.6306962481379,-0.0261549872269827,0.27038734854951,-0.0967315496353318,0.922939584323313,1
"ENSG00000004142",13.2708042974127,0.392249372334019,0.380730214673813,1.0302554334178,0.30289011387239,1
"ENSG00000004399",3.51497249268106,-0.301098150704399,0.85184087457845,-0.353467601391402,0.723737913517977,1
"ENSG00000004455",42.1155397325464,-0.112456329968303,0.289528929644921,-0.388411376045288,0.697711626925905,1
"ENSG00000004468",2.89494116997201,1.52850247341357,0.808404416386241,1.89076462526805,0.0586557712959947,1
"ENSG00000004478",17.80997107222,0.58182047960615,0.400313838501584,1.45341085830049,0.146109713460954,1
"ENSG00000004487",101.985034460722,0.138925961091084,0.150492774057484,0.92314040963866,0.355934038303667,1
"ENSG00000004534",315.239753373912,0.113196890380788,0.125034546655897,0.905324915459668,0.365293280577883,1
"ENSG00000004660",11.2320562718059,-0.271155702656912,0.474646552932432,-0.57127919918869,0.567810399467613,1
"ENSG00000004700",21.283688953723,-0.310696235591537,0.312325235421786,-0.994784283671316,0.319841191649144,1
"ENSG00000004766",148.398680449896,0.136146128107356,0.180152894071995,0.755725456472254,0.449813818083024,1
"ENSG00000004776",0.497394584165385,0.0980581984666901,1.98156404836245,0.0494852530998051,0.960532589123221,1
"ENSG00000004777",20.4937640099568,-0.223898303837562,0.391206375530489,-0.572327850061103,0.567099885422908,1
"ENSG00000004779",21.0711335630481,0.268318144919775,0.356852644638963,0.751901797424647,0.452110117142289,1
"ENSG00000004799",56.0164767834482,-0.0468384359645159,0.584468176921971,-0.0801385564072703,0.936127057766,1
"ENSG00000004809",0.782379937480825,-1.71387319159273,1.59450915712097,-1.07485942237376,0.282437671455304,1
"ENSG00000004838",1.15394153748743,-1.17536610825905,1.48195231641374,-0.793120058750194,0.427707877184445,1
"ENSG00000004846",2.76194729388919,0.655152604702703,0.807091008983175,0.81174563637886,0.416937602020421,1
"ENSG00000004848",6.72663928997883,-1.3860364560115,0.669730243315782,-2.06954437229733,0.0384950319602292,1
"ENSG00000004864",103.598368721337,0.105482080032569,0.220652229886477,0.478046743904825,0.63261693559577,1
"ENSG00000004866",80.1089252567932,-0.0451239833654587,0.17943469073671,-0.251478591905455,0.801444111666184,1
"ENSG00000004897",135.472293117373,-0.151722836542672,0.176520175435925,-0.859521219985113,0.390053017852786,1
"ENSG00000004939",0.720494382688736,-0.792496491595041,1.68170799200231,-0.471245005294567,0.63746578314659,1
"ENSG00000004948",1.24724157720504,-0.18956663639836,1.07154992551223,-0.176908823270873,0.859580007970483,1
"ENSG00000004961",3.61674640867109,0.0465101175376439,0.682548300730845,0.0681418699421604,0.94567270040106,1
"ENSG00000004975",13.3335913955719,-0.599324114401846,0.409580006442613,-1.4632650641501,0.143394863319092,1
"ENSG00000005007",19.7269465098868,0.0955773718870002,0.313123215917718,0.305238854956433,0.760184241565784,1
"ENSG00000005020",6.51116922841238,-1.01401839277292,0.637832653957392,-1.58978751947162,0.11188270802872,1
"ENSG00000005022",19.9870908510005,0.0710242130034679,0.39424832940969,0.180150954881186,0.857034060721899,1
"ENSG00000005059",4.03613176530815,0.749807941369084,0.691115024017223,1.08492496228876,0.277954891069486,1
"ENSG00000005075",11.272451113058,0.843862785482473,0.369198508474332,2.28566141550689,0.022274074195265,1
"ENSG00000005100",9.87111347054405,0.16187055184976,0.421985607810439,0.383592589068758,0.701280433655433,1
"ENSG00000005102",1.89537827353443,0.581515962181683,0.966226108113187,0.601842526608235,0.547278964308998,1
"ENSG00000005108",334.053389131476,0.332469123901956,0.217085462278573,1.53151261448967,0.125642751208494,1
"ENSG00000005156",18.3569919829665,-0.454986312996163,0.383610639605087,-1.18606280958358,0.235597496115864,1
"ENSG00000005175",33.4789878053426,0.350703942851353,0.286231137110952,1.22524735216145,0.220482038212753,1
"ENSG00000005187",18.2920600414509,-0.23374695936043,0.57115355886471,-0.40925414143449,0.682353165649049,1
"ENSG00000005189",5.49336369372823,-0.485897862939475,0.627189543725451,-0.774722518575938,0.438503641748347,1
"ENSG00000005194",22.6737117242399,0.170906067577193,0.330627419009585,0.516914380813159,0.60521592833481,1
"ENSG00000005206",61.7436167716342,-0.270102876273163,0.226450110978353,-1.19276990020545,0.232959501375243,1
"ENSG00000005238",7.50643742165094,0.0297911556362154,0.520073537596766,0.0572825831013799,0.95432009424146,1
"ENSG00000005243",0.349268026086906,-0.509530946634551,2.18613767652981,-0.23307358548587,0.815704265826522,1
"ENSG00000005249",64.7205805999445,0.400536188571946,0.22935686312948,1.74634490159481,0.0807510379302314,1
"ENSG00000005302",13.710676107944,-1.19768958148792,0.451434508118109,-2.65307494210116,0.00797621595109224,1
"ENSG00000005339",210.283476103876,0.154728848284978,0.147725315984734,1.04740915430479,0.294910911429437,1
"ENSG00000005379",92.375009237511,-0.00499312544961256,0.250704692064512,-0.0199163621888964,0.984110092594771,1
"ENSG00000005381",1.55095708211305,0.850324224163464,1.09712779513712,0.775045740279679,0.438312632009466,1
"ENSG00000005421",7.29227157571808,-1.88532611904707,0.710573917894982,-2.65324418975607,0.00797221735281355,1
"ENSG00000005436",150.991918874507,-0.102329044932052,0.210558973394819,-0.485987575272676,0.62697597519171,1
"ENSG00000005448",4.30995223352679,-0.962056030873045,0.698817812281772,-1.37669076827299,0.168607874147443,1
"ENSG00000005469",29.739702262606,0.321537655830144,0.341378066341112,0.941881413988844,0.346253356746887,1
"ENSG00000005471",2.72519575570861,0.127455180974367,0.904913243153403,0.140847956352386,0.887990056968137,1
"ENSG00000005483",392.666894796232,0.181338198871233,0.115941472334111,1.56404947445093,0.117805950155215,1
"ENSG00000005486",19.0763514693464,0.469792011811244,0.341475043221918,1.375772611019,0.168892043542997,1
"ENSG00000005513",102.006955527465,0.730516548212228,0.357603194622351,2.04281326117261,0.0410709273028205,1
"ENSG00000005700",133.095239981012,-0.000132607132670373,0.15792319164945,-0.00083969384917655,0.999330021320673,1
"ENSG00000005801",53.618365362822,0.422444629784366,0.227661827363147,1.85557954391062,0.0635135116531676,1
"ENSG00000005810",673.336472516165,-0.00736427794565735,0.13204389107643,-0.0557714399782021,0.955523887115587,1
"ENSG00000005812",77.5496202385065,0.0237350907298292,0.176848344606733,0.134211551612825,0.893235291689699,1
"ENSG00000005844",6.91640945693312,-0.136218962593333,0.651381201304695,-0.209123263490704,0.834352014547213,1
"ENSG00000005882",13.6496417142889,-0.492702975794592,0.404828762506455,-1.21706514315849,0.223579431524054,1
"ENSG00000005884",8.46365994113354,0.225877888431876,0.45171655311173,0.500043416332379,0.617044507013307,1
"ENSG00000005889",71.369936198429,0.10057353438706,0.254489358049375,0.395197406909042,0.692697206247077,1
"ENSG00000005893",144.502327538566,0.125275285023528,0.218191739244497,0.574152282104273,0.565864756696033,1
"ENSG00000005961",11.0855199042415,0.228858373261288,0.486111824513415,0.470793676928902,0.637788080374877,1
"ENSG00000005981",2.45494615434373,-0.540904247878345,1.09760934428313,-0.492802152874911,0.622152389398425,1
"ENSG00000006007",14.0822005204231,0.374380512164527,0.330493443528927,1.13279255457229,0.257301378845095,1
"ENSG00000006015",24.6073424996946,-0.0682608531765743,0.273326480801865,-0.249741089763113,0.802787579779519,1
