"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",5.27088770965829,-0.151069879555968,0.520790031211898,-0.290078285877367,0.771756347304611,0.993273803111808
"ENSG00000000419",262.125064222624,0.00739952356684816,0.109099325155647,0.0678237336142235,0.945925950569338,0.997370681494387
"ENSG00000000457",169.982053850542,-0.0458068956052832,0.162029642507153,-0.282706885582747,0.77740153755693,0.993273803111808
"ENSG00000000460",212.122915542193,0.0740322922869208,0.189092207839353,0.391514241294471,0.6954171640625,0.992555495259137
"ENSG00000000938",2.0821225245885,0.627997745776693,0.609875578287666,1.02971453216721,0.303144031736892,0.960573877692928
"ENSG00000000971",12.0242156802586,0.354902276067848,0.356184742354711,0.996399435084207,0.319056107383694,0.960578034753064
"ENSG00000001036",105.325213017895,-0.437835093502111,0.209164431985765,-2.09325787059202,0.0363261412589103,0.906946473530492
"ENSG00000001084",695.763316756845,0.0979118951526607,0.163243612070762,0.599790055553405,0.54864616162164,0.985481130421679
"ENSG00000001167",158.814308434156,0.171795848995429,0.209133664381675,0.821464346753358,0.411381824326377,0.975564856132807
"ENSG00000001460",179.241510631076,-0.0530863471089994,0.165387936758063,-0.320980768909746,0.748224964618087,0.992555495259137
"ENSG00000001461",942.807384013632,0.0763128846061625,0.107560520545585,0.70948786989015,0.478021776326998,0.982715735157013
"ENSG00000001497",372.875452319956,-0.184591628764425,0.227276970363565,-0.812188003338578,0.416683762222919,0.975564856132807
"ENSG00000001561",584.285955967262,-0.104967417737099,0.177207533061757,-0.592341735836467,0.553621773465191,0.985934378084325
"ENSG00000001617",3.77709030050142,-0.534158854281766,0.65266036988025,-0.818433106915583,0.413109923892133,0.975564856132807
"ENSG00000001626",706.802152458423,-0.684413176935912,0.344959593217828,-1.9840386827675,0.047251527782152,0.911149180417947
"ENSG00000001629",3829.39108928414,0.0081766448056047,0.104420040598636,0.0783053210736975,0.937585184857458,0.997278882137426
"ENSG00000001631",0.738989381173224,0.594145442121242,1.15761385234082,0.513250114379519,0.607776374524648,0.989447497097086
"ENSG00000002016",294.001914542122,0.154642116092155,0.107823301089873,1.4342179707822,0.151510070289769,0.951654940883826
"ENSG00000002330",60.0243966200697,-0.102540185799056,0.169042131301105,-0.606595438721768,0.544119428038614,0.985481130421679
"ENSG00000002549",226.375831322514,-0.302574518729788,0.184918344040789,-1.63626015741871,0.101785150904019,0.951654940883826
"ENSG00000002586",11.5752316597423,-0.243468417118583,0.336166975869437,-0.72424846756257,0.468913207863823,0.981572926524671
"ENSG00000002587",6.33396350512268,0.012403742224894,0.454709905520265,0.027278363797028,0.978237713635187,0.999305879391551
"ENSG00000002726",1.61917615977356,-0.000315911936103057,0.752837942918967,-0.00041962807410872,0.999665185248215,0.99995689528391
"ENSG00000002745",0.893805392632702,-0.147849544676064,0.884428312965604,-0.167169619638594,0.867236588032968,0.997278882137426
"ENSG00000002746",122.127995855886,-0.0997119328908732,0.325916475389041,-0.305943210670307,0.759647884990178,0.992644439922539
"ENSG00000002834",57.7080947281645,0.0623529775600283,0.248474824251051,0.25094283796345,0.801858303907373,0.994242373843606
