"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",5.27088770965829,0.0591559404043609,0.757119626109786,0.0781328846384745,0.937722348983513,1
"ENSG00000000005",0.0824419766364512,0.547126867446846,4.39867411305098,0.12438449709732,0.901010847545178,1
"ENSG00000000419",262.125064222624,0.056663674913291,0.153111404977283,0.370081346465981,0.711321880332733,1
"ENSG00000000457",169.982053850542,0.151374594941002,0.216396694819285,0.699523599782412,0.48422486973179,1
"ENSG00000000460",212.122915542193,-0.1909692143933,0.249993221725857,-0.763897569201766,0.444928286128271,1
"ENSG00000000938",2.0821225245885,-0.11159819800004,1.01898094034158,-0.10951941648941,0.912790522268403,1
"ENSG00000000971",12.0242156802586,0.670110295921422,0.501579557819298,1.33600001330764,0.181549268954833,1
"ENSG00000001036",105.325213017895,-0.469774593646214,0.305468584808825,-1.5378818543328,0.124077504792157,1
"ENSG00000001084",695.763316756845,-0.0321189041194237,0.235154795603254,-0.13658621775936,0.891357871029698,1
"ENSG00000001167",158.814308434156,0.148000393653013,0.276070905299515,0.53609558563386,0.591892490835441,1
"ENSG00000001460",179.241510631076,0.00625168564718116,0.225885984472304,0.0276762883796701,0.977920335589803,1
"ENSG00000001461",942.807384013632,0.0443390322539659,0.145708279024839,0.304300020223335,0.760899329749977,1
"ENSG00000001497",372.875452319956,-0.137949065989266,0.293534658589804,-0.469958357394659,0.638384769442727,1
"ENSG00000001561",584.285955967262,-0.118428134641721,0.228571518805658,-0.518122884515696,0.604372534442863,1
"ENSG00000001617",3.77709030050142,-2.0236185502671,1.14500931751315,-1.76733806381786,0.0771716288015405,1
"ENSG00000001626",706.802152458423,-0.223175671653893,0.434035853440037,-0.514187180356345,0.607121129736166,1
"ENSG00000001629",3829.39108928414,-0.104691020907111,0.136431257952487,-0.767353629060362,0.442871290812671,1
"ENSG00000001631",0.738989381173224,1.13992509207236,1.59277314588944,0.715685780498138,0.474185392909936,1
"ENSG00000002016",294.001914542122,0.23044208558502,0.152681260935245,1.50930169277784,0.131221702330604,1
"ENSG00000002330",60.0243966200697,0.135418302387441,0.247355693174938,0.547463859227484,0.584060093261141,1
"ENSG00000002549",226.375831322514,0.0212643244127448,0.253626837291758,0.0838409871755153,0.933182859668889,1
"ENSG00000002586",11.5752316597423,-0.277478227088047,0.492114823934865,-0.563848544267331,0.572857211251433,1
"ENSG00000002587",6.33396350512268,-0.63263277082382,0.706937773139815,-0.894891735681381,0.370844964985863,1
"ENSG00000002726",1.61917615977356,-0.468171620104003,1.18591660942951,-0.394776172608982,0.693008081143877,1
"ENSG00000002745",0.893805392632702,-0.218265776114809,1.30372260088116,-0.16741734473828,0.867041678649063,1
"ENSG00000002746",122.127995855886,-0.596356041908469,0.456155728700203,-1.30735186338175,0.191093237675741,1
"ENSG00000002834",57.7080947281645,-0.0478651245698901,0.337585074352148,-0.14178685080123,0.887248370672266,1
"ENSG00000002919",72.7994200617312,-0.00715416438806868,0.197794017808581,-0.0361697712970887,0.971146989221296,1
"ENSG00000002933",2.10277132227995,0.416362148536259,0.972510951306222,0.42813106420758,0.668555701559052,1
"ENSG00000003056",163.558885220574,-0.0979801444815579,0.197459961209806,-0.49620259155957,0.619751482756438,1
"ENSG00000003096",228.395107410061,0.0398574696048869,0.290746082744366,0.137086867099534,0.89096213299902,1
"ENSG00000003137",5.25236447100849,-0.189975741641626,0.713651622009533,-0.266202353897386,0.790083370266314,1
"ENSG00000003147",46.4806827499444,-0.545518784720081,0.561232353150558,-0.972001670355839,0.331049717577314,1
"ENSG00000003249",12.7826412702897,-0.413077844292331,0.472862596366193,-0.873568447719719,0.382353315391063,1
"ENSG00000003393",316.281859755174,0.0374223193480726,0.209156284124651,0.178920368109858,0.858000229409576,1
"ENSG00000003400",10.5013427246275,-0.204966308116286,0.54339995698895,-0.377192352483852,0.706030663131809,1
"ENSG00000003402",536.585977816238,0.00763224672920783,0.164264248005529,0.0464632250893141,0.962941044541031,1
"ENSG00000003436",9.1265224399751,0.0751287196280146,0.668704836435159,0.112349598110465,0.910546217099004,1
"ENSG00000003509",160.794362061382,0.192348949820304,0.156513454879933,1.22896111371295,0.219086386062818,1
"ENSG00000003756",798.155114847075,0.192974213641388,0.185281514885805,1.04151897592333,0.297634750940177,1
"ENSG00000003987",1143.10698087253,-0.0445256515465237,0.207029645420138,-0.215068964911595,0.829713550124848,1
"ENSG00000003989",43.6796686702145,0.481314736975413,0.479708274053481,1.0033488330488,0.315692582364543,1
"ENSG00000004059",23.1499196733411,-0.307728958206816,0.556760043695593,-0.552713797786584,0.580459403741579,1
"ENSG00000004139",101.529836632095,0.0306897923933204,0.199347143416372,0.153951503228813,0.87764797441936,1
"ENSG00000004142",67.8986268442019,0.329136451006161,0.252326506863534,1.30440695707078,0.192094864386283,1
"ENSG00000004399",194.724215416961,-0.363388297392601,0.372491927998965,-0.97556019359864,0.329282458844243,1
"ENSG00000004455",214.971921379324,0.00142368117878101,0.155988106934,0.0091268572121552,0.992717922640837,1
"ENSG00000004468",31.6306903805896,1.24873620860943,0.468053670182783,2.66793380366353,0.00763192933111578,1
"ENSG00000004478",161.462730538455,0.561440027438009,0.371477756627468,1.51136916658254,0.130694420558682,1
"ENSG00000004487",264.338065969271,0.0554720027143506,0.169663279905827,0.32695349721602,0.743703057692581,1
"ENSG00000004534",1520.6062855783,-0.0527862729663922,0.14215512352051,-0.371328670111396,0.710392746359163,1
"ENSG00000004660",54.4736672168808,-0.260657790343765,0.405349328775199,-0.643044830322938,0.520195011046369,1
"ENSG00000004700",149.588766558219,-0.124762510321963,0.222241479760033,-0.561382647634799,0.574536710708153,1
"ENSG00000004766",700.362262790312,-0.0216387580693924,0.195143184272727,-0.110886568496037,0.911706296700931,1
"ENSG00000004776",1.84919287230936,-0.239164937805555,1.23100930296198,-0.194283615266018,0.845953814324042,1
"ENSG00000004777",108.594441709048,0.248173385268798,0.281391703458698,0.881949901928163,0.377803899615893,1
"ENSG00000004779",109.795729593868,0.0848926510449062,0.231300248953143,0.367023604294105,0.713601411146676,1
"ENSG00000004799",527.709116675203,-0.0685986709333147,0.417439975070845,-0.164331820213607,0.869469933279348,1
"ENSG00000004809",12.377595361624,-0.391178865901701,0.544452540441178,-0.718481110556897,0.472460690803061,1
"ENSG00000004838",13.9291986018242,0.441044749914684,0.489320699494133,0.901340880062181,0.367407104490561,1
"ENSG00000004846",10.2791977054841,0.262154544059972,0.586497112267222,0.446983520594945,0.654886958476301,1
"ENSG00000004848",12.3293083791406,0.463884676057935,0.690664099382974,0.671650193592458,0.501806416023102,1
"ENSG00000004864",2268.84824572494,0.156855715129832,0.272418580061517,0.575789342615364,0.564757577941312,1
"ENSG00000004866",138.861222005286,-0.462527378653376,0.252708883872568,-1.83027747804312,0.067208457380144,1
"ENSG00000004897",639.445785983741,0.0393326662519418,0.195058014181899,0.201645989358133,0.840193489342866,1
"ENSG00000004939",6.2317598852375,0.209060558813367,1.28003853906941,0.163323644118837,0.870263618530711,1
"ENSG00000004948",5.08535235987446,0.239655354248381,0.82210489593464,0.291514325524019,0.770657989233194,1
"ENSG00000004961",12.9228961390811,0.273065703026694,0.484709578370028,0.56335941192859,0.573190169466797,1
"ENSG00000004975",74.0496627882215,0.117779619499292,0.246475634393356,0.477855021203944,0.632753396776637,1
"ENSG00000005007",167.650530335893,-0.0697186696307643,0.174526724479404,-0.399472744582402,0.689544902568849,1
"ENSG00000005020",125.700244860868,-0.138641275246324,0.294298918825723,-0.471089991765901,0.637576471833169,1
"ENSG00000005022",80.6453811215871,0.0132876976004765,0.27646845523547,0.0480622557432793,0.961666626976487,1
"ENSG00000005059",55.8135781867053,0.225248520114699,0.417124346096278,0.540003292118337,0.589194762070083,1
"ENSG00000005075",59.1738818595468,-0.235324838472955,0.302884095151919,-0.776946832929348,0.437190138825208,1
"ENSG00000005100",59.8059151104525,0.327877235457442,0.269171908386727,1.21809603915417,0.223187478881554,1
"ENSG00000005102",8.32837031835908,-0.0200561047060262,0.662366422742427,-0.0302794707240547,0.975844169053947,1
"ENSG00000005108",93.5993773579184,-0.563851779533091,0.495922920296089,-1.1369746314537,0.255548890907239,1
"ENSG00000005156",141.491474748242,-0.316583635871141,0.299317309812623,-1.05768569171401,0.290198760585819,1
"ENSG00000005175",205.292568651673,-0.131752123129115,0.213302442293751,-0.617677517952051,0.536787934636791,1
"ENSG00000005187",127.36991443022,-0.678919780704053,0.620007799284347,-1.0950181295908,0.273508693953293,1
"ENSG00000005189",10.3048990234164,-0.227754100169736,0.47993567179028,-0.474551306678572,0.635106820139387,1
"ENSG00000005194",89.8071882345072,0.315538615634228,0.243206020418419,1.29741284813331,0.194489174138303,1
"ENSG00000005206",211.851763012201,-0.185219930021447,0.219952042727808,-0.842092338513345,0.399736269409062,1
"ENSG00000005238",49.78489861401,0.135633812867443,0.456294662088539,0.297250492141687,0.766275275771143,1
"ENSG00000005243",9.25990103262338,-0.0916753932409984,0.464824334704981,-0.197225890290756,0.843650770985643,1
"ENSG00000005249",96.6893351946503,-0.169226842457187,0.379941112163121,-0.445402819120382,0.656028675295509,1
"ENSG00000005302",78.1536805546186,0.0907389967267384,0.230293678470094,0.394014274857839,0.693570500182572,1
"ENSG00000005339",994.767409035797,0.0809113939292691,0.205525038150815,0.393681444641776,0.693816242395958,1
"ENSG00000005379",54.3456332395145,0.365382601525739,0.497653281360633,0.734211177160828,0.462820042403827,1
"ENSG00000005381",0.972238923912547,-0.16613992404455,1.5381944356192,-0.108009702933083,0.913987995412993,1
"ENSG00000005421",7.62876418844973,-0.122790939094174,0.617471023831788,-0.198861054778216,0.842371434804339,1
"ENSG00000005436",815.710965008069,-0.179328600372676,0.22155199301776,-0.809419937641005,0.418273637817618,1
"ENSG00000005448",32.1555059493079,-0.196790923457837,0.348355697732994,-0.564913749763532,0.572132430940673,1
"ENSG00000005469",120.981679798876,0.355031245007089,0.194697059552901,1.82350594211528,0.0682267979264298,1
"ENSG00000005471",6.15966760986555,-0.507865996345438,0.592470680154332,-0.857200218267586,0.391334241881581,1
"ENSG00000005483",2314.56390828973,0.076612879990006,0.12732072214818,0.601731428296812,0.547352926228671,1
"ENSG00000005486",90.2965979483666,-0.0875251186849675,0.27682132505965,-0.316179104576236,0.751866566965449,1
"ENSG00000005513",491.891495394132,0.216769258631638,0.280315311711464,0.773305094567092,0.439341841427155,1
"ENSG00000005700",954.168896689325,0.171567343428932,0.193926820680493,0.884701470518098,0.376317662367199,1
"ENSG00000005801",265.87479078326,0.21443337915204,0.257296904204001,0.833408314085361,0.404614487319234,1
"ENSG00000005810",1898.43189392052,0.0638406390227091,0.138338870316084,0.461480123965467,0.644454178237573,1
"ENSG00000005812",509.479542174855,0.102748746965059,0.190888341444871,0.538266225099624,0.590393265316645,1
"ENSG00000005844",28.9304523624982,0.405467970675545,0.534767544169915,0.75821349873603,0.448323181442847,1
"ENSG00000005882",66.035476721921,-0.195063858759789,0.244423197473279,-0.798057879842252,0.424836902653784,1
"ENSG00000005884",14.8392764222583,0.0692695001431652,0.530427836560873,0.130591751353562,0.89609826830914,1
"ENSG00000005889",386.54622432909,0.134104329909014,0.291956001885519,0.459330615034241,0.645996765975444,1
"ENSG00000005893",5269.28376795007,-0.109047177555925,0.23976035935866,-0.454817376181857,0.64924062832188,1
"ENSG00000005961",35.3843976432859,0.19544293005375,0.398696804242038,0.4902044058901,0.623989263414131,1
"ENSG00000005981",12.9270293157412,-1.02100739114563,0.603405620472339,-1.692074711446,0.0906317294684598,1
"ENSG00000006007",214.053100856892,-0.030769925017679,0.207530513494232,-0.148266992162259,0.882132063846893,1
"ENSG00000006015",135.072953486201,-0.153939582660235,0.232069039535831,-0.663335285775881,0.507115842373818,1
"ENSG00000006016",142.09923473847,-0.492565170668823,0.36376849546128,-1.35406220388663,0.175716533233624,1
"ENSG00000006025",66.6462690492511,0.428960370486784,0.229982571938728,1.86518642204361,0.0621552780917519,1
"ENSG00000006042",1246.61455619192,0.513341933340657,0.417419956946855,1.22979729358272,0.218773021956245,1
"ENSG00000006047",0.514816799240571,0.931861005730474,1.83031570198842,0.509125832618995,0.610664025723341,1
"ENSG00000006062",61.516690193048,0.128378738671841,0.248858805904854,0.515869784896919,0.605945358496572,1
"ENSG00000006071",30.5225681592702,0.150361102022925,0.415646219506863,0.361752603455214,0.717536913573796,1
"ENSG00000006116",49.5194119942329,-0.560372299907865,0.513364177859253,-1.0915687616628,0.275022692916225,1
"ENSG00000006118",38.3791649125621,0.0755839233488107,0.352459685689709,0.214447003210891,0.830198490842846,1
"ENSG00000006125",518.342673966026,0.146655072842106,0.12582411149401,1.16555619666814,0.243793926751063,1
"ENSG00000006128",16.8942101115828,0.243093299486526,0.644638289132551,0.377100311267022,0.706099059891802,1
"ENSG00000006194",74.1200418832388,0.0784216592084416,0.243916652353249,0.321510066868532,0.747823884641595,1
"ENSG00000006210",21.8944993540912,-0.463756054983661,0.640761263164652,-0.723757944875161,0.469214352254462,1
"ENSG00000006282",23.2912423490338,-0.0392095363255571,0.380549892442113,-0.103033891493009,0.917936072564214,1
"ENSG00000006283",14.2118549751095,-0.46613545785676,0.698734097069989,-0.667114228161202,0.504699172504953,1
"ENSG00000006327",2.55672701511384,0.188835828694795,1.15344672090206,0.163714392067554,0.869955987188188,1
"ENSG00000006377",1.78040240729332,-0.207935585553577,0.921271729522735,-0.225704945555312,0.82143091134144,1
"ENSG00000006432",18.4714171758813,-0.0903410546965085,0.411947495599668,-0.219302352026682,0.826414529844036,1
"ENSG00000006451",624.282179440729,0.341636558467473,0.229393837684884,1.48930137755826,0.136408025150345,1
"ENSG00000006453",47.2619307349262,-0.239929521439251,0.397776419221018,-0.603176834637696,0.546391056650912,1
"ENSG00000006459",177.675132889447,0.219872780797392,0.258354523927909,0.851050631723194,0.394741227615419,1
"ENSG00000006468",25.4561515301947,-0.652217568931843,0.512089990885489,-1.27363858021136,0.202791532797805,1
"ENSG00000006530",314.111854889657,-0.113642171406301,0.146015438050848,-0.778288740720187,0.436398811644533,1
"ENSG00000006534",28.8567873336171,0.0969291907190882,0.384354765411085,0.252186780136362,0.800896695845261,1
"ENSG00000006555",1.10946252912861,0.558771661355615,1.42715760746229,0.391527647986405,0.695407256302359,1
"ENSG00000006576",867.911068101221,0.0477752419855929,0.157819377020993,0.302721014918452,0.76210248120978,1
"ENSG00000006606",2.16574572367687,-1.2206736821861,0.969324320320188,-1.25930367844571,0.207920665105818,1
"ENSG00000006607",840.977908859302,0.124613980261276,0.176916775542409,0.704364975448045,0.48120551190312,1
"ENSG00000006611",41.4894375507136,0.299933524552051,1.10217038006009,0.272129908386487,0.785522133452455,1
"ENSG00000006625",18.4569899459359,0.258473868111424,0.389343501430834,0.663871021762363,0.506772864634536,1
"ENSG00000006634",79.6965458923265,-0.591962201066164,0.34523116304791,-1.71468356402117,0.0864032585718466,1
"ENSG00000006638",4.8589635944255,1.19273533290005,0.678178800229715,1.7587328481752,0.0786228953142283,1
"ENSG00000006652",80.3054796001959,-0.561346929632079,0.679250400485085,-0.826421197884011,0.408565202708221,1
"ENSG00000006695",170.85315623057,0.373213579781192,0.238408234650501,1.56543913144742,0.11747997908764,1
"ENSG00000006704",307.880591018631,-0.466655291027725,0.436649759732383,-1.06871761778532,0.285196930471032,1
