"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",0.887617305568385,0.764132236864253,1.34385439360932,0.568612373853949,0.569619225618138,0.999829774251871
"ENSG00000000419",34.0750040490905,0.0465063532885615,0.212335058628548,0.219023432065066,0.826631794738823,0.999829774251871
"ENSG00000000457",34.4370710775657,-0.0286313326891315,0.260122644417707,-0.110068589965413,0.912354978344225,0.999829774251871
"ENSG00000000460",52.7585992415575,-0.0277223965152628,0.246372785456307,-0.112522154035472,0.91040940490757,0.999829774251871
"ENSG00000000938",17.2313727437806,-0.20584016024824,0.575753752886176,-0.357514231069082,0.720706874376123,0.999829774251871
"ENSG00000000971",3.50426456736875,-0.384870938109377,0.541067410267453,-0.711317907539715,0.476887257084552,0.999829774251871
"ENSG00000001036",23.8772156035897,-0.0423457324963305,0.208424072360925,-0.203171025384251,0.839001358910293,0.999829774251871
"ENSG00000001084",49.7535914211163,0.545759722401636,0.229635569744706,2.37663408594921,0.0174714101297898,0.999829774251871
"ENSG00000001167",26.0426875614144,0.0639422830407193,0.296973448712897,0.215313130914058,0.829523192719987,0.999829774251871
"ENSG00000001460",9.302531163464,0.845918054263619,0.407582886930214,2.07545037191038,0.0379448138549665,0.999829774251871
"ENSG00000001461",37.5873233580159,0.0940226315830455,0.287662375627146,0.326850640018746,0.743780855850809,0.999829774251871
"ENSG00000001497",22.4790702087373,-0.235201029667737,0.223665352404502,-1.05157561123894,0.292994302180639,0.999829774251871
"ENSG00000001561",17.4438870305294,-0.700719528641029,0.431764284178002,-1.6229214743296,0.104606192349117,0.999829774251871
"ENSG00000001617",0.570159593763783,0.86177080334972,1.21785222896884,0.707615244978765,0.479184223090229,0.999829774251871
"ENSG00000001626",18.9688435562517,-0.384591738769102,0.394534665993824,-0.974798343259201,0.329660299089557,0.999829774251871
"ENSG00000001629",176.150691478865,0.0267080329096881,0.111170848752351,0.240243132164837,0.81014177797182,0.999829774251871
"ENSG00000002016",35.3280983565345,-0.00741972777961094,0.197134894400578,-0.0376378205500952,0.969976452835296,0.999829774251871
"ENSG00000002330",5.78910618283076,-0.493191639830546,0.417668077831524,-1.18082196367778,0.237673456914937,0.999829774251871
"ENSG00000002549",108.109689692452,-0.497605364128116,0.473656561219619,-1.0505615352331,0.293460015018683,0.999829774251871
