"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",56.8189751109636,0.363244018336358,0.56082373009272,0.64769730459926,0.517180747930596,0.999970192807439
"ENSG00000000005",3.74894669884628,0.592111736444674,0.89424103603651,0.662138855838079,0.507882235878162,0.999970192807439
"ENSG00000000419",154.984134867819,-0.080148414626302,0.171461821277101,-0.46744175484275,0.640183854741407,0.999970192807439
"ENSG00000000457",109.301187769577,0.0519304857874405,0.175756126041852,0.295468994207772,0.767635634619953,0.999970192807439
"ENSG00000000460",80.6988988830557,-0.102769939268148,0.259002983580631,-0.396790561434418,0.691521911494489,0.999970192807439
"ENSG00000000938",1.79908498706555,-0.330759892235681,0.887087593983806,-0.372860464376779,0.709252298378838,0.999970192807439
"ENSG00000000971",4.41268722332191,0.79877096163181,0.850299953593825,0.939399041780226,0.347525904807446,0.999970192807439
"ENSG00000001036",37.4702752018391,-0.334741034119525,0.323560924658732,-1.03455333635415,0.300877555961289,0.999970192807439
"ENSG00000001084",304.515317235564,0.0833014009252286,0.199858512366356,0.41680186617486,0.676823337319328,0.999970192807439
"ENSG00000001167",65.9528879261909,0.00523845568290029,0.274345400048066,0.0190943813236252,0.98476581366846,0.999970192807439
"ENSG00000001460",47.3810344961147,0.125855303576548,0.27860140877989,0.45173965245804,0.651456548840154,0.999970192807439
"ENSG00000001461",94.8762522303285,0.418358659322212,0.302303568043758,1.38390248593313,0.16638831548472,0.999970192807439
"ENSG00000001497",121.694096793933,-0.241507725964089,0.240309934940553,-1.00498435915199,0.314904381328539,0.999970192807439
"ENSG00000001561",132.808034771026,0.355174832633267,0.365842281851367,0.970841398746704,0.331627263609019,0.999970192807439
"ENSG00000001617",4.12149327795001,1.08968713540861,0.802250993153454,1.35828705069633,0.174372617605101,0.999970192807439
"ENSG00000001626",19.9765210026111,-0.669072317974062,0.470574542819671,-1.4218200456935,0.155078498730555,0.999970192807439
"ENSG00000001629",675.052037727692,-0.0398856754935121,0.180605962210478,-0.220843625566633,0.825214193815187,0.999970192807439
"ENSG00000002016",181.969990348047,-0.0565783244142093,0.12847802362069,-0.440373558214495,0.659666572641227,0.999970192807439
"ENSG00000002330",29.4828405304695,-0.281172623845078,0.306537973167589,-0.917252179035439,0.359010509921039,0.999970192807439
"ENSG00000002549",110.621674583611,-0.0258441470113569,0.205396272041635,-0.1258257842485,0.899869831100412,0.999970192807439
"ENSG00000002586",195.438208016963,0.550061012137918,0.404166533852355,1.36097614736914,0.17352122746942,0.999970192807439
"ENSG00000002587",3.1089920332324,1.05768852853985,1.10289342977693,0.959012448513519,0.33755247401495,0.999970192807439
"ENSG00000002726",3.78074521288615,0.753013825298784,0.847833482574799,0.888162405443041,0.374453398040859,0.999970192807439
"ENSG00000002745",0.56267069162257,0.6782725021846,1.60453475637171,0.422722224926033,0.672497938261989,0.999970192807439
"ENSG00000002746",71.9131577712394,0.37582226366525,0.34482859947213,1.08988136204644,0.275765407643577,0.999970192807439
"ENSG00000002834",123.881592701385,0.500567084212102,0.33467055851499,1.49570098556991,0.134731593370724,0.999970192807439
"ENSG00000002919",24.1430421734654,0.0146603527769327,0.335800684604413,0.0436579002041142,0.96517709796761,0.999970192807439
"ENSG00000002933",13.2111117407901,-0.0732997477145613,0.391048131042571,-0.18744431157141,0.851312282630407,0.999970192807439
"ENSG00000003056",102.646638215086,0.0396863269711741,0.211860889015798,0.187322573579,0.851407725085521,0.999970192807439
"ENSG00000003096",127.545917429484,0.146969890079136,0.299776801475541,0.490264387890358,0.623946823542594,0.999970192807439
"ENSG00000003137",2.94761401034042,1.02146047250627,0.87001784726035,1.1740684121858,0.240367624572715,0.999970192807439
"ENSG00000003147",22.9492751820401,0.81228941008499,0.532156107106692,1.52641189161836,0.126907317968169,0.999970192807439
"ENSG00000003249",19.5367628800667,0.200090303767198,0.35267697084124,0.567347233616992,0.570478292112243,0.999970192807439
"ENSG00000003393",172.048755425375,-0.0974481977052773,0.203302910110236,-0.47932514912078,0.631707333603925,0.999970192807439
"ENSG00000003400",10.449205722493,0.566538235244237,0.535861477899721,1.05724755111107,0.290398623297801,0.999970192807439
"ENSG00000003402",324.611004040768,-0.0113054371957979,0.159429266739193,-0.0709119312095452,0.943467847550185,0.999970192807439
"ENSG00000003436",5.37416630564201,0.753890206943933,0.707695986168068,1.06527410311593,0.286751908301633,0.999970192807439
"ENSG00000003509",95.4766011298179,-0.148225749084115,0.218882549150083,-0.677193086701856,0.498283453500132,0.999970192807439
"ENSG00000003756",419.654889945958,0.197479217774975,0.183651213729649,1.07529492326515,0.282242708410275,0.999970192807439
"ENSG00000003987",42.8077805935188,1.06833361416557,0.306704085017535,3.48327155181025,0.000495325661654218,0.999970192807439
"ENSG00000003989",683.134204409333,0.872739120774541,0.399863338448963,2.1825934934666,0.029065759371087,0.999970192807439
"ENSG00000004059",9.56946734522882,-0.619943989604807,0.401507878403837,-1.54403941479142,0.122578784433296,0.999970192807439
"ENSG00000004139",67.6413505029875,0.109150864299266,0.206982885522383,0.527342461304427,0.597955792618768,0.999970192807439
"ENSG00000004142",43.7161551821091,-0.0905212935138055,0.304206989161472,-0.297564805342973,0.766035339600109,0.999970192807439
"ENSG00000004399",68.9009233222885,0.113964189933233,0.307563063130222,0.37053926038245,0.710980729402318,0.999970192807439
"ENSG00000004455",101.336033051639,0.146287171906304,0.229964085307628,0.63613051451322,0.524691358059199,0.999970192807439
"ENSG00000004468",255.365033890304,-0.674474600090699,0.549046736636048,-1.22844660588119,0.21927936148656,0.999970192807439
"ENSG00000004478",50.8326846026689,-0.0155332804830886,0.306995281844569,-0.0505977824472007,0.959646029914549,0.999970192807439
"ENSG00000004487",228.042118645676,0.0534134770713719,0.158100761386811,0.337844527773589,0.735480352405641,0.999970192807439
"ENSG00000004534",1212.66080450893,0.19578121358087,0.195774608313701,1.00003373914128,0.317294180369438,0.999970192807439
"ENSG00000004660",60.3111125267677,0.0934893810020564,0.398966997722555,0.234328607468104,0.814729878538223,0.999970192807439
"ENSG00000004700",49.2564206815603,-0.0946007013112016,0.265644342466591,-0.356117884660386,0.72175228405334,0.999970192807439
"ENSG00000004766",371.412802056323,-0.155171281242783,0.198786328712074,-0.78059332474285,0.435041719079499,0.999970192807439
"ENSG00000004776",3.26766281519922,-0.8129641229146,0.695565975680626,-1.1687807502647,0.242491977972308,0.999970192807439
"ENSG00000004777",39.5292971510851,0.163401957903945,0.326739577602811,0.500098454869703,0.617005754066659,0.999970192807439
"ENSG00000004779",63.1481875893238,-0.0347336341606737,0.247386651373546,-0.140402216400217,0.888342206765889,0.999970192807439
"ENSG00000004799",490.950405902714,0.410932047299783,0.404666637973077,1.01548289070255,0.309875698189726,0.999970192807439
"ENSG00000004809",1.34861054567233,-0.105778337171598,1.13046505038225,-0.0935706390355286,0.925450233912223,0.999970192807439
"ENSG00000004838",5.05670606245992,0.83131230694028,0.835592025671584,0.994878219753396,0.319795497118519,0.999970192807439
"ENSG00000004846",8.76928449175615,-0.137662088421098,0.527455080890497,-0.26099300852062,0.79409789885049,0.999970192807439
"ENSG00000004848",82.492307625228,-0.208851949002246,0.20670515003918,-1.01038580297907,0.312310487000417,0.999970192807439
"ENSG00000004864",497.498586401763,0.0547704683508157,0.193578192123058,0.28293718290332,0.777224990815364,0.999970192807439
"ENSG00000004866",301.893052930333,0.119712678110144,0.166333182613166,0.719716151818937,0.471699779456545,0.999970192807439
"ENSG00000004897",342.45495624299,0.195966418839317,0.178776609868242,1.09615244960593,0.273012064719381,0.999970192807439
"ENSG00000004939",2.37102896439314,-1.9273213405104,0.818715629177313,-2.35407908658966,0.0185686599584332,0.999970192807439
"ENSG00000004948",2.63226213189891,0.272725594638925,0.946789467956531,0.288053050724732,0.773306130161853,0.999970192807439
"ENSG00000004961",9.71777488237194,0.155091240790179,0.380274048892202,0.407840717088069,0.683390618421528,0.999970192807439
"ENSG00000004975",48.4322295079569,-0.267615279764125,0.254746227425273,-1.0505171459021,0.293480412090296,0.999970192807439
"ENSG00000005007",78.754465882554,-0.0920109873093627,0.251359763230049,-0.366052967774132,0.714325551707448,0.999970192807439
"ENSG00000005020",48.2676106600801,-0.228812294728768,0.424150364415697,-0.539460328046578,0.58956926385789,0.999970192807439
"ENSG00000005022",51.426548918546,-0.743295635677897,0.353226700463158,-2.10430195311757,0.035352115804156,0.999970192807439
"ENSG00000005059",39.5676117543032,0.536863798438243,0.437409039393318,1.22737243652502,0.219682641331626,0.999970192807439
"ENSG00000005075",35.7463078131559,-0.0761669004793276,0.432043373493761,-0.176294569370192,0.860062528232758,0.999970192807439
"ENSG00000005100",21.5152092769128,-0.355188661894523,0.310944107567412,-1.14229102031631,0.253333072547433,0.999970192807439
"ENSG00000005102",6.31560735523546,-0.421903421346418,0.578601666190455,-0.729177681295413,0.46589298171455,0.999970192807439
"ENSG00000005108",1075.51035649654,0.113768730063186,0.196695125272202,0.578401370678321,0.562993168769255,0.999970192807439
"ENSG00000005156",61.3678405803402,-0.0394946394537843,0.220025138584526,-0.179500577560649,0.857544663867203,0.999970192807439
"ENSG00000005175",122.423535435297,-0.0522909028647382,0.16556961745715,-0.315824265754984,0.752135898683325,0.999970192807439
